,,,,,Gecode,Gecode,OGSA,Preferred,Objective Ratio
2,88,anti_first_fail,indomain_min,1000,2302506,2302506,2302506,2405606,1.0
2,89,anti_first_fail,indomain_min,0,870080,870080,870080,2299340,1.0
2,89,anti_first_fail,indomain_min,200,1009620,1009620,1009620,2299340,1.0
2,89,anti_first_fail,indomain_min,400,1055164,1055164,1055164,2299340,1.0
2,89,anti_first_fail,indomain_min,600,1071164,1071164,1071164,2299340,1.0
2,89,anti_first_fail,indomain_min,800,1087164,1087164,1087164,2299340,1.0
2,89,anti_first_fail,indomain_min,1000,1102340,1102340,1102340,2299340,1.0
2,90,anti_first_fail,indomain_min,0,363800,363800,363800,2004325,1.0
2,90,anti_first_fail,indomain_min,200,560250,560250,611750,2004325,1.0919232485497545
2,90,anti_first_fail,indomain_min,400,650600,650600,650600,2004325,1.0
2,90,anti_first_fail,indomain_min,600,683100,683100,683100,2004325,1.0
2,90,anti_first_fail,indomain_min,800,715300,715300,715300,2004325,1.0
2,90,anti_first_fail,indomain_min,1000,747325,747325,747325,2004325,1.0
2,91,anti_first_fail,indomain_min,0,2220952,2220952,2225184,5376656,1.001905489177614
2,91,anti_first_fail,indomain_min,200,2465212,2465212,2493912,5376656,1.0116420007691023
2,91,anti_first_fail,indomain_min,400,2567912,2567912,2567912,5376656,1.0
2,91,anti_first_fail,indomain_min,600,2641912,2641912,2641912,5376656,1.0
2,91,anti_first_fail,indomain_min,800,2715912,2715912,2715912,5376656,1.0
2,91,anti_first_fail,indomain_min,1000,2789912,2789912,2789912,5376656,1.0
2,92,anti_first_fail,indomain_min,0,1984570,1984570,2023090,4489485,1.0194097461918703
2,92,anti_first_fail,indomain_min,200,2286905,2286905,2318425,4489485,1.0137828200121999
2,92,anti_first_fail,indomain_min,400,2482505,2482505,2507025,4489485,1.0098771200863643
2,92,anti_first_fail,indomain_min,600,2600705,2600705,2618225,4489485,1.0067366348740052
2,92,anti_first_fail,indomain_min,800,2718905,2718905,2729425,4489485,1.003869204698215
2,92,anti_first_fail,indomain_min,1000,2826305,2826305,2828625,4489485,1.0008208597444366
2,93,anti_first_fail,indomain_min,0,746920,746920,746920,1225395,1.0
2,93,anti_first_fail,indomain_min,200,816195,816195,816195,1225395,1.0
2,93,anti_first_fail,indomain_min,400,878595,878595,878595,1225395,1.0
2,93,anti_first_fail,indomain_min,600,940995,940995,940995,1225395,1.0
2,93,anti_first_fail,indomain_min,800,1000995,1000995,1000995,1225395,1.0
2,93,anti_first_fail,indomain_min,1000,1049595,1049595,1049595,1225395,1.0
2,94,anti_first_fail,indomain_min,0,1090350,1090350,1091550,1730200,1.00110056403907
2,94,anti_first_fail,indomain_min,200,1382800,1382800,1382800,1730200,1.0
2,94,anti_first_fail,indomain_min,400,1590200,1590200,1590200,1730200,1.0
2,94,anti_first_fail,indomain_min,600,1740200,1740200,1778700,1730200,1.0221238938053097
2,94,anti_first_fail,indomain_min,800,1827200,1827200,1910500,1730200,1.0455888791593695
2,94,anti_first_fail,indomain_min,1000,1909300,1909300,2037400,1730200,1.0670926517571886
2,95,anti_first_fail,indomain_min,0,750490,750490,750490,1161620,1.0
2,95,anti_first_fail,indomain_min,200,921500,921500,921500,1161620,1.0
2,95,anti_first_fail,indomain_min,400,994880,994880,994880,1161620,1.0
2,95,anti_first_fail,indomain_min,600,1004880,1004880,1004880,1161620,1.0
2,95,anti_first_fail,indomain_min,800,1014880,1014880,1014880,1161620,1.0
2,95,anti_first_fail,indomain_min,1000,1021280,1021280,1021280,1161620,1.0
2,96,anti_first_fail,indomain_min,0,1221032,1221032,1255871,3457534,1.0285324217547125
2,96,anti_first_fail,indomain_min,200,1385302,1385302,1649234,3457534,1.1905230772784563
2,96,anti_first_fail,indomain_min,400,1513406,1513406,1712434,3457534,1.1315099847628463
2,96,anti_first_fail,indomain_min,600,1633006,1633006,1775634,3457534,1.0873407691092378
2,96,anti_first_fail,indomain_min,800,1752606,1752606,1838834,3457534,1.0491998772114213
2,96,anti_first_fail,indomain_min,1000,1865834,1865834,1902034,3457534,1.0194015116028543
2,97,anti_first_fail,indomain_min,0,992779,992779,992779,1548898,1.0
2,97,anti_first_fail,indomain_min,200,1086673,1086673,1086673,1548898,1.0
2,97,anti_first_fail,indomain_min,400,1156098,1156098,1156098,1548898,1.0
2,97,anti_first_fail,indomain_min,600,1224298,1224298,1224298,1548898,1.0
2,97,anti_first_fail,indomain_min,800,1274498,1274498,1274498,1548898,1.0
2,97,anti_first_fail,indomain_min,1000,1303098,1303098,1303098,1548898,1.0
2,98,anti_first_fail,indomain_min,0,164353,164353,164503,406900,1.0009126696805049
2,98,anti_first_fail,indomain_min,200,234894,234894,234894,406900,1.0
2,98,anti_first_fail,indomain_min,400,262398,262398,262398,406900,1.0
2,98,anti_first_fail,indomain_min,600,287423,287423,287423,406900,1.0
2,98,anti_first_fail,indomain_min,800,312223,312223,312223,406900,1.0
2,98,anti_first_fail,indomain_min,1000,335848,335848,335848,406900,1.0
2,99,anti_first_fail,indomain_min,0,1226617,1226617,1226617,3290732,1.0
2,99,anti_first_fail,indomain_min,200,1309532,1309532,1309532,3290732,1.0
2,99,anti_first_fail,indomain_min,400,1382432,1382432,1382432,3290732,1.0
2,99,anti_first_fail,indomain_min,600,1438832,1438832,1438832,3290732,1.0
2,99,anti_first_fail,indomain_min,800,1495232,1495232,1495232,3290732,1.0
2,99,anti_first_fail,indomain_min,1000,1548732,1548732,1548732,3290732,1.0
2,100,anti_first_fail,indomain_min,0,492369,492369,492429,916822,1.0001218598246437
2,100,anti_first_fail,indomain_min,200,622087,622087,622087,916822,1.0
2,100,anti_first_fail,indomain_min,400,738487,738487,738487,916822,1.0
2,100,anti_first_fail,indomain_min,600,854887,854887,854887,916822,1.0
2,100,anti_first_fail,indomain_min,800,956887,956887,956887,916822,1.0
2,100,anti_first_fail,indomain_min,1000,1055287,1055287,1055287,916822,1.0
3,1,anti_first_fail,indomain_min,0,1067080,1067080,1068640,1558480,1.0014619335007684
3,1,anti_first_fail,indomain_min,200,1338480,1338480,1341080,1558480,1.001942501942502
3,1,anti_first_fail,indomain_min,400,1382080,1382080,1393480,1558480,1.0082484371382265
3,1,anti_first_fail,indomain_min,600,1404580,1404580,1420080,1558480,1.0110353272864485
3,1,anti_first_fail,indomain_min,800,1424380,1424380,1424380,1558480,1.0
3,1,anti_first_fail,indomain_min,1000,1441580,1441580,1441580,1558480,1.0
3,2,anti_first_fail,indomain_min,0,2080365,2080365,2126605,2988435,1.0222268688427272
3,2,anti_first_fail,indomain_min,200,2270835,2270835,2293635,2988435,1.0100403596034058
3,2,anti_first_fail,indomain_min,400,2401635,2401635,2417235,2988435,1.0064955748896065
3,2,anti_first_fail,indomain_min,600,2531235,2531235,2540835,2988435,1.0037926150673486
3,2,anti_first_fail,indomain_min,800,2659635,2659635,2734635,2988435,1.0281993581826077
3,2,anti_first_fail,indomain_min,1000,2788035,2788035,2851035,2988435,1.0225965599427553
3,3,anti_first_fail,indomain_min,0,1256416,1256416,1270016,1842798,1.0108244403127626
3,3,anti_first_fail,indomain_min,200,1478048,1478048,1516448,1842798,1.0259802117387258
3,3,anti_first_fail,indomain_min,400,1694648,1694648,1725848,1842798,1.0184109030311899
3,3,anti_first_fail,indomain_min,600,1785648,1785648,1935248,1842798,1.0837791098805587
3,3,anti_first_fail,indomain_min,800,1837848,1837848,2173448,1842798,1.18260487265541
3,3,anti_first_fail,indomain_min,1000,1890048,1890048,2374248,1842798,1.2561839699309223
3,4,anti_first_fail,indomain_min,0,787656,787656,789984,1093104,1.0029556049849173
3,4,anti_first_fail,indomain_min,200,915080,915080,1037552,1093104,1.1338374786903878
3,4,anti_first_fail,indomain_min,400,1006080,1006080,1045752,1093104,1.039432251908397
3,4,anti_first_fail,indomain_min,600,1051752,1051752,1051752,1093104,1.0
3,4,anti_first_fail,indomain_min,800,1057552,1057552,1057552,1093104,1.0
3,4,anti_first_fail,indomain_min,1000,1063352,1063352,1063352,1093104,1.0
3,5,anti_first_fail,indomain_min,0,635488,635488,635488,743292,1.0
3,5,anti_first_fail,indomain_min,200,682942,682942,682942,743292,1.0
3,5,anti_first_fail,indomain_min,400,700492,700492,700492,743292,1.0
3,5,anti_first_fail,indomain_min,600,707892,707892,707892,743292,1.0
3,5,anti_first_fail,indomain_min,800,714492,714492,714492,743292,1.0
3,5,anti_first_fail,indomain_min,1000,719292,719292,719292,743292,1.0
3,6,anti_first_fail,indomain_min,0,259840,259840,260050,387430,1.0008081896551724
3,6,anti_first_fail,indomain_min,200,303130,303130,303130,387430,1.0
3,6,anti_first_fail,indomain_min,400,304630,304630,304630,387430,1.0
3,6,anti_first_fail,indomain_min,600,304630,304630,304630,387430,1.0
3,6,anti_first_fail,indomain_min,800,304630,304630,304630,387430,1.0
3,6,anti_first_fail,indomain_min,1000,304630,304630,304630,387430,1.0
3,7,anti_first_fail,indomain_min,0,751574,751574,756484,1059070,1.0065329561693193
3,7,anti_first_fail,indomain_min,200,950738,950738,953008,1059070,1.002387618881332
3,7,anti_first_fail,indomain_min,400,1014220,1014220,1067900,1059070,1.0529273727593618
3,7,anti_first_fail,indomain_min,600,1022420,1022420,1157100,1059070,1.1317266876626044
3,7,anti_first_fail,indomain_min,800,1030420,1030420,1194100,1059070,1.1588478484501465
3,7,anti_first_fail,indomain_min,1000,1036900,1036900,1231100,1059070,1.1872890346224323
3,8,anti_first_fail,indomain_min,0,600340,600340,607140,958393,1.0113269147483093
3,8,anti_first_fail,indomain_min,200,711193,711193,730693,958393,1.0274187175633056
3,8,anti_first_fail,indomain_min,400,800993,800993,804893,958393,1.0048689564078588
3,8,anti_first_fail,indomain_min,600,865893,865893,865893,958393,1.0
3,8,anti_first_fail,indomain_min,800,926893,926893,926893,958393,1.0
3,8,anti_first_fail,indomain_min,1000,987893,987893,993093,958393,1.0052637279543433
3,9,anti_first_fail,indomain_min,0,515424,515424,515424,766664,1.0
3,9,anti_first_fail,indomain_min,200,561224,561224,561224,766664,1.0
3,9,anti_first_fail,indomain_min,400,565224,565224,565224,766664,1.0
3,9,anti_first_fail,indomain_min,600,567224,567224,567224,766664,1.0
3,9,anti_first_fail,indomain_min,800,567224,567224,567224,766664,1.0
3,9,anti_first_fail,indomain_min,1000,567224,567224,567224,766664,1.0
3,10,anti_first_fail,indomain_min,0,525728,525728,526928,765756,1.0022825491508918
3,10,anti_first_fail,indomain_min,200,593418,593418,594218,765756,1.001348122234243
3,10,anti_first_fail,indomain_min,400,655908,655908,671908,765756,1.0243936649652086
3,10,anti_first_fail,indomain_min,600,683308,683308,697708,765756,1.0210739520099281
3,10,anti_first_fail,indomain_min,800,708578,708578,721378,765756,1.018064348596767
3,10,anti_first_fail,indomain_min,1000,731778,731778,757378,765756,1.0349832872811153
3,11,anti_first_fail,indomain_min,0,1821260,1821260,1821260,2606785,1.0
3,11,anti_first_fail,indomain_min,200,1905175,1905175,1905175,2606785,1.0
3,11,anti_first_fail,indomain_min,400,1971175,1971175,1971175,2606785,1.0
3,11,anti_first_fail,indomain_min,600,2037175,2037175,2037175,2606785,1.0
3,11,anti_first_fail,indomain_min,800,2103175,2103175,2103175,2606785,1.0
3,11,anti_first_fail,indomain_min,1000,2169175,2169175,2169175,2606785,1.0
3,12,anti_first_fail,indomain_min,0,38416,38416,38416,55064,1.0
3,12,anti_first_fail,indomain_min,200,51924,51924,51924,55064,1.0
3,12,anti_first_fail,indomain_min,400,52324,52324,52324,55064,1.0
3,12,anti_first_fail,indomain_min,600,52424,52424,52424,55064,1.0
3,12,anti_first_fail,indomain_min,800,52424,52424,52424,55064,1.0
3,12,anti_first_fail,indomain_min,1000,52424,52424,52424,55064,1.0
3,13,anti_first_fail,indomain_min,0,1237380,1237380,1264580,1386905,1.0219819295608463
3,13,anti_first_fail,indomain_min,200,1328165,1328165,1328165,1386905,1.0
3,13,anti_first_fail,indomain_min,400,1372065,1372065,1372065,1386905,1.0
3,13,anti_first_fail,indomain_min,600,1412365,1412365,1416485,1386905,1.002917092961097
3,13,anti_first_fail,indomain_min,800,1452365,1452365,1456485,1386905,1.0028367524692485
3,13,anti_first_fail,indomain_min,1000,1490365,1490365,1494485,1386905,1.0027644234801543
3,14,anti_first_fail,indomain_min,0,277950,277950,277950,333394,1.0
3,14,anti_first_fail,indomain_min,200,327394,327394,327394,333394,1.0
3,14,anti_first_fail,indomain_min,400,332394,332394,332394,333394,1.0
3,14,anti_first_fail,indomain_min,600,333394,333394,333394,333394,1.0
3,14,anti_first_fail,indomain_min,800,333394,333394,333394,333394,1.0
3,14,anti_first_fail,indomain_min,1000,333394,333394,333394,333394,1.0
3,15,anti_first_fail,indomain_min,0,1801086,1801086,1807796,2618634,1.0037255300413195
3,15,anti_first_fail,indomain_min,200,1913636,1913636,1915146,2618634,1.000789073784147
3,15,anti_first_fail,indomain_min,400,1997236,1997236,1997236,2618634,1.0
3,15,anti_first_fail,indomain_min,600,2048236,2048236,2080836,2618634,1.0159161346641696
3,15,anti_first_fail,indomain_min,800,2077836,2077836,2164436,2618634,1.041677976510177
3,15,anti_first_fail,indomain_min,1000,2107436,2107436,2248036,2618634,1.0667161422695637
3,16,anti_first_fail,indomain_min,0,1062712,1062712,1062723,1513585,1.0000103508758722
3,16,anti_first_fail,indomain_min,200,1234585,1234585,1234585,1513585,1.0
3,16,anti_first_fail,indomain_min,400,1271985,1271985,1271985,1513585,1.0
3,16,anti_first_fail,indomain_min,600,1299985,1299985,1299985,1513585,1.0
3,16,anti_first_fail,indomain_min,800,1327985,1327985,1327985,1513585,1.0
3,16,anti_first_fail,indomain_min,1000,1353025,1353025,1355985,1513585,1.0021876905452598
3,17,anti_first_fail,indomain_min,0,89727,89727,89727,133623,1.0
3,17,anti_first_fail,indomain_min,200,136111,136111,168723,133623,1.2395985629376023
3,17,anti_first_fail,indomain_min,400,154111,154111,203823,133623,1.3225726911122502
3,17,anti_first_fail,indomain_min,600,172111,172111,236223,133623,1.3725037911580318
3,17,anti_first_fail,indomain_min,800,190111,190111,268623,133623,1.4129797854937378
3,17,anti_first_fail,indomain_min,1000,208111,208111,301023,133623,1.4464540557683159
3,18,anti_first_fail,indomain_min,0,720358,720358,720358,1035144,1.0
3,18,anti_first_fail,indomain_min,200,773439,773439,773439,1035144,1.0
3,18,anti_first_fail,indomain_min,400,822439,822439,822439,1035144,1.0
3,18,anti_first_fail,indomain_min,600,857439,857439,857439,1035144,1.0
3,18,anti_first_fail,indomain_min,800,868439,868439,868439,1035144,1.0
3,18,anti_first_fail,indomain_min,1000,879439,879439,879439,1035144,1.0
3,19,anti_first_fail,indomain_min,0,207545,207545,208445,271525,1.0043364089715483
3,19,anti_first_fail,indomain_min,200,262525,262525,262525,271525,1.0
3,19,anti_first_fail,indomain_min,400,276925,276925,276925,271525,1.0
3,19,anti_first_fail,indomain_min,600,291325,291325,291325,271525,1.0
3,19,anti_first_fail,indomain_min,800,305725,305725,305725,271525,1.0
3,19,anti_first_fail,indomain_min,1000,319925,319925,320125,271525,1.0006251465187153
3,20,anti_first_fail,indomain_min,0,470500,470500,470500,621150,1.0
3,20,anti_first_fail,indomain_min,200,515450,515450,515450,621150,1.0
3,20,anti_first_fail,indomain_min,400,539950,539950,539950,621150,1.0
3,20,anti_first_fail,indomain_min,600,555450,555450,555450,621150,1.0
3,20,anti_first_fail,indomain_min,800,563450,563450,563450,621150,1.0
3,20,anti_first_fail,indomain_min,1000,571450,571450,571450,621150,1.0
3,21,anti_first_fail,indomain_min,0,1308496,1308496,1308496,1864668,1.0
3,21,anti_first_fail,indomain_min,200,1399668,1399668,1399668,1864668,1.0
3,21,anti_first_fail,indomain_min,400,1479468,1479468,1479468,1864668,1.0
3,21,anti_first_fail,indomain_min,600,1543068,1543068,1543068,1864668,1.0
3,21,anti_first_fail,indomain_min,800,1559868,1559868,1559868,1864668,1.0
3,21,anti_first_fail,indomain_min,1000,1574868,1574868,1574868,1864668,1.0
3,22,anti_first_fail,indomain_min,0,1734992,1734992,1734992,2289284,1.0
3,22,anti_first_fail,indomain_min,200,1960264,1960264,1960264,2289284,1.0
3,22,anti_first_fail,indomain_min,400,2179284,2179284,2179284,2289284,1.0
3,22,anti_first_fail,indomain_min,600,2259284,2259284,2259284,2289284,1.0
3,22,anti_first_fail,indomain_min,800,2263284,2263284,2263284,2289284,1.0
3,22,anti_first_fail,indomain_min,1000,2267284,2267284,2267284,2289284,1.0
3,23,anti_first_fail,indomain_min,0,848264,848264,850564,1260844,1.0027114200296134
3,23,anti_first_fail,indomain_min,200,994144,994144,994144,1260844,1.0
3,23,anti_first_fail,indomain_min,400,1011544,1011544,1011544,1260844,1.0
3,23,anti_first_fail,indomain_min,600,1026544,1026544,1026544,1260844,1.0
3,23,anti_first_fail,indomain_min,800,1041544,1041544,1041544,1260844,1.0
3,23,anti_first_fail,indomain_min,1000,1053344,1053344,1053344,1260844,1.0
3,24,anti_first_fail,indomain_min,0,602859,602859,615984,902557,1.0217712599463555
3,24,anti_first_fail,indomain_min,200,728757,728757,728757,902557,1.0
3,24,anti_first_fail,indomain_min,400,757757,757757,757757,902557,1.0
3,24,anti_first_fail,indomain_min,600,771757,771757,771757,902557,1.0
3,24,anti_first_fail,indomain_min,800,785757,785757,785757,902557,1.0
3,24,anti_first_fail,indomain_min,1000,799757,799757,799757,902557,1.0
3,25,anti_first_fail,indomain_min,0,829572,829572,834272,1252626,1.0056655721263494
3,25,anti_first_fail,indomain_min,200,1085826,1085826,1085826,1252626,1.0
3,25,anti_first_fail,indomain_min,400,1183826,1183826,1183826,1252626,1.0
3,25,anti_first_fail,indomain_min,600,1227426,1227426,1227426,1252626,1.0
3,25,anti_first_fail,indomain_min,800,1233026,1233026,1233026,1252626,1.0
3,25,anti_first_fail,indomain_min,1000,1238626,1238626,1238626,1252626,1.0
3,26,anti_first_fail,indomain_min,0,789230,789230,789241,1144661,1.000013937635417
3,26,anti_first_fail,indomain_min,200,806381,806381,807151,1144661,1.000954883609609
3,26,anti_first_fail,indomain_min,400,806981,806981,808551,1144661,1.00194552288096
3,26,anti_first_fail,indomain_min,600,807581,807581,809951,1144661,1.0029346901425369
3,26,anti_first_fail,indomain_min,800,808181,808181,811351,1144661,1.0039223886728343
3,26,anti_first_fail,indomain_min,1000,808781,808781,812751,1144661,1.0049086217406196
3,27,anti_first_fail,indomain_min,0,1781305,1781305,1791485,2049380,1.0057149112588804
3,27,anti_first_fail,indomain_min,200,2023585,2023585,2035185,2049380,1.0057324006651562
3,27,anti_first_fail,indomain_min,400,2198985,2198985,2244565,2049380,1.0207277448459176
3,27,anti_first_fail,indomain_min,600,2373185,2373185,2445765,2049380,1.0305833721349158
3,27,anti_first_fail,indomain_min,800,2547385,2547385,2556385,2049380,1.0035330348573144
3,27,anti_first_fail,indomain_min,1000,2721585,2721585,2733985,2049380,1.0045561685561906
3,28,anti_first_fail,indomain_min,0,358308,358308,360254,444208,1.00543108163926
3,28,anti_first_fail,indomain_min,200,413326,413326,413326,444208,1.0
3,28,anti_first_fail,indomain_min,400,425538,425538,425538,444208,1.0
3,28,anti_first_fail,indomain_min,600,433588,433588,433588,444208,1.0
3,28,anti_first_fail,indomain_min,800,440368,440368,440368,444208,1.0
3,28,anti_first_fail,indomain_min,1000,446968,446968,446968,444208,1.0
3,29,anti_first_fail,indomain_min,0,1521100,1521100,1521100,2198075,1.0
3,29,anti_first_fail,indomain_min,200,1725475,1725475,1725475,2198075,1.0
3,29,anti_first_fail,indomain_min,400,1837275,1837275,1837275,2198075,1.0
3,29,anti_first_fail,indomain_min,600,1947075,1947075,1947075,2198075,1.0
3,29,anti_first_fail,indomain_min,800,2012475,2012475,2012475,2198075,1.0
3,29,anti_first_fail,indomain_min,1000,2051475,2051475,2051475,2198075,1.0
3,30,anti_first_fail,indomain_min,0,950600,950600,951100,1339595,1.000525983589312
3,30,anti_first_fail,indomain_min,200,1222895,1222895,1225395,1339595,1.0020443292351346
3,30,anti_first_fail,indomain_min,400,1295295,1295295,1295295,1339595,1.0
3,30,anti_first_fail,indomain_min,600,1308195,1308195,1308195,1339595,1.0
3,30,anti_first_fail,indomain_min,800,1318995,1318995,1318995,1339595,1.0
3,30,anti_first_fail,indomain_min,1000,1324795,1324795,1324795,1339595,1.0
3,31,anti_first_fail,indomain_min,0,1074920,1074920,1074920,1513975,1.0
3,31,anti_first_fail,indomain_min,200,1247175,1247175,1247175,1513975,1.0
3,31,anti_first_fail,indomain_min,400,1355775,1355775,1355775,1513975,1.0
3,31,anti_first_fail,indomain_min,600,1457575,1457575,1457575,1513975,1.0
3,31,anti_first_fail,indomain_min,800,1481975,1481975,1481975,1513975,1.0
3,31,anti_first_fail,indomain_min,1000,1494375,1494375,1494375,1513975,1.0
3,32,anti_first_fail,indomain_min,0,2300450,2300450,2300450,3559700,1.0
3,32,anti_first_fail,indomain_min,200,2373600,2373600,2373600,3559700,1.0
3,32,anti_first_fail,indomain_min,400,2423800,2423800,2423800,3559700,1.0
3,32,anti_first_fail,indomain_min,600,2474000,2474000,2474000,3559700,1.0
3,32,anti_first_fail,indomain_min,800,2524200,2524200,2524200,3559700,1.0
3,32,anti_first_fail,indomain_min,1000,2574400,2574400,2574400,3559700,1.0
3,33,anti_first_fail,indomain_min,0,1516024,1516024,1516273,1945970,1.0001642454209168
3,33,anti_first_fail,indomain_min,200,1708491,1708491,1708491,1945970,1.0
3,33,anti_first_fail,indomain_min,400,1844491,1844491,1844491,1945970,1.0
3,33,anti_first_fail,indomain_min,600,1847691,1847691,1847691,1945970,1.0
3,33,anti_first_fail,indomain_min,800,1850891,1850891,1850891,1945970,1.0
3,33,anti_first_fail,indomain_min,1000,1854091,1854091,1854091,1945970,1.0
3,34,anti_first_fail,indomain_min,0,817908,817908,855028,1189256,1.045384077426801
3,34,anti_first_fail,indomain_min,200,1075856,1075856,1131956,1189256,1.052144524917833
3,34,anti_first_fail,indomain_min,400,1164756,1164756,1164756,1189256,1.0
3,34,anti_first_fail,indomain_min,600,1193156,1193156,1193156,1189256,1.0
3,34,anti_first_fail,indomain_min,800,1221556,1221556,1221556,1189256,1.0
3,34,anti_first_fail,indomain_min,1000,1249956,1249956,1249956,1189256,1.0
3,35,anti_first_fail,indomain_min,0,1047872,1047872,1069956,1522492,1.021075093141147
3,35,anti_first_fail,indomain_min,200,1148292,1148292,1148292,1522492,1.0
3,35,anti_first_fail,indomain_min,400,1233992,1233992,1233992,1522492,1.0
3,35,anti_first_fail,indomain_min,600,1318792,1318792,1318792,1522492,1.0
3,35,anti_first_fail,indomain_min,800,1388692,1388692,1388692,1522492,1.0
3,35,anti_first_fail,indomain_min,1000,1408492,1408492,1408492,1522492,1.0
3,36,anti_first_fail,indomain_min,0,646800,646800,646800,937550,1.0
3,36,anti_first_fail,indomain_min,200,869550,869550,896750,937550,1.0312805474095796
3,36,anti_first_fail,indomain_min,400,907750,907750,907750,937550,1.0
3,36,anti_first_fail,indomain_min,600,909350,909350,909350,937550,1.0
3,36,anti_first_fail,indomain_min,800,910950,910950,910950,937550,1.0
3,36,anti_first_fail,indomain_min,1000,912550,912550,912550,937550,1.0
3,37,anti_first_fail,indomain_min,0,2358600,2358600,2358600,3317425,1.0
3,37,anti_first_fail,indomain_min,200,2565225,2565225,2565225,3317425,1.0
3,37,anti_first_fail,indomain_min,400,2591025,2591025,2591025,3317425,1.0
3,37,anti_first_fail,indomain_min,600,2616425,2616425,2616425,3317425,1.0
3,37,anti_first_fail,indomain_min,800,2641825,2641825,2641825,3317425,1.0
3,37,anti_first_fail,indomain_min,1000,2667225,2667225,2667225,3317425,1.0
3,38,anti_first_fail,indomain_min,0,421000,421000,421035,546860,1.000083135391924
3,38,anti_first_fail,indomain_min,200,545330,545330,553715,546860,1.015376010855812
3,38,anti_first_fail,indomain_min,400,591730,591730,609915,546860,1.0307319216534567
3,38,anti_first_fail,indomain_min,600,628730,628730,656715,546860,1.0445103621586374
3,38,anti_first_fail,indomain_min,800,664730,664730,702515,546860,1.0568426278338574
3,38,anti_first_fail,indomain_min,1000,695330,695330,742915,546860,1.0684351315202854
3,39,anti_first_fail,indomain_min,0,263994,263994,264067,430494,1.0002765214360931
3,39,anti_first_fail,indomain_min,200,298554,298554,298554,430494,1.0
3,39,anti_first_fail,indomain_min,400,325194,325194,325194,430494,1.0
3,39,anti_first_fail,indomain_min,600,351194,351194,351194,430494,1.0
3,39,anti_first_fail,indomain_min,800,375194,375194,375194,430494,1.0
3,39,anti_first_fail,indomain_min,1000,397594,397594,397594,430494,1.0
3,40,anti_first_fail,indomain_min,0,574840,574840,576040,821115,1.0020875374017117
3,40,anti_first_fail,indomain_min,200,732680,732680,814100,821115,1.111126276136922
3,40,anti_first_fail,indomain_min,400,781110,781110,963900,821115,1.2340131351538195
3,40,anti_first_fail,indomain_min,600,802310,802310,1024855,821115,1.2773803143423366
3,40,anti_first_fail,indomain_min,800,813260,813260,1126880,821115,1.3856331308560608
3,40,anti_first_fail,indomain_min,1000,816260,816260,1172665,821115,1.4366317104844044
3,41,anti_first_fail,indomain_min,0,4319010,4319010,4697640,6159610,1.0876659234407886
3,41,anti_first_fail,indomain_min,200,4600050,4600050,5479710,6159610,1.1912283562135195
3,41,anti_first_fail,indomain_min,400,4710240,4710240,5841410,6159610,1.240151244947179
3,41,anti_first_fail,indomain_min,600,4820040,4820040,5928010,6159610,1.229867386992639
3,41,anti_first_fail,indomain_min,800,4916040,4916040,6012810,6159610,1.2231003002416578
3,41,anti_first_fail,indomain_min,1000,5000640,5000640,6095210,6159610,1.218885982594228
3,42,anti_first_fail,indomain_min,0,5322968,5322968,5322968,8346370,1.0
3,42,anti_first_fail,indomain_min,200,5448041,5448041,5448041,8346370,1.0
3,42,anti_first_fail,indomain_min,400,5562120,5562120,5562120,8346370,1.0
3,42,anti_first_fail,indomain_min,600,5676120,5676120,5676120,8346370,1.0
3,42,anti_first_fail,indomain_min,800,5788720,5788720,5788720,8346370,1.0
3,42,anti_first_fail,indomain_min,1000,5901020,5901020,5901020,8346370,1.0
3,43,anti_first_fail,indomain_min,0,1235300,1235300,1254800,1828000,1.0157856391160043
3,43,anti_first_fail,indomain_min,200,1353500,1353500,1353500,1828000,1.0
3,43,anti_first_fail,indomain_min,400,1396000,1396000,1396000,1828000,1.0
3,43,anti_first_fail,indomain_min,600,1428300,1428300,1428300,1828000,1.0
3,43,anti_first_fail,indomain_min,800,1454800,1454800,1454800,1828000,1.0
3,43,anti_first_fail,indomain_min,1000,1480600,1480600,1480600,1828000,1.0
3,44,anti_first_fail,indomain_min,0,59360,59360,59990,87870,1.0106132075471699
3,44,anti_first_fail,indomain_min,200,87870,87870,87870,87870,1.0
3,44,anti_first_fail,indomain_min,400,87870,87870,87870,87870,1.0
3,44,anti_first_fail,indomain_min,600,87870,87870,87870,87870,1.0
3,44,anti_first_fail,indomain_min,800,87870,87870,87870,87870,1.0
3,44,anti_first_fail,indomain_min,1000,87870,87870,87870,87870,1.0
3,45,anti_first_fail,indomain_min,0,1465380,1465380,1465478,2236938,1.0000668768510557
3,45,anti_first_fail,indomain_min,200,1526048,1526048,1526048,2236938,1.0
3,45,anti_first_fail,indomain_min,400,1554538,1554538,1554538,2236938,1.0
3,45,anti_first_fail,indomain_min,600,1573338,1573338,1573338,2236938,1.0
3,45,anti_first_fail,indomain_min,800,1592138,1592138,1592138,2236938,1.0
3,45,anti_first_fail,indomain_min,1000,1610938,1610938,1610938,2236938,1.0
3,46,anti_first_fail,indomain_min,0,1211920,1211920,1211920,1697240,1.0
3,46,anti_first_fail,indomain_min,200,1387040,1387040,1387040,1697240,1.0
3,46,anti_first_fail,indomain_min,400,1535640,1535640,1535640,1697240,1.0
3,46,anti_first_fail,indomain_min,600,1567640,1567640,1567640,1697240,1.0
