Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
1,1,5200,5200,20000,5200,4000
2,1,4140,4140,20000,4140,4000
1,2,2200,2200,11000,2200,2200
2,2,2200,2200,11000,2200,2200
1,3,2400,2400,12000,2400,2400
2,3,3900,3900,12000,3900,2400
