,,,,,Gecode,Gecode,OGSA,Preferred,Objective Ratio
,,,,,Initial,Modified,Modified,Modified,Modified
Month,House,Variable choices,Constraint variables,Weights,,,,,
1,1,anti_first_fail,indomain_min,0,405275,405275,405275,1031778,1.0
1,1,anti_first_fail,indomain_min,200,535478,535478,535478,1031778,1.0
1,1,anti_first_fail,indomain_min,400,617678,617678,617678,1031778,1.0
1,1,anti_first_fail,indomain_min,600,630678,630678,630678,1031778,1.0
1,1,anti_first_fail,indomain_min,800,640278,640278,640278,1031778,1.0
1,1,anti_first_fail,indomain_min,1000,645678,645678,645678,1031778,1.0
1,2,anti_first_fail,indomain_min,0,1828125,1828125,1828125,1937430,1.0
1,2,anti_first_fail,indomain_min,200,1858030,1858030,1858030,1937430,1.0
1,2,anti_first_fail,indomain_min,400,1872630,1872630,1872630,1937430,1.0
1,2,anti_first_fail,indomain_min,600,1878630,1878630,1878630,1937430,1.0
1,2,anti_first_fail,indomain_min,800,1881430,1881430,1881430,1937430,1.0
1,2,anti_first_fail,indomain_min,1000,1883030,1883030,1883030,1937430,1.0
1,3,anti_first_fail,indomain_min,0,811922,811922,811922,1189212,1.0
1,3,anti_first_fail,indomain_min,200,1002512,1002512,1002512,1189212,1.0
1,3,anti_first_fail,indomain_min,400,1030812,1030812,1030812,1189212,1.0
1,3,anti_first_fail,indomain_min,600,1052412,1052412,1052412,1189212,1.0
1,3,anti_first_fail,indomain_min,800,1074012,1074012,1074012,1189212,1.0
1,3,anti_first_fail,indomain_min,1000,1095612,1095612,1095612,1189212,1.0
1,4,anti_first_fail,indomain_min,0,2002650,2002650,2007450,2428640,1.0023968242079244
1,4,anti_first_fail,indomain_min,200,2198250,2198250,2246290,2428640,1.021853747298988
1,4,anti_first_fail,indomain_min,400,2308390,2308390,2312440,2428640,1.0017544695653682
1,4,anti_first_fail,indomain_min,600,2314840,2314840,2314840,2428640,1.0
1,4,anti_first_fail,indomain_min,800,2317240,2317240,2317240,2428640,1.0
1,4,anti_first_fail,indomain_min,1000,2319640,2319640,2319640,2428640,1.0
1,5,anti_first_fail,indomain_min,0,1274845,1274845,1346845,6409703,1.0564774541218735
1,5,anti_first_fail,indomain_min,200,1350359,1350359,1425619,6409703,1.0557333272115046
1,5,anti_first_fail,indomain_min,400,1409743,1409743,1476203,6409703,1.0471433445670595
1,5,anti_first_fail,indomain_min,600,1464743,1464743,1522403,6409703,1.039365267490611
1,5,anti_first_fail,indomain_min,800,1516443,1516443,1565303,6409703,1.0322201362003056
1,5,anti_first_fail,indomain_min,1000,1566643,1566643,1606703,6409703,1.0255705990452195
1,6,anti_first_fail,indomain_min,0,708500,708500,708500,1272960,1.0
1,6,anti_first_fail,indomain_min,200,787260,787260,787260,1272960,1.0
1,6,anti_first_fail,indomain_min,400,812060,812060,812060,1272960,1.0
1,6,anti_first_fail,indomain_min,600,836860,836860,836860,1272960,1.0
1,6,anti_first_fail,indomain_min,800,861260,861260,862760,1272960,1.0017416343496737
1,6,anti_first_fail,indomain_min,1000,874760,874760,874760,1272960,1.0
1,7,anti_first_fail,indomain_min,0,773370,773370,773370,1094414,1.0
1,7,anti_first_fail,indomain_min,200,905394,905394,908394,1094414,1.0033134745757095
1,7,anti_first_fail,indomain_min,400,1013734,1013734,1013734,1094414,1.0
1,7,anti_first_fail,indomain_min,600,1088014,1088014,1088014,1094414,1.0
1,7,anti_first_fail,indomain_min,800,1118514,1118514,1152614,1094414,1.030486878125799
1,7,anti_first_fail,indomain_min,1000,1129714,1129714,1191614,1094414,1.0547926289308622
1,8,anti_first_fail,indomain_min,0,1339975,1339975,1399975,1885235,1.0447769547939327
1,8,anti_first_fail,indomain_min,200,1554315,1554315,1554315,1885235,1.0
1,8,anti_first_fail,indomain_min,400,1684315,1684315,1684315,1885235,1.0
1,8,anti_first_fail,indomain_min,600,1713235,1713235,1713235,1885235,1.0
1,8,anti_first_fail,indomain_min,800,1730035,1730035,1730035,1885235,1.0
1,8,anti_first_fail,indomain_min,1000,1746235,1746235,1746235,1885235,1.0
1,9,anti_first_fail,indomain_min,0,413075,413075,413075,567470,1.0
1,9,anti_first_fail,indomain_min,200,462795,462795,462795,567470,1.0
1,9,anti_first_fail,indomain_min,400,467995,467995,467995,567470,1.0
1,9,anti_first_fail,indomain_min,600,472325,472325,472325,567470,1.0
1,9,anti_first_fail,indomain_min,800,476125,476125,476125,567470,1.0
1,9,anti_first_fail,indomain_min,1000,479925,479925,479925,567470,1.0
1,10,anti_first_fail,indomain_min,0,438230,438230,438230,4690266,1.0
1,10,anti_first_fail,indomain_min,200,516466,516466,516466,4690266,1.0
1,10,anti_first_fail,indomain_min,400,569066,569066,569066,4690266,1.0
1,10,anti_first_fail,indomain_min,600,601866,601866,601866,4690266,1.0
1,10,anti_first_fail,indomain_min,800,619866,619866,619866,4690266,1.0
1,10,anti_first_fail,indomain_min,1000,637866,637866,637866,4690266,1.0
1,11,anti_first_fail,indomain_min,0,1306500,1306500,1306500,1784700,1.0
1,11,anti_first_fail,indomain_min,200,1583500,1583500,1583500,1784700,1.0
1,11,anti_first_fail,indomain_min,400,1681900,1681900,1681900,1784700,1.0
1,11,anti_first_fail,indomain_min,600,1739100,1739100,1739100,1784700,1.0
1,11,anti_first_fail,indomain_min,800,1770100,1770100,1770100,1784700,1.0
1,11,anti_first_fail,indomain_min,1000,1784700,1784700,1784700,1784700,1.0
1,12,anti_first_fail,indomain_min,0,1733875,1733875,1733875,8337620,1.0
1,12,anti_first_fail,indomain_min,200,1970020,1970020,1970020,8337620,1.0
1,12,anti_first_fail,indomain_min,400,2165820,2165820,2165820,8337620,1.0
1,12,anti_first_fail,indomain_min,600,2286020,2286020,2286020,8337620,1.0
1,12,anti_first_fail,indomain_min,800,2333820,2333820,2333820,8337620,1.0
1,12,anti_first_fail,indomain_min,1000,2381420,2381420,2381420,8337620,1.0
1,13,anti_first_fail,indomain_min,0,520100,520100,547000,3071800,1.0517208229186694
1,13,anti_first_fail,indomain_min,200,892200,892200,957300,3071800,1.0729657027572292
1,13,anti_first_fail,indomain_min,400,1095800,1095800,1202800,3071800,1.09764555575835
1,13,anti_first_fail,indomain_min,600,1264400,1264400,1398300,3071800,1.1059000316355583
1,13,anti_first_fail,indomain_min,800,1433000,1433000,1499000,3071800,1.0460572226099092
1,13,anti_first_fail,indomain_min,1000,1601600,1601600,1685600,3071800,1.0524475524475525
1,14,anti_first_fail,indomain_min,0,3229070,3229070,3229070,4527616,1.0
1,14,anti_first_fail,indomain_min,200,3380304,3380304,3380304,4527616,1.0
1,14,anti_first_fail,indomain_min,400,3502704,3502704,3502704,4527616,1.0
1,14,anti_first_fail,indomain_min,600,3625104,3625104,3625104,4527616,1.0
1,14,anti_first_fail,indomain_min,800,3747504,3747504,3747504,4527616,1.0
1,14,anti_first_fail,indomain_min,1000,3869904,3869904,3869904,4527616,1.0
1,15,anti_first_fail,indomain_min,0,1374750,1374750,1379150,4061950,1.0032005819239862
1,15,anti_first_fail,indomain_min,200,1551950,1551950,1551950,4061950,1.0
1,15,anti_first_fail,indomain_min,400,1611550,1611550,1611550,4061950,1.0
1,15,anti_first_fail,indomain_min,600,1640350,1640350,1640350,4061950,1.0
1,15,anti_first_fail,indomain_min,800,1669150,1669150,1669150,4061950,1.0
1,15,anti_first_fail,indomain_min,1000,1678750,1678750,1678750,4061950,1.0
1,16,anti_first_fail,indomain_min,0,731660,731660,763910,6505926,1.044077850367657
1,16,anti_first_fail,indomain_min,200,812832,812832,1024776,6505926,1.2607476083618756
1,16,anti_first_fail,indomain_min,400,863432,863432,1030226,6505926,1.1931756061855479
1,16,anti_first_fail,indomain_min,600,914032,914032,1046226,6505926,1.1446273215817389
1,16,anti_first_fail,indomain_min,800,962082,962082,1062226,6505926,1.1040909194850335
1,16,anti_first_fail,indomain_min,1000,1008482,1008482,1078226,6505926,1.0691574068748873
1,17,anti_first_fail,indomain_min,0,1191890,1191890,1200690,2758370,1.0073832316740639
1,17,anti_first_fail,indomain_min,200,1372170,1372170,1387570,2758370,1.0112230991786733
1,17,anti_first_fail,indomain_min,400,1510370,1510370,1554570,2758370,1.029264352443441
1,17,anti_first_fail,indomain_min,600,1580970,1580970,1717970,2758370,1.0866556607652265
1,17,anti_first_fail,indomain_min,800,1649370,1649370,2933870,2758370,1.7787822016891297
1,17,anti_first_fail,indomain_min,1000,1704170,1704170,2993470,2758370,1.7565559773966213
1,18,anti_first_fail,indomain_min,0,996710,996710,997230,8389200,1.000521716447111
1,18,anti_first_fail,indomain_min,200,1304650,1304650,1385860,8389200,1.062246579542406
1,18,anti_first_fail,indomain_min,400,1468840,1468840,1634820,8389200,1.1130007352740938
1,18,anti_first_fail,indomain_min,600,1538640,1538640,1567220,8389200,1.018574845317943
1,18,anti_first_fail,indomain_min,800,1608440,1608440,1639220,8389200,1.0191365546740943
1,18,anti_first_fail,indomain_min,1000,1678240,1678240,1711220,8389200,1.0196515397082657
1,19,anti_first_fail,indomain_min,0,1624480,1624480,1634080,8578732,1.005909583374372
1,19,anti_first_fail,indomain_min,200,1897092,1897092,1987292,8578732,1.0475464553116032
1,19,anti_first_fail,indomain_min,400,2044100,2044100,2062100,8578732,1.0088058314172497
1,19,anti_first_fail,indomain_min,600,2179908,2179908,2179908,8578732,1.0
1,19,anti_first_fail,indomain_min,800,2300708,2300708,2300708,8578732,1.0
1,19,anti_first_fail,indomain_min,1000,2417532,2417532,2417532,8578732,1.0
1,20,anti_first_fail,indomain_min,0,278070,278070,278070,629064,1.0
1,20,anti_first_fail,indomain_min,200,354116,354116,354116,629064,1.0
1,20,anti_first_fail,indomain_min,400,377836,377836,377836,629064,1.0
1,20,anti_first_fail,indomain_min,600,391536,391536,391536,629064,1.0
1,20,anti_first_fail,indomain_min,800,404536,404536,404536,629064,1.0
1,20,anti_first_fail,indomain_min,1000,416736,416736,416736,629064,1.0
1,21,anti_first_fail,indomain_min,0,313690,313690,317050,433045,1.0107112117058241
1,21,anti_first_fail,indomain_min,200,358690,358690,359170,433045,1.0013382029050155
1,21,anti_first_fail,indomain_min,400,382690,382690,382690,433045,1.0
1,21,anti_first_fail,indomain_min,600,390490,390490,390490,433045,1.0
1,21,anti_first_fail,indomain_min,800,397850,397850,397850,433045,1.0
1,21,anti_first_fail,indomain_min,1000,405050,405050,405050,433045,1.0
1,22,anti_first_fail,indomain_min,0,425295,425295,425295,2439358,1.0
1,22,anti_first_fail,indomain_min,200,537558,537558,537558,2439358,1.0
1,22,anti_first_fail,indomain_min,400,622158,622158,622158,2439358,1.0
1,22,anti_first_fail,indomain_min,600,636358,636358,636358,2439358,1.0
1,22,anti_first_fail,indomain_min,800,647358,647358,647358,2439358,1.0
1,22,anti_first_fail,indomain_min,1000,658358,658358,658358,2439358,1.0
1,23,anti_first_fail,indomain_min,0,1602120,1602120,1602120,2386320,1.0
1,23,anti_first_fail,indomain_min,200,1762420,1762420,1762420,2386320,1.0
1,23,anti_first_fail,indomain_min,400,1893020,1893020,1893020,2386320,1.0
1,23,anti_first_fail,indomain_min,600,1994920,1994920,1994920,2386320,1.0
1,23,anti_first_fail,indomain_min,800,2041920,2041920,2041920,2386320,1.0
1,23,anti_first_fail,indomain_min,1000,2084320,2084320,2084320,2386320,1.0
1,24,anti_first_fail,indomain_min,0,169000,169000,169000,223348,1.0
1,24,anti_first_fail,indomain_min,200,217072,217072,217072,223348,1.0
1,24,anti_first_fail,indomain_min,400,235592,235592,235592,223348,1.0
1,24,anti_first_fail,indomain_min,600,249792,249792,249792,223348,1.0
1,24,anti_first_fail,indomain_min,800,259828,259828,259828,223348,1.0
1,24,anti_first_fail,indomain_min,1000,269828,269828,269828,223348,1.0
1,25,anti_first_fail,indomain_min,0,747890,747890,748410,1184120,1.0006952894142187
1,25,anti_first_fail,indomain_min,200,912234,912234,923234,1184120,1.0120583096003877
1,25,anti_first_fail,indomain_min,400,1021850,1021850,1078850,1184120,1.0557811811909772
1,25,anti_first_fail,indomain_min,600,1113450,1113450,1215250,1184120,1.0914275450177378
1,25,anti_first_fail,indomain_min,800,1119050,1119050,1270850,1184120,1.1356507752111167
1,25,anti_first_fail,indomain_min,1000,1124650,1124650,1317650,1184120,1.1716089450051128
1,26,anti_first_fail,indomain_min,0,129155,129155,129155,211017,1.0
1,26,anti_first_fail,indomain_min,200,159067,159067,159067,211017,1.0
1,26,anti_first_fail,indomain_min,400,165667,165667,165667,211017,1.0
1,26,anti_first_fail,indomain_min,600,171867,171867,171867,211017,1.0
1,26,anti_first_fail,indomain_min,800,173667,173667,173667,211017,1.0
1,26,anti_first_fail,indomain_min,1000,175467,175467,175467,211017,1.0
1,27,anti_first_fail,indomain_min,0,984230,984230,984230,2947700,1.0
1,27,anti_first_fail,indomain_min,200,1036548,1036548,1036548,2947700,1.0
1,27,anti_first_fail,indomain_min,400,1075812,1075812,1075812,2947700,1.0
1,27,anti_first_fail,indomain_min,600,1104212,1104212,1104212,2947700,1.0
1,27,anti_first_fail,indomain_min,800,1132612,1132612,1132612,2947700,1.0
1,27,anti_first_fail,indomain_min,1000,1158912,1158912,1158912,2947700,1.0
1,28,anti_first_fail,indomain_min,0,343330,343330,343330,438213,1.0
1,28,anti_first_fail,indomain_min,200,376323,376323,376323,438213,1.0
1,28,anti_first_fail,indomain_min,400,387483,387483,387483,438213,1.0
1,28,anti_first_fail,indomain_min,600,398283,398283,398283,438213,1.0
1,28,anti_first_fail,indomain_min,800,409083,409083,409083,438213,1.0
1,28,anti_first_fail,indomain_min,1000,417483,417483,417483,438213,1.0
1,29,anti_first_fail,indomain_min,0,724750,724750,724750,1107250,1.0
1,29,anti_first_fail,indomain_min,200,856650,856650,863250,1107250,1.0077044300472773
1,29,anti_first_fail,indomain_min,400,866050,866050,870850,1107250,1.0055424051729116
1,29,anti_first_fail,indomain_min,600,874850,874850,877850,1107250,1.0034291592844489
1,29,anti_first_fail,indomain_min,800,883650,883650,897050,1107250,1.0151643750353647
1,29,anti_first_fail,indomain_min,1000,889450,889450,898650,1107250,1.0103434706841306
1,30,anti_first_fail,indomain_min,0,764270,764270,783494,2129906,1.0251534143692673
1,30,anti_first_fail,indomain_min,200,866106,866106,866106,2129906,1.0
1,30,anti_first_fail,indomain_min,400,899506,899506,899506,2129906,1.0
1,30,anti_first_fail,indomain_min,600,912506,912506,912506,2129906,1.0
1,30,anti_first_fail,indomain_min,800,924506,924506,924506,2129906,1.0
1,30,anti_first_fail,indomain_min,1000,936506,936506,936506,2129906,1.0
1,31,anti_first_fail,indomain_min,0,1424150,1424150,1433870,3979900,1.006825123758031
1,31,anti_first_fail,indomain_min,200,1552215,1552215,1571895,3979900,1.0126786559851566
1,31,anti_first_fail,indomain_min,400,1678165,1678165,1688845,3979900,1.0063640941147027
1,31,anti_first_fail,indomain_min,600,1801565,1801565,1803245,3979900,1.0009325225567771
1,31,anti_first_fail,indomain_min,800,1858210,1858210,1873245,3979900,1.0080911199487679
1,31,anti_first_fail,indomain_min,1000,1894820,1894820,1925245,3979900,1.0160569341678893
1,32,anti_first_fail,indomain_min,0,1005095,1005095,1009095,1355643,1.003979723309737
1,32,anti_first_fail,indomain_min,200,1175243,1175243,1178843,1355643,1.003063196292171
1,32,anti_first_fail,indomain_min,400,1243243,1243243,1243243,1355643,1.0
1,32,anti_first_fail,indomain_min,600,1282443,1282443,1292743,1355643,1.0080315460414224
1,32,anti_first_fail,indomain_min,800,1302043,1302043,1339743,1355643,1.0289544968944957
1,32,anti_first_fail,indomain_min,1000,1321043,1321043,1386743,1355643,1.0497334303274004
1,33,anti_first_fail,indomain_min,0,1090720,1090720,1097500,1362680,1.0062160774534252
1,33,anti_first_fail,indomain_min,200,1177720,1177720,1346880,1362680,1.1436334612641375
1,33,anti_first_fail,indomain_min,400,1254720,1254720,1364480,1362680,1.0874776842642182
1,33,anti_first_fail,indomain_min,600,1331360,1331360,1382080,1362680,1.0380963826463165
1,33,anti_first_fail,indomain_min,800,1353160,1353160,1399680,1362680,1.0343787874309025
1,33,anti_first_fail,indomain_min,1000,1367960,1367960,1410280,1362680,1.0309365770928975
1,34,anti_first_fail,indomain_min,0,322400,322400,323300,430470,1.0027915632754343
1,34,anti_first_fail,indomain_min,200,381852,381852,381852,430470,1.0
1,34,anti_first_fail,indomain_min,400,427852,427852,427852,430470,1.0
1,34,anti_first_fail,indomain_min,600,430452,430452,430452,430470,1.0
1,34,anti_first_fail,indomain_min,800,430452,430452,430452,430470,1.0
1,34,anti_first_fail,indomain_min,1000,430452,430452,430452,430470,1.0
1,35,anti_first_fail,indomain_min,0,638950,638950,638950,2640110,1.0
1,35,anti_first_fail,indomain_min,200,707030,707030,707030,2640110,1.0
1,35,anti_first_fail,indomain_min,400,750810,750810,750810,2640110,1.0
1,35,anti_first_fail,indomain_min,600,786010,786010,786010,2640110,1.0
1,35,anti_first_fail,indomain_min,800,813710,813710,813710,2640110,1.0
1,35,anti_first_fail,indomain_min,1000,836510,836510,836510,2640110,1.0
1,36,anti_first_fail,indomain_min,0,54340,54340,54340,77862,1.0
1,36,anti_first_fail,indomain_min,200,84765,84765,84765,77862,1.0
1,36,anti_first_fail,indomain_min,400,91965,91965,91965,77862,1.0
1,36,anti_first_fail,indomain_min,600,97410,97410,97410,77862,1.0
1,36,anti_first_fail,indomain_min,800,102810,102810,102810,77862,1.0
1,36,anti_first_fail,indomain_min,1000,108210,108210,108210,77862,1.0
1,37,anti_first_fail,indomain_min,0,186160,186160,186160,342973,1.0
1,37,anti_first_fail,indomain_min,200,209673,209673,209673,342973,1.0
1,37,anti_first_fail,indomain_min,400,211273,211273,211273,342973,1.0
1,37,anti_first_fail,indomain_min,600,212873,212873,212873,342973,1.0
1,37,anti_first_fail,indomain_min,800,214473,214473,214473,342973,1.0
1,37,anti_first_fail,indomain_min,1000,216073,216073,216073,342973,1.0
1,38,anti_first_fail,indomain_min,0,567580,567580,567580,1363782,1.0
1,38,anti_first_fail,indomain_min,200,670762,670762,744182,1363782,1.1094576019512137
1,38,anti_first_fail,indomain_min,400,731162,731162,849382,1363782,1.1616878338863343
1,38,anti_first_fail,indomain_min,600,780762,780762,943782,1363782,1.208796022347399
1,38,anti_first_fail,indomain_min,800,819302,819302,1032982,1363782,1.2608073701760767
1,38,anti_first_fail,indomain_min,1000,857302,857302,1122182,1363782,1.3089693013663797
1,39,anti_first_fail,indomain_min,0,1013498,1013498,1066150,1796878,1.0519507685264302
1,39,anti_first_fail,indomain_min,200,1281998,1281998,1317386,1796878,1.0276037872133965
1,39,anti_first_fail,indomain_min,400,1395278,1395278,1395278,1796878,1.0
1,39,anti_first_fail,indomain_min,600,1427278,1427278,1427278,1796878,1.0
1,39,anti_first_fail,indomain_min,800,1458478,1458478,1458478,1796878,1.0
1,39,anti_first_fail,indomain_min,1000,1484478,1484478,1484478,1796878,1.0
1,40,anti_first_fail,indomain_min,0,710125,710125,710125,1490300,1.0
1,40,anti_first_fail,indomain_min,200,853790,853790,853790,1490300,1.0
1,40,anti_first_fail,indomain_min,400,920990,920990,920990,1490300,1.0
1,40,anti_first_fail,indomain_min,600,971190,971190,971190,1490300,1.0
1,40,anti_first_fail,indomain_min,800,1013590,1013590,1013590,1490300,1.0
1,40,anti_first_fail,indomain_min,1000,1042790,1042790,1042790,1490300,1.0
1,41,anti_first_fail,indomain_min,0,629850,629850,643050,4308690,1.020957370802572
1,41,anti_first_fail,indomain_min,200,878890,878890,878890,4308690,1.0
1,41,anti_first_fail,indomain_min,400,938690,938690,938690,4308690,1.0
1,41,anti_first_fail,indomain_min,600,958690,958690,958690,4308690,1.0
1,41,anti_first_fail,indomain_min,800,978690,978690,978690,4308690,1.0
1,41,anti_first_fail,indomain_min,1000,997490,997490,997490,4308690,1.0
1,42,anti_first_fail,indomain_min,0,21385,21385,21385,31047,1.0
1,42,anti_first_fail,indomain_min,200,32371,32371,51653,31047,1.5956566062216182
1,42,anti_first_fail,indomain_min,400,37171,37171,61153,31047,1.6451803825562938
1,42,anti_first_fail,indomain_min,600,41971,41971,65953,31047,1.5713945343213171
1,42,anti_first_fail,indomain_min,800,46771,46771,70753,31047,1.5127536293857304
1,42,anti_first_fail,indomain_min,1000,51571,51571,75553,31047,1.4650287952531462
1,43,anti_first_fail,indomain_min,0,296530,296530,296530,1076582,1.0
1,43,anti_first_fail,indomain_min,200,421898,421898,421898,1076582,1.0
1,43,anti_first_fail,indomain_min,400,486168,486168,486168,1076582,1.0
1,43,anti_first_fail,indomain_min,600,525952,525952,525952,1076582,1.0
1,43,anti_first_fail,indomain_min,800,556592,556592,556592,1076582,1.0
1,43,anti_first_fail,indomain_min,1000,586992,586992,586992,1076582,1.0
1,44,anti_first_fail,indomain_min,0,178750,178750,179494,270552,1.0041622377622377
1,44,anti_first_fail,indomain_min,200,284016,284016,492777,270552,1.7350325333784011
1,44,anti_first_fail,indomain_min,400,343897,343897,527377,270552,1.533531842383039
1,44,anti_first_fail,indomain_min,600,370137,370137,561417,270552,1.5167816241013463
1,44,anti_first_fail,indomain_min,800,393337,393337,591352,270552,1.5034232731728772
1,44,anti_first_fail,indomain_min,1000,416537,416537,619352,270552,1.4869075256219735
1,45,anti_first_fail,indomain_min,0,1014520,1014520,1014520,4030344,1.0
1,45,anti_first_fail,indomain_min,200,1283044,1283044,1283044,4030344,1.0
1,45,anti_first_fail,indomain_min,400,1409044,1409044,1409044,4030344,1.0
1,45,anti_first_fail,indomain_min,600,1503844,1503844,1503844,4030344,1.0
1,45,anti_first_fail,indomain_min,800,1595844,1595844,1595844,4030344,1.0
1,45,anti_first_fail,indomain_min,1000,1654144,1654144,1654144,4030344,1.0
1,46,anti_first_fail,indomain_min,0,678990,678990,679890,1761356,1.0013254981663942
1,46,anti_first_fail,indomain_min,200,869956,869956,869956,1761356,1.0
1,46,anti_first_fail,indomain_min,400,923956,923956,923956,1761356,1.0
1,46,anti_first_fail,indomain_min,600,948456,948456,948456,1761356,1.0
1,46,anti_first_fail,indomain_min,800,961106,961106,961106,1761356,1.0
1,46,anti_first_fail,indomain_min,1000,966906,966906,966906,1761356,1.0
1,47,anti_first_fail,indomain_min,0,322595,322595,331883,1795488,1.0287915187774144
1,47,anti_first_fail,indomain_min,200,370600,370600,370600,1795488,1.0
1,47,anti_first_fail,indomain_min,400,412200,412200,413433,1795488,1.0029912663755458
1,47,anti_first_fail,indomain_min,600,440029,440029,466844,1795488,1.0609391653731912
1,47,anti_first_fail,indomain_min,800,452229,452229,495400,1795488,1.0954626969964332
1,47,anti_first_fail,indomain_min,1000,463118,463118,546444,1795488,1.1799239070819965
1,48,anti_first_fail,indomain_min,0,1769265,1769265,1772865,2996097,1.0020347432408372
1,48,anti_first_fail,indomain_min,200,2046699,2046699,2057502,2996097,1.005278255376096
1,48,anti_first_fail,indomain_min,400,2187299,2187299,2189702,2996097,1.0010986152327597
1,48,anti_first_fail,indomain_min,600,2268501,2268501,2268502,2996097,1.0000004408197307
1,48,anti_first_fail,indomain_min,800,2334901,2334901,2334901,2996097,1.0
1,48,anti_first_fail,indomain_min,1000,2375501,2375501,2375501,2996097,1.0
1,49,anti_first_fail,indomain_min,0,1665300,1665300,1674900,2510820,1.0057647270762025
1,49,anti_first_fail,indomain_min,200,1919020,1919020,1939020,2510820,1.0104219862221342
1,49,anti_first_fail,indomain_min,400,2045220,2045220,2045220,2510820,1.0
1,49,anti_first_fail,indomain_min,600,2151420,2151420,2151420,2510820,1.0
1,49,anti_first_fail,indomain_min,800,2248020,2248020,2248020,2510820,1.0
1,49,anti_first_fail,indomain_min,1000,2339820,2339820,2339820,2510820,1.0
1,50,anti_first_fail,indomain_min,0,1249300,1249300,1249480,1786020,1.0001440806851838
1,50,anti_first_fail,indomain_min,200,1341070,1341070,1341070,1786020,1.0
1,50,anti_first_fail,indomain_min,400,1422070,1422070,1422070,1786020,1.0
1,50,anti_first_fail,indomain_min,600,1456270,1456270,1456270,1786020,1.0
1,50,anti_first_fail,indomain_min,800,1483270,1483270,1483270,1786020,1.0
1,50,anti_first_fail,indomain_min,1000,1509670,1509670,1509670,1786020,1.0
1,51,anti_first_fail,indomain_min,0,1070290,1070290,1075490,1492194,1.0048584962953966
1,51,anti_first_fail,indomain_min,200,1148594,1148594,1148594,1492194,1.0
1,51,anti_first_fail,indomain_min,400,1175794,1175794,1175794,1492194,1.0
1,51,anti_first_fail,indomain_min,600,1202994,1202994,1202994,1492194,1.0
1,51,anti_first_fail,indomain_min,800,1230194,1230194,1230194,1492194,1.0
1,51,anti_first_fail,indomain_min,1000,1257394,1257394,1257394,1492194,1.0
1,52,anti_first_fail,indomain_min,0,215475,215475,216675,890845,1.0055690915419422
1,52,anti_first_fail,indomain_min,200,295330,295330,295330,890845,1.0
1,52,anti_first_fail,indomain_min,400,317030,317030,317030,890845,1.0
1,52,anti_first_fail,indomain_min,600,326030,326030,326030,890845,1.0
1,52,anti_first_fail,indomain_min,800,333605,333605,333605,890845,1.0
1,52,anti_first_fail,indomain_min,1000,339605,339605,339605,890845,1.0
1,53,anti_first_fail,indomain_min,0,948350,948350,953150,1373440,1.005061422470607
1,53,anti_first_fail,indomain_min,200,1100640,1100640,1100640,1373440,1.0
1,53,anti_first_fail,indomain_min,400,1242240,1242240,1242240,1373440,1.0
1,53,anti_first_fail,indomain_min,600,1348240,1348240,1348240,1373440,1.0
1,53,anti_first_fail,indomain_min,800,1373440,1373440,1373440,1373440,1.0
1,53,anti_first_fail,indomain_min,1000,1373440,1373440,1373440,1373440,1.0
1,54,anti_first_fail,indomain_min,0,1705665,1705665,1705665,3104250,1.0
1,54,anti_first_fail,indomain_min,200,1784066,1784066,1784066,3104250,1.0
1,54,anti_first_fail,indomain_min,400,1840866,1840866,1840866,3104250,1.0
1,54,anti_first_fail,indomain_min,600,1889636,1889636,1889636,3104250,1.0
1,54,anti_first_fail,indomain_min,800,1931236,1931236,1931236,3104250,1.0
1,54,anti_first_fail,indomain_min,1000,1971260,1971260,1971260,3104250,1.0
1,55,anti_first_fail,indomain_min,0,932360,932360,932360,1275260,1.0
1,55,anti_first_fail,indomain_min,200,1030460,1030460,1030460,1275260,1.0
1,55,anti_first_fail,indomain_min,400,1073660,1073660,1073660,1275260,1.0
1,55,anti_first_fail,indomain_min,600,1116860,1116860,1116860,1275260,1.0
1,55,anti_first_fail,indomain_min,800,1160060,1160060,1160060,1275260,1.0
1,55,anti_first_fail,indomain_min,1000,1199660,1199660,1199660,1275260,1.0
1,56,anti_first_fail,indomain_min,0,1874470,1874470,1874470,4118030,1.0
1,56,anti_first_fail,indomain_min,200,2088602,2088602,2089002,4118030,1.000191515664545
1,56,anti_first_fail,indomain_min,400,2192602,2192602,2192602,4118030,1.0
1,56,anti_first_fail,indomain_min,600,2285030,2285030,2285030,4118030,1.0
1,56,anti_first_fail,indomain_min,800,2366430,2366430,2366430,4118030,1.0
1,56,anti_first_fail,indomain_min,1000,2447830,2447830,2447830,4118030,1.0
1,57,anti_first_fail,indomain_min,0,869375,869375,871375,2028950,1.0023005032350827
1,57,anti_first_fail,indomain_min,200,1018950,1018950,1018950,2028950,1.0
1,57,anti_first_fail,indomain_min,400,1083550,1083550,1083550,2028950,1.0
1,57,anti_first_fail,indomain_min,600,1144350,1144350,1144350,2028950,1.0
1,57,anti_first_fail,indomain_min,800,1205150,1205150,1205150,2028950,1.0
1,57,anti_first_fail,indomain_min,1000,1265950,1265950,1265950,2028950,1.0
1,58,anti_first_fail,indomain_min,0,363350,363350,363350,798760,1.0
1,58,anti_first_fail,indomain_min,200,514610,514610,514610,798760,1.0
1,58,anti_first_fail,indomain_min,400,524610,524610,526830,798760,1.004231714988277
1,58,anti_first_fail,indomain_min,600,533080,533080,533080,798760,1.0
1,58,anti_first_fail,indomain_min,800,537480,537480,537480,798760,1.0
