,,,,,Gecode,Gurobi,Gecode,Gurobi,OGSA,Solver Run Time Ratio,Solver Run Time Ratio,Model Run Time Ratio,Model Run Time Ratio
1,5,anti_first_fail,indomain_min,500,80.0,110.0,60.0,90.0,0.0002357829362154007,1.375,1.5,1.2222222222222223,1.3333333333333333
1,5,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.00020494963973760605,1.4285714285714286,1.1428571428571428,1.25,1.0
1,6,anti_first_fail,indomain_min,0,70.0,110.0,60.0,100.0,0.00018092477694153786,1.5714285714285714,1.6666666666666667,1.1,1.1666666666666667
1,6,anti_first_fail,indomain_min,50,70.0,120.0,90.0,100.0,0.0002104821614921093,1.7142857142857142,1.1111111111111112,1.2,0.7777777777777778
1,6,anti_first_fail,indomain_min,500,80.0,120.0,70.0,100.0,0.00033024000003933907,1.5,1.4285714285714286,1.2,1.1428571428571428
1,6,anti_first_fail,indomain_min,1000,80.0,110.0,70.0,100.0,0.00021123327314853668,1.375,1.4285714285714286,1.1,1.1428571428571428
1,7,anti_first_fail,indomain_min,0,70.0,110.0,70.0,110.0,0.0002444167621433735,1.5714285714285714,1.5714285714285714,1.0,1.0
1,7,anti_first_fail,indomain_min,50,70.0,120.0,70.0,100.0,0.0002753129228949547,1.7142857142857142,1.4285714285714286,1.2,1.0
1,7,anti_first_fail,indomain_min,500,80.0,110.0,70.0,100.0,0.0002237251028418541,1.375,1.4285714285714286,1.1,1.1428571428571428
1,7,anti_first_fail,indomain_min,1000,80.0,110.0,70.0,100.0,0.00022258097305893898,1.375,1.4285714285714286,1.1,1.1428571428571428
1,8,anti_first_fail,indomain_min,0,70.0,110.0,70.0,90.0,0.0001910110004246235,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
1,8,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.00021183211356401443,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
1,8,anti_first_fail,indomain_min,500,80.0,110.0,70.0,90.0,0.00020946888253092766,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
1,8,anti_first_fail,indomain_min,1000,80.0,110.0,70.0,90.0,0.00031622499227523804,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
1,9,anti_first_fail,indomain_min,0,70.0,110.0,70.0,90.0,0.00019020074978470802,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
1,9,anti_first_fail,indomain_min,50,80.0,110.0,70.0,90.0,0.000315885990858078,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
1,9,anti_first_fail,indomain_min,500,70.0,100.0,70.0,90.0,0.00021202582865953445,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
1,9,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.0002138158306479454,1.4285714285714286,1.1428571428571428,1.25,1.0
1,10,anti_first_fail,indomain_min,0,70.0,110.0,60.0,100.0,0.0002043750137090683,1.5714285714285714,1.6666666666666667,1.1,1.1666666666666667
1,10,anti_first_fail,indomain_min,50,80.0,110.0,70.0,110.0,0.00022783689200878143,1.375,1.5714285714285714,1.0,1.1428571428571428
1,10,anti_first_fail,indomain_min,500,70.0,110.0,70.0,100.0,0.00023108907043933868,1.5714285714285714,1.4285714285714286,1.1,1.0
1,10,anti_first_fail,indomain_min,1000,70.0,120.0,70.0,100.0,0.00023167580366134644,1.7142857142857142,1.4285714285714286,1.2,1.0
1,11,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.00017000408843159676,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,11,anti_first_fail,indomain_min,50,70.0,90.0,60.0,70.0,0.00019871490076184273,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,11,anti_first_fail,indomain_min,500,70.0,100.0,60.0,70.0,0.00019284896552562714,1.4285714285714286,1.1666666666666667,1.4285714285714286,1.1666666666666667
1,11,anti_first_fail,indomain_min,1000,70.0,90.0,60.0,70.0,0.00019480520859360695,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,12,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.0001697060652077198,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,12,anti_first_fail,indomain_min,50,70.0,100.0,70.0,70.0,0.00019865389913320541,1.4285714285714286,1.0,1.4285714285714286,1.0
1,12,anti_first_fail,indomain_min,500,70.0,90.0,70.0,70.0,0.00019515492022037506,1.2857142857142858,1.0,1.2857142857142858,1.0
1,12,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,70.0,0.0001935753971338272,1.4285714285714286,1.0,1.4285714285714286,1.0
1,13,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.0001811380498111248,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,13,anti_first_fail,indomain_min,50,70.0,90.0,70.0,70.0,0.0001930580474436283,1.2857142857142858,1.0,1.2857142857142858,1.0
1,13,anti_first_fail,indomain_min,500,70.0,90.0,70.0,70.0,0.00019582128152251244,1.2857142857142858,1.0,1.2857142857142858,1.0
1,13,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,70.0,0.00019746972247958183,1.4285714285714286,1.0,1.4285714285714286,1.0
1,14,anti_first_fail,indomain_min,0,70.0,120.0,60.0,100.0,0.00019516795873641968,1.7142857142857142,1.6666666666666667,1.2,1.1666666666666667
1,14,anti_first_fail,indomain_min,50,70.0,130.0,70.0,110.0,0.00021186098456382751,1.8571428571428572,1.5714285714285714,1.1818181818181819,1.0
1,14,anti_first_fail,indomain_min,500,70.0,120.0,70.0,100.0,0.00020618829876184464,1.7142857142857142,1.4285714285714286,1.2,1.0
1,14,anti_first_fail,indomain_min,1000,80.0,120.0,70.0,100.0,0.00021204398944973946,1.5,1.4285714285714286,1.2,1.1428571428571428
1,15,anti_first_fail,indomain_min,0,70.0,140.0,60.0,110.0,0.0001942059025168419,2.0,1.8333333333333333,1.2727272727272727,1.1666666666666667
1,15,anti_first_fail,indomain_min,50,70.0,120.0,70.0,110.0,0.00022839801385998726,1.7142857142857142,1.5714285714285714,1.0909090909090908,1.0
1,15,anti_first_fail,indomain_min,500,80.0,120.0,60.0,100.0,0.0002848561853170395,1.5,1.6666666666666667,1.2,1.3333333333333333
1,15,anti_first_fail,indomain_min,1000,70.0,120.0,60.0,110.0,0.00022000912576913834,1.7142857142857142,1.8333333333333333,1.0909090909090908,1.1666666666666667
1,16,anti_first_fail,indomain_min,0,70.0,90.0,70.0,70.0,0.00017510494217276573,1.2857142857142858,1.0,1.2857142857142858,1.0
1,16,anti_first_fail,indomain_min,50,70.0,90.0,60.0,70.0,0.00019320333376526833,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,16,anti_first_fail,indomain_min,500,70.0,90.0,60.0,70.0,0.00019403407350182533,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,16,anti_first_fail,indomain_min,1000,70.0,90.0,60.0,80.0,0.0002345610409975052,1.2857142857142858,1.3333333333333333,1.125,1.1666666666666667
1,17,anti_first_fail,indomain_min,0,70.0,100.0,60.0,80.0,0.00019708368927240372,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
1,17,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.0002248920500278473,1.4285714285714286,1.1428571428571428,1.25,1.0
1,17,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.0002177390269935131,1.4285714285714286,1.1428571428571428,1.25,1.0
1,17,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.0002205786295235157,1.4285714285714286,1.1428571428571428,1.25,1.0
1,18,anti_first_fail,indomain_min,0,70.0,100.0,60.0,90.0,0.00017269188538193703,1.4285714285714286,1.5,1.1111111111111112,1.1666666666666667
1,18,anti_first_fail,indomain_min,50,70.0,100.0,60.0,90.0,0.00020489096641540527,1.4285714285714286,1.5,1.1111111111111112,1.1666666666666667
1,18,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.00019583804532885551,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
1,18,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.00019701197743415833,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
1,19,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.00017321202903985977,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,19,anti_first_fail,indomain_min,50,70.0,90.0,70.0,70.0,0.0001985752023756504,1.2857142857142858,1.0,1.2857142857142858,1.0
1,19,anti_first_fail,indomain_min,500,70.0,100.0,70.0,70.0,0.00019997823983430862,1.4285714285714286,1.0,1.4285714285714286,1.0
1,19,anti_first_fail,indomain_min,1000,70.0,90.0,60.0,70.0,0.00019570114091038704,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,20,anti_first_fail,indomain_min,0,70.0,110.0,60.0,100.0,0.00018639909103512764,1.5714285714285714,1.6666666666666667,1.1,1.1666666666666667
1,20,anti_first_fail,indomain_min,50,70.0,120.0,70.0,100.0,0.00020902184769511223,1.7142857142857142,1.4285714285714286,1.2,1.0
1,20,anti_first_fail,indomain_min,500,110.0,130.0,80.0,100.0,0.00022108480334281921,1.1818181818181819,1.25,1.3,1.375
1,20,anti_first_fail,indomain_min,1000,80.0,120.0,80.0,120.0,0.00020981719717383385,1.5,1.5,1.0,1.0
1,21,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.00017582392320036888,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,21,anti_first_fail,indomain_min,50,70.0,100.0,60.0,70.0,0.00019439170137047768,1.4285714285714286,1.1666666666666667,1.4285714285714286,1.1666666666666667
1,21,anti_first_fail,indomain_min,500,70.0,100.0,70.0,70.0,0.00019688811153173447,1.4285714285714286,1.0,1.4285714285714286,1.0
1,21,anti_first_fail,indomain_min,1000,70.0,90.0,70.0,70.0,0.00019041402265429497,1.2857142857142858,1.0,1.2857142857142858,1.0
1,22,anti_first_fail,indomain_min,0,70.0,100.0,60.0,80.0,0.00018947478383779526,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
1,22,anti_first_fail,indomain_min,50,70.0,110.0,70.0,80.0,0.00021618511527776718,1.5714285714285714,1.1428571428571428,1.375,1.0
1,22,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.00022266525775194168,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
1,22,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,80.0,0.00022115185856819153,1.5714285714285714,1.1428571428571428,1.375,1.0
1,23,anti_first_fail,indomain_min,0,70.0,120.0,60.0,100.0,0.00020089931786060333,1.7142857142857142,1.6666666666666667,1.2,1.1666666666666667
1,23,anti_first_fail,indomain_min,50,70.0,130.0,70.0,100.0,0.0002215900458395481,1.8571428571428572,1.4285714285714286,1.3,1.0
1,23,anti_first_fail,indomain_min,500,80.0,140.0,70.0,120.0,0.0003372747451066971,1.75,1.7142857142857142,1.1666666666666667,1.1428571428571428
1,23,anti_first_fail,indomain_min,1000,80.0,130.0,70.0,110.0,0.00022461405023932457,1.625,1.5714285714285714,1.1818181818181819,1.1428571428571428
1,24,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.00018523680046200752,1.4285714285714286,1.1428571428571428,1.25,1.0
1,24,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.00021122116595506668,1.4285714285714286,1.1428571428571428,1.25,1.0
1,24,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.0002597179263830185,1.4285714285714286,1.1428571428571428,1.25,1.0
1,24,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.00020645605400204659,1.4285714285714286,1.1428571428571428,1.25,1.0
1,25,anti_first_fail,indomain_min,0,80.0,90.0,70.0,80.0,0.0001787249930202961,1.125,1.1428571428571428,1.125,1.1428571428571428
1,25,anti_first_fail,indomain_min,50,70.0,90.0,70.0,70.0,0.0001952950842678547,1.2857142857142858,1.0,1.2857142857142858,1.0
1,25,anti_first_fail,indomain_min,500,70.0,90.0,60.0,70.0,0.000200674869120121,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,25,anti_first_fail,indomain_min,1000,70.0,90.0,70.0,70.0,0.00019539473578333855,1.2857142857142858,1.0,1.2857142857142858,1.0
1,26,anti_first_fail,indomain_min,0,70.0,90.0,70.0,70.0,0.0001706928014755249,1.2857142857142858,1.0,1.2857142857142858,1.0
1,26,anti_first_fail,indomain_min,50,80.0,100.0,70.0,80.0,0.0002377503551542759,1.25,1.1428571428571428,1.25,1.1428571428571428
1,26,anti_first_fail,indomain_min,500,70.0,90.0,70.0,70.0,0.0002032020129263401,1.2857142857142858,1.0,1.2857142857142858,1.0
1,26,anti_first_fail,indomain_min,1000,70.0,90.0,70.0,70.0,0.0001949821598827839,1.2857142857142858,1.0,1.2857142857142858,1.0
1,27,anti_first_fail,indomain_min,0,70.0,100.0,60.0,80.0,0.00019477633759379387,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
1,27,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.00020704930648207664,1.4285714285714286,1.1428571428571428,1.25,1.0
1,27,anti_first_fail,indomain_min,500,80.0,100.0,70.0,80.0,0.0002119210548698902,1.25,1.1428571428571428,1.25,1.1428571428571428
1,27,anti_first_fail,indomain_min,1000,80.0,100.0,70.0,80.0,0.00021613296121358871,1.25,1.1428571428571428,1.25,1.1428571428571428
1,28,anti_first_fail,indomain_min,0,70.0,110.0,60.0,90.0,0.00019010482355952263,1.5714285714285714,1.5,1.2222222222222223,1.1666666666666667
1,28,anti_first_fail,indomain_min,50,80.0,110.0,70.0,80.0,0.00021434808149933815,1.375,1.1428571428571428,1.375,1.1428571428571428
1,28,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.0002216729335486889,1.4285714285714286,1.1428571428571428,1.25,1.0
1,28,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,90.0,0.000209905207157135,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
1,29,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.0001685931347310543,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,29,anti_first_fail,indomain_min,50,70.0,100.0,60.0,70.0,0.00019383803009986877,1.4285714285714286,1.1666666666666667,1.4285714285714286,1.1666666666666667
1,29,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.00019194092601537704,1.4285714285714286,1.1428571428571428,1.25,1.0
1,29,anti_first_fail,indomain_min,1000,70.0,90.0,70.0,70.0,0.0002005188725888729,1.2857142857142858,1.0,1.2857142857142858,1.0
1,30,anti_first_fail,indomain_min,0,70.0,100.0,60.0,90.0,0.00018531270325183868,1.4285714285714286,1.5,1.1111111111111112,1.1666666666666667
1,30,anti_first_fail,indomain_min,50,70.0,100.0,60.0,90.0,0.0001991051249206066,1.4285714285714286,1.5,1.1111111111111112,1.1666666666666667
1,30,anti_first_fail,indomain_min,500,70.0,110.0,60.0,90.0,0.00019974308088421822,1.5714285714285714,1.5,1.2222222222222223,1.1666666666666667
1,30,anti_first_fail,indomain_min,1000,70.0,120.0,70.0,90.0,0.00020459992811083794,1.7142857142857142,1.2857142857142858,1.3333333333333333,1.0
1,31,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.0001772623509168625,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,31,anti_first_fail,indomain_min,50,70.0,100.0,70.0,70.0,0.00019753584638237953,1.4285714285714286,1.0,1.4285714285714286,1.0
1,31,anti_first_fail,indomain_min,500,70.0,100.0,70.0,70.0,0.00019758986309170723,1.4285714285714286,1.0,1.4285714285714286,1.0
1,31,anti_first_fail,indomain_min,1000,70.0,90.0,70.0,70.0,0.0002541057765483856,1.2857142857142858,1.0,1.2857142857142858,1.0
1,32,anti_first_fail,indomain_min,0,70.0,120.0,70.0,100.0,0.0002080039121210575,1.7142857142857142,1.4285714285714286,1.2,1.0
1,32,anti_first_fail,indomain_min,50,70.0,120.0,60.0,100.0,0.00022443290799856186,1.7142857142857142,1.6666666666666667,1.2,1.1666666666666667
1,32,anti_first_fail,indomain_min,500,70.0,120.0,70.0,100.0,0.00024220813065767288,1.7142857142857142,1.4285714285714286,1.2,1.0
1,32,anti_first_fail,indomain_min,1000,70.0,120.0,70.0,100.0,0.00021402910351753235,1.7142857142857142,1.4285714285714286,1.2,1.0
1,33,anti_first_fail,indomain_min,0,70.0,110.0,70.0,80.0,0.00019137095659971237,1.5714285714285714,1.1428571428571428,1.375,1.0
1,33,anti_first_fail,indomain_min,50,70.0,110.0,70.0,80.0,0.0003824098967015743,1.5714285714285714,1.1428571428571428,1.375,1.0
1,33,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.0002495790831744671,1.4285714285714286,1.1428571428571428,1.25,1.0
1,33,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,80.0,0.00021490314975380898,1.5714285714285714,1.1428571428571428,1.375,1.0
1,34,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.00017255591228604317,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,34,anti_first_fail,indomain_min,50,80.0,110.0,80.0,90.0,0.0006581391207873821,1.375,1.125,1.2222222222222223,1.0
1,34,anti_first_fail,indomain_min,500,80.0,100.0,70.0,80.0,0.00020516198128461838,1.25,1.1428571428571428,1.25,1.1428571428571428
1,34,anti_first_fail,indomain_min,1000,80.0,100.0,70.0,80.0,0.00019327737390995026,1.25,1.1428571428571428,1.25,1.1428571428571428
1,35,anti_first_fail,indomain_min,0,90.0,120.0,70.0,100.0,0.00019243499264121056,1.3333333333333333,1.4285714285714286,1.2,1.2857142857142858
1,35,anti_first_fail,indomain_min,50,80.0,130.0,90.0,100.0,0.00024029286578297615,1.625,1.1111111111111112,1.3,0.8888888888888888
1,35,anti_first_fail,indomain_min,500,80.0,140.0,80.0,130.0,0.00021782703697681427,1.75,1.625,1.0769230769230769,1.0
1,35,anti_first_fail,indomain_min,1000,80.0,130.0,70.0,100.0,0.00022607296705245972,1.625,1.4285714285714286,1.3,1.1428571428571428
1,36,anti_first_fail,indomain_min,0,80.0,130.0,70.0,100.0,0.00025163684040308,1.625,1.4285714285714286,1.3,1.1428571428571428
1,36,anti_first_fail,indomain_min,50,80.0,120.0,70.0,90.0,0.0002994369715452194,1.5,1.2857142857142858,1.3333333333333333,1.1428571428571428
1,36,anti_first_fail,indomain_min,500,80.0,130.0,70.0,90.0,0.00021325703710317612,1.625,1.2857142857142858,1.4444444444444444,1.1428571428571428
1,36,anti_first_fail,indomain_min,1000,80.0,110.0,70.0,90.0,0.00020381202921271324,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
1,37,anti_first_fail,indomain_min,0,80.0,140.0,70.0,110.0,0.000203785952180624,1.75,1.5714285714285714,1.2727272727272727,1.1428571428571428
1,37,anti_first_fail,indomain_min,50,80.0,130.0,70.0,110.0,0.0002420167438685894,1.625,1.5714285714285714,1.1818181818181819,1.1428571428571428
1,37,anti_first_fail,indomain_min,500,80.0,150.0,80.0,120.0,0.0002716248854994774,1.875,1.5,1.25,1.0
1,37,anti_first_fail,indomain_min,1000,80.0,120.0,70.0,100.0,0.00022174697369337082,1.5,1.4285714285714286,1.2,1.1428571428571428
1,38,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.00017492473125457764,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,38,anti_first_fail,indomain_min,50,70.0,90.0,70.0,70.0,0.00020035123452544212,1.2857142857142858,1.0,1.2857142857142858,1.0
1,38,anti_first_fail,indomain_min,500,70.0,100.0,60.0,80.0,0.00019352370873093605,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
1,38,anti_first_fail,indomain_min,1000,70.0,90.0,70.0,70.0,0.00019714096561074257,1.2857142857142858,1.0,1.2857142857142858,1.0
1,39,anti_first_fail,indomain_min,0,70.0,100.0,60.0,80.0,0.00019012810662388802,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
1,39,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.0002182191237807274,1.4285714285714286,1.1428571428571428,1.25,1.0
1,39,anti_first_fail,indomain_min,500,70.0,100.0,60.0,90.0,0.00021072523668408394,1.4285714285714286,1.5,1.1111111111111112,1.1666666666666667
1,39,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.0002079610712826252,1.4285714285714286,1.1428571428571428,1.25,1.0
1,40,anti_first_fail,indomain_min,0,70.0,110.0,60.0,100.0,0.00017034681513905525,1.5714285714285714,1.6666666666666667,1.1,1.1666666666666667
1,40,anti_first_fail,indomain_min,50,70.0,120.0,70.0,100.0,0.00019178586080670357,1.7142857142857142,1.4285714285714286,1.2,1.0
1,40,anti_first_fail,indomain_min,500,80.0,130.0,70.0,100.0,0.00019790371879935265,1.625,1.4285714285714286,1.3,1.1428571428571428
1,40,anti_first_fail,indomain_min,1000,70.0,120.0,70.0,100.0,0.00019453605636954308,1.7142857142857142,1.4285714285714286,1.2,1.0
1,41,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.00017239199951291084,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,41,anti_first_fail,indomain_min,50,70.0,100.0,60.0,70.0,0.00028353091329336166,1.4285714285714286,1.1666666666666667,1.4285714285714286,1.1666666666666667
1,41,anti_first_fail,indomain_min,500,70.0,100.0,60.0,70.0,0.00020254869014024734,1.4285714285714286,1.1666666666666667,1.4285714285714286,1.1666666666666667
1,41,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,70.0,0.00019890116527676582,1.4285714285714286,1.0,1.4285714285714286,1.0
1,42,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.00017085112631320953,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
1,42,anti_first_fail,indomain_min,50,70.0,100.0,70.0,70.0,0.0001983758993446827,1.4285714285714286,1.0,1.4285714285714286,1.0
1,42,anti_first_fail,indomain_min,500,70.0,100.0,70.0,70.0,0.0001962999813258648,1.4285714285714286,1.0,1.4285714285714286,1.0
1,42,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,70.0,0.0001926179975271225,1.4285714285714286,1.0,1.4285714285714286,1.0
1,43,anti_first_fail,indomain_min,0,70.0,110.0,60.0,90.0,0.00022066384553909302,1.5714285714285714,1.5,1.2222222222222223,1.1666666666666667
1,43,anti_first_fail,indomain_min,50,70.0,120.0,70.0,90.0,0.0002454998902976513,1.7142857142857142,1.2857142857142858,1.3333333333333333,1.0
1,43,anti_first_fail,indomain_min,500,80.0,110.0,70.0,90.0,0.0002393689937889576,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
1,43,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.000239610206335783,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
1,44,anti_first_fail,indomain_min,0,70.0,110.0,60.0,100.0,0.00017793895676732063,1.5714285714285714,1.6666666666666667,1.1,1.1666666666666667
1,44,anti_first_fail,indomain_min,50,70.0,120.0,70.0,110.0,0.0002061259001493454,1.7142857142857142,1.5714285714285714,1.0909090909090908,1.0
1,44,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.00019887182861566544,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
1,44,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,100.0,0.00020153913646936417,1.5714285714285714,1.4285714285714286,1.1,1.0
1,45,anti_first_fail,indomain_min,0,70.0,110.0,70.0,100.0,0.00020047789439558983,1.5714285714285714,1.4285714285714286,1.1,1.0
1,45,anti_first_fail,indomain_min,50,70.0,110.0,70.0,100.0,0.0002190209925174713,1.5714285714285714,1.4285714285714286,1.1,1.0
1,45,anti_first_fail,indomain_min,500,70.0,110.0,70.0,100.0,0.00021242070943117142,1.5714285714285714,1.4285714285714286,1.1,1.0
1,45,anti_first_fail,indomain_min,1000,70.0,120.0,70.0,100.0,0.0002140440046787262,1.7142857142857142,1.4285714285714286,1.2,1.0
1,46,anti_first_fail,indomain_min,0,70.0,100.0,60.0,80.0,0.00019777007400989532,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
1,46,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.00022999104112386703,1.4285714285714286,1.1428571428571428,1.25,1.0
1,46,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.00020801788195967674,1.4285714285714286,1.1428571428571428,1.25,1.0
