,,,,,Gecode,OGSA,Preferred,Objective Ratio
1,13,anti_first_fail,indomain_min,obj,1210180.0,1207180.0,3695500.0,0.997521029929432
1,13,anti_first_fail,indomain_min,time,60.0,0.0002752309665083885,,4.5871827751398085e-06
1,14,anti_first_fail,indomain_min,obj,326560.0,326560.0,1026536.0,1.0
1,14,anti_first_fail,indomain_min,time,60.0,0.0002333919983357191,,3.8898666389286515e-06
1,15,anti_first_fail,indomain_min,obj,1044030.0,1044030.0,3117352.0,1.0
1,15,anti_first_fail,indomain_min,time,60.0,0.0003138438332825899,,5.230730554709832e-06
1,16,anti_first_fail,indomain_min,obj,528225.0,528125.0,733600.0,0.9998106867338729
1,16,anti_first_fail,indomain_min,time,60.0,0.0002647710498422384,,4.412850830703974e-06
1,17,anti_first_fail,indomain_min,obj,831480.0,831480.0,1090205.0,1.0
1,17,anti_first_fail,indomain_min,time,60.0,0.00016298680566251278,,2.7164467610418795e-06
1,18,anti_first_fail,indomain_min,obj,447740.0,361740.0,546384.0,0.8079242417474427
1,18,anti_first_fail,indomain_min,time,60.0,0.0003572329878807068,,5.953883131345113e-06
1,19,anti_first_fail,indomain_min,obj,1690975.0,1690975.0,3065085.0,1.0
1,19,anti_first_fail,indomain_min,time,60.0,0.00025367503985762596,,4.227917330960433e-06
1,20,anti_first_fail,indomain_min,obj,137800.0,137800.0,181125.0,1.0
1,20,anti_first_fail,indomain_min,time,60.0,0.00025099306367337704,,4.183217727889617e-06
1,21,anti_first_fail,indomain_min,obj,577850.0,577850.0,968780.0,1.0
1,21,anti_first_fail,indomain_min,time,60.0,0.00028993794694542885,,4.832299115757147e-06
1,22,anti_first_fail,indomain_min,obj,178360.0,178360.0,251604.0,1.0
1,22,anti_first_fail,indomain_min,time,70.0,0.00042199320159852505,,6.0284743085503575e-06
1,23,anti_first_fail,indomain_min,obj,278890.0,275240.0,400981.0,0.9869124027394314
1,23,anti_first_fail,indomain_min,time,60.0,0.0003255221527069807,,5.425369211783012e-06
1,24,anti_first_fail,indomain_min,obj,233675.0,233675.0,2373280.0,1.0
1,24,anti_first_fail,indomain_min,time,60.0,0.00024071312509477139,,4.01188541824619e-06
1,25,anti_first_fail,indomain_min,obj,2688925.0,2688925.0,3336860.0,1.0
1,25,anti_first_fail,indomain_min,time,70.0,0.00025583384558558464,,3.654769222651209e-06
1,26,anti_first_fail,indomain_min,obj,383960.0,383960.0,600580.0,1.0
1,26,anti_first_fail,indomain_min,time,60.0,0.0003229419235140085,,5.382365391900142e-06
1,27,anti_first_fail,indomain_min,obj,468520.0,468520.0,1100980.0,1.0
1,27,anti_first_fail,indomain_min,time,60.0,0.00034728809259831905,,5.7881348766386506e-06
1,28,anti_first_fail,indomain_min,obj,203180.0,203060.0,234914.0,0.9994093906880599
1,28,anti_first_fail,indomain_min,time,60.0,0.00037017185240983963,,6.169530873497327e-06
1,29,anti_first_fail,indomain_min,obj,522535.0,522535.0,630981.0,1.0
1,29,anti_first_fail,indomain_min,time,60.0,0.00016662501730024815,,2.7770836216708025e-06
1,30,anti_first_fail,indomain_min,obj,2041000.0,2041000.0,6498200.0,1.0
1,30,anti_first_fail,indomain_min,time,60.0,0.0002958490513265133,,4.930817522108555e-06
1,31,anti_first_fail,indomain_min,obj,2185300.0,2185300.0,9090280.0,1.0
1,31,anti_first_fail,indomain_min,time,60.0,0.0003415239043533802,,5.692065072556337e-06
1,32,anti_first_fail,indomain_min,obj,2572100.0,2568800.0,3636280.0,0.9987170016717857
1,32,anti_first_fail,indomain_min,time,70.0,0.0004300058353692293,,6.142940505274705e-06
1,33,anti_first_fail,indomain_min,obj,3798275.0,3798275.0,17614000.0,1.0
1,33,anti_first_fail,indomain_min,time,60.0,0.00016797613352537155,,2.7996022254228594e-06
1,34,anti_first_fail,indomain_min,obj,451880.0,451880.0,530428.0,1.0
1,34,anti_first_fail,indomain_min,time,60.0,0.00016613607294857502,,2.768934549142917e-06
1,35,anti_first_fail,indomain_min,obj,1079975.0,1079975.0,1162955.0,1.0
1,35,anti_first_fail,indomain_min,time,60.0,0.00027638510800898075,,4.606418466816346e-06
1,36,anti_first_fail,indomain_min,obj,790725.0,790725.0,1013950.0,1.0
1,36,anti_first_fail,indomain_min,time,60.0,0.00016384106129407883,,2.730684354901314e-06
1,37,anti_first_fail,indomain_min,obj,237250.0,237250.0,299255.0,1.0
1,37,anti_first_fail,indomain_min,time,60.0,0.000161672942340374,,2.6945490390062332e-06
1,38,anti_first_fail,indomain_min,obj,697320.0,666875.0,2372410.0,0.9563399873802558
1,38,anti_first_fail,indomain_min,time,60.0,0.00027379090897738934,,4.563181816289822e-06
1,39,anti_first_fail,indomain_min,obj,355420.0,355420.0,1294286.0,1.0
1,39,anti_first_fail,indomain_min,time,60.0,0.00045608007349073887,,7.601334558178981e-06
1,40,anti_first_fail,indomain_min,obj,1017345.0,1016145.0,1391734.0,0.9988204591362813
1,40,anti_first_fail,indomain_min,time,60.0,0.0002479639369994402,,4.132732283324003e-06
1,41,anti_first_fail,indomain_min,obj,593710.0,593710.0,780182.0,1.0
1,41,anti_first_fail,indomain_min,time,60.0,0.00024030799977481365,,4.005133329580228e-06
1,42,anti_first_fail,indomain_min,obj,1491750.0,1491750.0,2266200.0,1.0
1,42,anti_first_fail,indomain_min,time,60.0,0.0004843061324208975,,8.071768873681624e-06
1,43,anti_first_fail,indomain_min,obj,964755.0,964755.0,4871175.0,1.0
1,43,anti_first_fail,indomain_min,time,60.0,0.00016386318020522594,,2.7310530034204323e-06
1,44,anti_first_fail,indomain_min,obj,168480.0,168350.0,1252485.0,0.9992283950617284
1,44,anti_first_fail,indomain_min,time,70.0,0.0004942989908158779,,7.0614141545125415e-06
1,45,anti_first_fail,indomain_min,obj,299650.0,299650.0,440870.0,1.0
1,45,anti_first_fail,indomain_min,time,60.0,0.00025062798522412777,,4.1771330870687965e-06
1,46,anti_first_fail,indomain_min,obj,922155.0,922155.0,1101261.0,1.0
1,46,anti_first_fail,indomain_min,time,60.0,0.00016164290718734264,,2.6940484531223775e-06
1,47,anti_first_fail,indomain_min,obj,804570.0,804570.0,1118110.0,1.0
1,47,anti_first_fail,indomain_min,time,60.0,0.00028475490398705006,,4.745915066450834e-06
1,48,anti_first_fail,indomain_min,obj,1350245.0,1350245.0,4651702.0,1.0
1,48,anti_first_fail,indomain_min,time,60.0,0.00027823704294860363,,4.637284049143394e-06
1,49,anti_first_fail,indomain_min,obj,2101450.0,2101450.0,3228460.0,1.0
1,49,anti_first_fail,indomain_min,time,60.0,0.00025575514882802963,,4.262585813800494e-06
1,50,anti_first_fail,indomain_min,obj,87520.0,87490.0,251782.0,0.9996572212065814
1,50,anti_first_fail,indomain_min,time,60.0,0.00034550786949694157,,5.758464491615693e-06
1,51,anti_first_fail,indomain_min,obj,2047435.0,2047435.0,8847665.0,1.0
1,51,anti_first_fail,indomain_min,time,60.0,0.000166664132848382,,2.777735547473033e-06
1,52,anti_first_fail,indomain_min,obj,360360.0,360360.0,518544.0,1.0
1,52,anti_first_fail,indomain_min,time,60.0,0.0003231479786336422,,5.385799643894036e-06
1,53,anti_first_fail,indomain_min,obj,537175.0,537175.0,775283.0,1.0
1,53,anti_first_fail,indomain_min,time,70.0,0.0002781499642878771,,3.973570918398244e-06
1,54,anti_first_fail,indomain_min,obj,1548110.0,1548110.0,5295551.0,1.0
1,54,anti_first_fail,indomain_min,time,60.0,0.0003278939984738827,,5.464899974564711e-06
1,55,anti_first_fail,indomain_min,obj,1265160.0,1265160.0,1796160.0,1.0
1,55,anti_first_fail,indomain_min,time,60.0,0.00016630603931844234,,2.771767321974039e-06
1,56,anti_first_fail,indomain_min,obj,487630.0,487630.0,950008.0,1.0
1,56,anti_first_fail,indomain_min,time,60.0,0.0002487299498170614,,4.14549916361769e-06
1,57,anti_first_fail,indomain_min,obj,155035.0,154895.0,178846.0,0.9990969781017189
1,57,anti_first_fail,indomain_min,time,60.0,0.00030480395071208477,,5.080065845201413e-06
1,58,anti_first_fail,indomain_min,obj,1521000.0,1521000.0,6419908.0,1.0
1,58,anti_first_fail,indomain_min,time,60.0,0.0001637281384319067,,2.728802307198445e-06
1,59,anti_first_fail,indomain_min,obj,417820.0,417820.0,628887.0,1.0
1,59,anti_first_fail,indomain_min,time,60.0,0.0004301159642636776,,7.168599404394627e-06
1,60,anti_first_fail,indomain_min,obj,544050.0,544050.0,728440.0,1.0
1,60,anti_first_fail,indomain_min,time,60.0,0.00016605504788458347,,2.7675841314097244e-06
1,61,anti_first_fail,indomain_min,obj,752590.0,752590.0,980425.0,1.0
1,61,anti_first_fail,indomain_min,time,60.0,0.00027519487775862217,,4.586581295977036e-06
1,62,anti_first_fail,indomain_min,obj,1257550.0,1251250.0,3445150.0,0.9949902588366267
1,62,anti_first_fail,indomain_min,time,60.0,0.00033344398252665997,,5.557399708777666e-06
1,63,anti_first_fail,indomain_min,obj,367250.0,367250.0,1346502.0,1.0
1,63,anti_first_fail,indomain_min,time,60.0,0.00028714584186673164,,4.785764031112194e-06
1,64,anti_first_fail,indomain_min,obj,76635.0,76635.0,118447.0,1.0
1,64,anti_first_fail,indomain_min,time,60.0,0.00023673893883824348,,3.945648980637392e-06
1,65,anti_first_fail,indomain_min,obj,1888575.0,1888575.0,2931420.0,1.0
1,65,anti_first_fail,indomain_min,time,60.0,0.0001749638468027115,,2.9160641133785247e-06
1,66,anti_first_fail,indomain_min,obj,2907900.0,2905500.0,4235400.0,0.9991746621273083
1,66,anti_first_fail,indomain_min,time,60.0,0.00026636291295289993,,4.439381882548332e-06
1,67,anti_first_fail,indomain_min,obj,1569700.0,1561300.0,3254900.0,0.9946486589794228
1,67,anti_first_fail,indomain_min,time,60.0,0.0002767941914498806,,4.613236524164677e-06
1,68,anti_first_fail,indomain_min,obj,375375.0,375375.0,572710.0,1.0
1,68,anti_first_fail,indomain_min,time,60.0,0.00016483012586832047,,2.7471687644720078e-06
1,69,anti_first_fail,indomain_min,obj,553150.0,553150.0,1830066.0,1.0
1,69,anti_first_fail,indomain_min,time,60.0,0.00016843201592564583,,2.8072002654274306e-06
1,70,anti_first_fail,indomain_min,obj,100880.0,100880.0,153006.0,1.0
1,70,anti_first_fail,indomain_min,time,60.0,0.0002505530137568712,,4.17588356261452e-06
1,71,anti_first_fail,indomain_min,obj,602325.0,532725.0,717788.0,0.88444776491097
1,71,anti_first_fail,indomain_min,time,70.0,0.0003754179924726486,,5.363114178180695e-06
1,72,anti_first_fail,indomain_min,obj,1369225.0,1369225.0,3109515.0,1.0
1,72,anti_first_fail,indomain_min,time,60.0,0.00016410509124398232,,2.735084854066372e-06
1,73,anti_first_fail,indomain_min,obj,710580.0,710580.0,2977988.0,1.0
1,73,anti_first_fail,indomain_min,time,60.0,0.00016547110863029957,,2.7578518105049928e-06
1,74,anti_first_fail,indomain_min,obj,1054105.0,1054105.0,2984615.0,1.0
1,74,anti_first_fail,indomain_min,time,60.0,0.00026920088566839695,,4.486681427806616e-06
1,75,anti_first_fail,indomain_min,obj,1419685.0,1419665.0,1947835.0,0.9999859123678845
1,75,anti_first_fail,indomain_min,time,60.0,0.0003778049722313881,,6.296749537189801e-06
1,76,anti_first_fail,indomain_min,obj,2719340.0,2719340.0,3841262.0,1.0
1,76,anti_first_fail,indomain_min,time,60.0,0.00016807997599244118,,2.801332933207353e-06
1,77,anti_first_fail,indomain_min,obj,61680.0,61680.0,238127.0,1.0
1,77,anti_first_fail,indomain_min,time,60.0,0.00024351687170565128,,4.058614528427521e-06
1,78,anti_first_fail,indomain_min,obj,3152300.0,2747500.0,3607300.0,0.8715858262221235
1,78,anti_first_fail,indomain_min,time,60.0,0.00035306811332702637,,5.884468555450439e-06
1,79,anti_first_fail,indomain_min,obj,582140.0,582140.0,2312853.0,1.0
1,79,anti_first_fail,indomain_min,time,60.0,0.00027605914510786533,,4.600985751797755e-06
1,80,anti_first_fail,indomain_min,obj,254995.0,254995.0,344239.0,1.0
1,80,anti_first_fail,indomain_min,time,60.0,0.0002589798532426357,,4.316330887377262e-06
1,81,anti_first_fail,indomain_min,obj,62790.0,62790.0,86927.0,1.0
1,81,anti_first_fail,indomain_min,time,60.0,0.00031564803794026375,,5.260800632337729e-06
1,82,anti_first_fail,indomain_min,obj,2237400.0,2237400.0,2457610.0,1.0
1,82,anti_first_fail,indomain_min,time,60.0,0.00024930108338594437,,4.155018056432406e-06
1,83,anti_first_fail,indomain_min,obj,153270.0,153270.0,216929.0,1.0
1,83,anti_first_fail,indomain_min,time,90.0,0.0002899791579693556,,3.221990644103951e-06
1,84,anti_first_fail,indomain_min,obj,184600.0,184600.0,416222.0,1.0
1,84,anti_first_fail,indomain_min,time,60.0,0.00034464895725250244,,5.744149287541708e-06
1,85,anti_first_fail,indomain_min,obj,193180.0,193180.0,216870.0,1.0
1,85,anti_first_fail,indomain_min,time,60.0,0.00025232299230992794,,4.205383205165466e-06
1,86,anti_first_fail,indomain_min,obj,1534910.0,1534910.0,11844861.0,1.0
1,86,anti_first_fail,indomain_min,time,70.0,0.00018479418940842152,,2.639916991548879e-06
1,87,anti_first_fail,indomain_min,obj,3724500.0,3724500.0,5414000.0,1.0
1,87,anti_first_fail,indomain_min,time,70.0,0.0003458599094301462,,4.940855849002089e-06
1,88,anti_first_fail,indomain_min,obj,744915.0,744900.0,1007160.0,0.9999798634743562
1,88,anti_first_fail,indomain_min,time,70.0,0.0003620819188654423,,5.17259884093489e-06
1,89,anti_first_fail,indomain_min,obj,437320.0,437320.0,1341342.0,1.0
1,89,anti_first_fail,indomain_min,time,70.0,0.00017206603661179543,,2.458086237311363e-06
1,90,anti_first_fail,indomain_min,obj,559000.0,559000.0,747600.0,1.0
1,90,anti_first_fail,indomain_min,time,60.0,0.0002598930150270462,,4.33155025045077e-06
1,91,anti_first_fail,indomain_min,obj,811200.0,811200.0,3672480.0,1.0
1,91,anti_first_fail,indomain_min,time,70.0,0.00024338182993233204,,3.4768832847476006e-06
1,92,anti_first_fail,indomain_min,obj,483825.0,483825.0,551380.0,1.0
1,92,anti_first_fail,indomain_min,time,70.0,0.00035944487899541855,,5.134926842791693e-06
1,93,anti_first_fail,indomain_min,obj,940680.0,940680.0,982385.0,1.0
1,93,anti_first_fail,indomain_min,time,60.0,0.00016896799206733704,,2.816133201122284e-06
1,94,anti_first_fail,indomain_min,obj,1082900.0,1082900.0,1344640.0,1.0
1,94,anti_first_fail,indomain_min,time,60.0,0.0003156280145049095,,5.2604669084151585e-06
1,95,anti_first_fail,indomain_min,obj,345670.0,345670.0,528816.0,1.0
1,95,anti_first_fail,indomain_min,time,60.0,0.00016897008754312992,,2.816168125718832e-06
1,96,anti_first_fail,indomain_min,obj,108680.0,108680.0,153367.0,1.0
1,96,anti_first_fail,indomain_min,time,60.0,0.0002140859141945839,,3.5680985699097316e-06
1,97,anti_first_fail,indomain_min,obj,101725.0,101725.0,144730.0,1.0
1,97,anti_first_fail,indomain_min,time,60.0,0.00016695004887878895,,2.7825008146464825e-06
1,98,anti_first_fail,indomain_min,obj,763766.0,712166.0,3730206.0,0.9324400405359757
1,98,anti_first_fail,indomain_min,time,60.0,0.0002472798805683851,,4.121331342806419e-06
1,99,anti_first_fail,indomain_min,obj,1767350.0,1767350.0,6675650.0,1.0
1,99,anti_first_fail,indomain_min,time,60.0,0.00025395816192030907,,4.232636032005151e-06
1,100,anti_first_fail,indomain_min,obj,342695.0,342695.0,370106.0,1.0
1,100,anti_first_fail,indomain_min,time,60.0,0.00016475003212690353,,2.7458338687817255e-06
2,1,anti_first_fail,indomain_min,obj,1613410.0,1613410.0,4841295.0,1.0
2,1,anti_first_fail,indomain_min,time,60.0,0.00018008402548730373,,3.0014004247883954e-06
2,2,anti_first_fail,indomain_min,obj,875978.0,876528.0,1798578.0,1.0006278696496944
2,2,anti_first_fail,indomain_min,time,60.0,0.00027777301147580147,,4.629550191263358e-06
2,3,anti_first_fail,indomain_min,obj,964920.0,964920.0,1462210.0,1.0
2,3,anti_first_fail,indomain_min,time,60.0,0.00017333286814391613,,2.8888811357319354e-06
2,4,anti_first_fail,indomain_min,obj,1852321.0,1843501.0,2592481.0,0.9952384063021474
2,4,anti_first_fail,indomain_min,time,60.0,0.0003415800165385008,,5.69300027564168e-06
2,5,anti_first_fail,indomain_min,obj,438220.0,434000.0,502120.0,0.9903701337227876
2,5,anti_first_fail,indomain_min,time,60.0,0.0003470128867775202,,5.78354811295867e-06
2,6,anti_first_fail,indomain_min,obj,983305.0,983245.0,5765730.0,0.9999389812926813
2,6,anti_first_fail,indomain_min,time,60.0,0.00027362885884940624,,4.560480980823437e-06
2,7,anti_first_fail,indomain_min,obj,2077834.0,2077834.0,3294996.0,1.0
2,7,anti_first_fail,indomain_min,time,60.0,0.00018531293608248234,,3.088548934708039e-06
2,8,anti_first_fail,indomain_min,obj,1595270.0,1589185.0,2628040.0,0.9961855986760861
2,8,anti_first_fail,indomain_min,time,60.0,0.00036073895171284676,,6.0123158618807794e-06
2,9,anti_first_fail,indomain_min,obj,1873452.0,1879013.0,2537117.0,1.0029683173094373
2,9,anti_first_fail,indomain_min,time,60.0,0.0005080010741949081,,8.466684569915135e-06
2,10,anti_first_fail,indomain_min,obj,491514.0,490906.0,805080.0,0.9987630057333057
2,10,anti_first_fail,indomain_min,time,70.0,0.0002703801728785038,,3.86257389826434e-06
2,11,anti_first_fail,indomain_min,obj,1260790.0,1274680.0,2544065.0,1.0110169021010635
2,11,anti_first_fail,indomain_min,time,60.0,0.00028994004242122173,,4.832334040353696e-06
2,12,anti_first_fail,indomain_min,obj,583878.0,566935.0,893444.0,0.97098195170909
2,12,anti_first_fail,indomain_min,time,60.0,0.0004140040837228298,,6.900068062047163e-06
2,13,anti_first_fail,indomain_min,obj,1059516.0,1042896.0,1319164.0,0.9843135922440057
2,13,anti_first_fail,indomain_min,time,60.0,0.0002970770001411438,,4.95128333568573e-06
2,14,anti_first_fail,indomain_min,obj,272148.0,270248.0,449060.0,0.9930185046371827
2,14,anti_first_fail,indomain_min,time,60.0,0.000252164201810956,,4.202736696849266e-06
2,15,anti_first_fail,indomain_min,obj,903158.0,902124.0,3788942.0,0.9988551283385632
2,15,anti_first_fail,indomain_min,time,60.0,0.0003354309592396021,,5.590515987326701e-06
2,16,anti_first_fail,indomain_min,obj,449500.0,447300.0,731050.0,0.9951056729699667
2,16,anti_first_fail,indomain_min,time,60.0,0.00027844193391501904,,4.640698898583651e-06
2,17,anti_first_fail,indomain_min,obj,710526.0,710526.0,1167192.0,1.0
2,17,anti_first_fail,indomain_min,time,60.0,0.0001784150954335928,,2.9735849238932134e-06
2,18,anti_first_fail,indomain_min,obj,434868.0,301794.0,479182.0,0.6939899003835647
2,18,anti_first_fail,indomain_min,time,60.0,0.00036795600317418575,,6.132600052903096e-06
2,19,anti_first_fail,indomain_min,obj,1425680.0,1425680.0,3268440.0,1.0
2,19,anti_first_fail,indomain_min,time,60.0,0.0002707571256905794,,4.512618761509657e-06
2,20,anti_first_fail,indomain_min,obj,111415.0,111190.0,173295.0,0.9979805232688597
2,20,anti_first_fail,indomain_min,time,60.0,0.0002733110450208187,,4.5551840836803114e-06
2,21,anti_first_fail,indomain_min,obj,463730.0,462510.0,865080.0,0.997369158777737
2,21,anti_first_fail,indomain_min,time,60.0,0.00031923712231218815,,5.320618705203136e-06
2,22,anti_first_fail,indomain_min,obj,142724.0,142716.0,247434.0,0.9999439477593117
2,22,anti_first_fail,indomain_min,time,60.0,0.0005567318294197321,,9.278863823662201e-06
2,23,anti_first_fail,indomain_min,obj,253588.0,237895.0,390230.0,0.9381161569159424
2,23,anti_first_fail,indomain_min,time,60.0,0.0003357050009071827,,5.595083348453045e-06
2,24,anti_first_fail,indomain_min,obj,195940.0,191040.0,778065.0,0.9749923445952843
2,24,anti_first_fail,indomain_min,time,70.0,0.00027104420587420464,,3.872060083917209e-06
2,25,anti_first_fail,indomain_min,obj,2493435.0,2492665.0,2987215.0,0.9996911890624781
2,25,anti_first_fail,indomain_min,time,70.0,0.0005055798683315516,,7.222569547593594e-06
2,26,anti_first_fail,indomain_min,obj,322080.0,321940.0,418440.0,0.9995653253849975
2,26,anti_first_fail,indomain_min,time,60.0,0.000339411199092865,,5.6568533182144165e-06
2,27,anti_first_fail,indomain_min,obj,431280.0,408916.0,799372.0,0.9481450565757744
2,27,anti_first_fail,indomain_min,time,60.0,0.0003596930764615536,,5.994884607692559e-06
2,28,anti_first_fail,indomain_min,obj,164476.0,164132.0,220232.0,0.997908509448187
2,28,anti_first_fail,indomain_min,time,60.0,0.0003963690251111984,,6.606150418519974e-06
2,29,anti_first_fail,indomain_min,obj,418937.0,418937.0,690766.0,1.0
2,29,anti_first_fail,indomain_min,time,60.0,0.00017496803775429726,,2.916133962571621e-06
2,30,anti_first_fail,indomain_min,obj,1734800.0,1698800.0,3366600.0,0.9792483283375605
2,30,anti_first_fail,indomain_min,time,70.0,0.00026333401910960674,,3.7619145587086676e-06
2,31,anti_first_fail,indomain_min,obj,1888520.0,1866560.0,3325440.0,0.9883718467371275
2,31,anti_first_fail,indomain_min,time,70.0,0.00044920993968844414,,6.417284852692059e-06
2,32,anti_first_fail,indomain_min,obj,2277250.0,2246180.0,3592450.0,0.9863563508617851
2,32,anti_first_fail,indomain_min,time,70.0,0.0004648559261113405,,6.640798944447722e-06
2,33,anti_first_fail,indomain_min,obj,3401620.0,3401620.0,6211885.0,1.0
2,33,anti_first_fail,indomain_min,time,60.0,0.00017864909023046494,,2.9774848371744158e-06
2,34,anti_first_fail,indomain_min,obj,366004.0,366004.0,484580.0,1.0
2,34,anti_first_fail,indomain_min,time,60.0,0.00017666793428361416,,2.9444655713935693e-06
2,35,anti_first_fail,indomain_min,obj,863980.0,863980.0,1135880.0,1.0
2,35,anti_first_fail,indomain_min,time,60.0,0.0002578201238065958,,4.2970020634432634e-06
2,36,anti_first_fail,indomain_min,obj,671280.0,671280.0,923450.0,1.0
2,36,anti_first_fail,indomain_min,time,60.0,0.0001806949730962515,,3.0115828849375247e-06
2,37,anti_first_fail,indomain_min,obj,190505.0,190505.0,235775.0,1.0
2,37,anti_first_fail,indomain_min,time,60.0,0.0001783040352165699,,2.971733920276165e-06
2,38,anti_first_fail,indomain_min,obj,632130.0,586160.0,1316885.0,0.9272776169458814
2,38,anti_first_fail,indomain_min,time,70.0,0.0002906150184571743,,4.151643120816776e-06
2,39,anti_first_fail,indomain_min,obj,293804.0,284804.0,846740.0,0.969367333324257
2,39,anti_first_fail,indomain_min,time,60.0,0.0002650180831551552,,4.41696805258592e-06
2,40,anti_first_fail,indomain_min,obj,878916.0,862116.0,1360402.0,0.98088554537635
2,40,anti_first_fail,indomain_min,time,60.0,0.0003353259526193142,,5.58876587698857e-06
2,41,anti_first_fail,indomain_min,obj,486496.0,485768.0,784390.0,0.9985035848187858
2,41,anti_first_fail,indomain_min,time,60.0,0.0002599051222205162,,4.3317520370086035e-06
2,42,anti_first_fail,indomain_min,obj,1301400.0,1270200.0,2132250.0,0.9760258183494698
2,42,anti_first_fail,indomain_min,time,60.0,0.0005542589351534843,,9.23764891922474e-06
2,43,anti_first_fail,indomain_min,obj,849029.0,849029.0,2112115.0,1.0
2,43,anti_first_fail,indomain_min,time,60.0,0.00022294791415333748,,3.7157985692222914e-06
2,44,anti_first_fail,indomain_min,obj,143385.0,142560.0,324345.0,0.9942462600690449
2,44,anti_first_fail,indomain_min,time,70.0,0.00027818395756185055,,3.974056536597865e-06
2,45,anti_first_fail,indomain_min,obj,240395.0,240395.0,403730.0,1.0
2,45,anti_first_fail,indomain_min,time,60.0,0.00026859319768846035,,4.476553294807673e-06
2,46,anti_first_fail,indomain_min,obj,769611.0,769611.0,1091647.0,1.0
2,46,anti_first_fail,indomain_min,time,70.0,0.00032035401090979576,,4.576485870139939e-06
2,47,anti_first_fail,indomain_min,obj,667641.0,686133.0,1135075.0,1.0276975200744112
2,47,anti_first_fail,indomain_min,time,60.0,0.00030713598243892193,,5.118933040648699e-06
2,48,anti_first_fail,indomain_min,obj,1171508.0,1179805.0,1971778.0,1.0070823246618887
2,48,anti_first_fail,indomain_min,time,60.0,0.0003403211012482643,,5.672018354137739e-06
2,49,anti_first_fail,indomain_min,obj,1691270.0,1691060.0,3114870.0,0.999875832953934
2,49,anti_first_fail,indomain_min,time,60.0,0.0002745320089161396,,4.57553348193566e-06
2,50,anti_first_fail,indomain_min,obj,73022.0,72086.0,160954.0,0.9871819451672099
2,50,anti_first_fail,indomain_min,time,70.0,0.0004132320173084736,,5.903314532978194e-06
2,51,anti_first_fail,indomain_min,obj,1792178.0,1792178.0,4357376.0,1.0
2,51,anti_first_fail,indomain_min,time,70.0,0.00017782114446163177,,2.5403020637375967e-06
2,52,anti_first_fail,indomain_min,obj,304380.0,300636.0,509364.0,0.9876995860437611
2,52,anti_first_fail,indomain_min,time,60.0,0.00034406082704663277,,5.734347117443879e-06
2,53,anti_first_fail,indomain_min,obj,463648.0,451000.0,752432.0,0.9727206846573262
2,53,anti_first_fail,indomain_min,time,70.0,0.00030451896600425243,,4.350270942917892e-06
2,54,anti_first_fail,indomain_min,obj,1318366.0,1315680.0,1721816.0,0.9979626294974233
2,54,anti_first_fail,indomain_min,time,60.0,0.0003477309364825487,,5.795515608042478e-06
2,55,anti_first_fail,indomain_min,obj,1118228.0,1118228.0,1743622.0,1.0
2,55,anti_first_fail,indomain_min,time,60.0,0.00017912290059030056,,2.9853816765050094e-06
