,,,,,Gecode,Gurobi,Gecode,Gurobi,OGSA,Preferred,Objective Ratio
1,33,anti_first_fail,indomain_min,obj,1070310.0,1070310.0,1070310.0,1070310.0,1085730.0,1431700.0,1.0144070409507526
1,33,anti_first_fail,indomain_min,time,70.0,110.0,80.0,90.0,0.0001841830089688301,,2.3022876121103764e-06
1,34,anti_first_fail,indomain_min,obj,705680.0,705680.0,705680.0,705680.0,705680.0,853420.0,1.0
1,34,anti_first_fail,indomain_min,time,80.0,100.0,90.0,90.0,0.00032620201818645,,3.6244668687383335e-06
1,35,anti_first_fail,indomain_min,obj,1654130.0,1654130.0,1654130.0,1654130.0,1696610.0,2209066.0,1.0256811737892426
1,35,anti_first_fail,indomain_min,time,70.0,120.0,80.0,100.0,0.0002033740747720003,,2.542175934650004e-06
1,36,anti_first_fail,indomain_min,obj,464240.0,464240.0,464240.0,464240.0,566210.0,2917280.0,1.2196493193175943
1,36,anti_first_fail,indomain_min,time,80.0,110.0,100.0,90.0,0.00018007890321314335,,1.8007890321314335e-06
1,37,anti_first_fail,indomain_min,obj,1675080.0,1675080.0,1675080.0,1675080.0,1681680.0,2409870.0,1.003940110323089
1,37,anti_first_fail,indomain_min,time,80.0,120.0,70.0,100.0,0.00019641616381704807,,2.8059451973864012e-06
1,38,anti_first_fail,indomain_min,obj,1116658.0,1116658.0,1116658.0,1116658.0,1116658.0,2193008.0,1.0
1,38,anti_first_fail,indomain_min,time,80.0,100.0,80.0,100.0,0.0001738781575113535,,2.173476968891919e-06
1,39,anti_first_fail,indomain_min,obj,395724.0,395724.0,395724.0,395724.0,395724.0,523364.0,1.0
1,39,anti_first_fail,indomain_min,time,80.0,100.0,80.0,90.0,0.0003924008924514055,,4.905011155642569e-06
1,40,anti_first_fail,indomain_min,obj,641900.0,641900.0,641900.0,641900.0,665880.0,1139510.0,1.0373578439009192
1,40,anti_first_fail,indomain_min,time,80.0,120.0,70.0,100.0,0.0001918119378387928,,2.740170540554183e-06
1,41,anti_first_fail,indomain_min,obj,303690.0,303690.0,303690.0,303690.0,303690.0,382008.0,1.0
1,41,anti_first_fail,indomain_min,time,80.0,120.0,80.0,100.0,0.00019732583314180374,,2.466572914272547e-06
1,42,anti_first_fail,indomain_min,obj,2458248.0,2458248.0,2458248.0,2458248.0,2622948.0,3343668.0,1.0669989358274674
1,42,anti_first_fail,indomain_min,time,80.0,130.0,80.0,120.0,0.00022925203666090965,,2.8656504582613707e-06
1,43,anti_first_fail,indomain_min,obj,1700282.0,1700282.0,1700282.0,1700282.0,1736494.0,2246264.0,1.021297643567361
1,43,anti_first_fail,indomain_min,time,80.0,120.0,70.0,110.0,0.000210602767765522,,3.0086109680788857e-06
1,44,anti_first_fail,indomain_min,obj,698810.0,698810.0,698810.0,698810.0,712660.0,909720.0,1.019819407278087
1,44,anti_first_fail,indomain_min,time,100.0,110.0,80.0,80.0,0.00016426388174295425,,2.0532985217869283e-06
1,45,anti_first_fail,indomain_min,obj,615700.0,615700.0,615700.0,615700.0,625720.0,913000.0,1.0162741594932596
1,45,anti_first_fail,indomain_min,time,80.0,110.0,70.0,100.0,0.00018323701806366444,,2.617671686623778e-06
1,46,anti_first_fail,indomain_min,obj,1577570.0,1577570.0,1577570.0,1577570.0,1644530.0,2213920.0,1.0424450262111982
1,46,anti_first_fail,indomain_min,time,80.0,130.0,80.0,110.0,0.00021455693058669567,,2.681961632333696e-06
1,47,anti_first_fail,indomain_min,obj,3061654.0,3061654.0,3061654.0,3061654.0,3061654.0,3086614.0,1.0
1,47,anti_first_fail,indomain_min,time,70.0,110.0,80.0,90.0,0.00019515189342200756,,2.4393986677750947e-06
1,48,anti_first_fail,indomain_min,obj,1264360.0,1264360.0,1264360.0,1264360.0,1278460.0,1519440.0,1.0111518871207568
1,48,anti_first_fail,indomain_min,time,80.0,120.0,80.0,110.0,0.0001704939641058445,,2.1311745513230564e-06
1,49,anti_first_fail,indomain_min,obj,302443.0,302443.0,302443.0,302443.0,308565.0,826675.0,1.0202418306920642
1,49,anti_first_fail,indomain_min,time,80.0,120.0,80.0,90.0,0.00016802502796053886,,2.1003128495067357e-06
1,50,anti_first_fail,indomain_min,obj,950175.0,950175.0,950175.0,950175.0,968535.0,1139775.0,1.0193227563343594
1,50,anti_first_fail,indomain_min,time,70.0,110.0,70.0,90.0,0.00017493683844804764,,2.499097692114966e-06
1,51,anti_first_fail,indomain_min,obj,1061270.0,1061270.0,1061270.0,1061270.0,1061270.0,6745140.0,1.0
1,51,anti_first_fail,indomain_min,time,70.0,100.0,80.0,80.0,0.00017053191550076008,,2.131648943759501e-06
1,52,anti_first_fail,indomain_min,obj,395644.0,395644.0,395644.0,395644.0,439394.0,2927518.0,1.1105792075704422
1,52,anti_first_fail,indomain_min,time,80.0,140.0,100.0,130.0,0.0001940710935741663,,1.940710935741663e-06
1,53,anti_first_fail,indomain_min,obj,2003730.0,2003730.0,2003730.0,2003730.0,2003730.0,2718060.0,1.0
1,53,anti_first_fail,indomain_min,time,70.0,100.0,80.0,80.0,0.00017639901489019394,,2.2049876861274243e-06
1,54,anti_first_fail,indomain_min,obj,1456540.0,1456540.0,1456540.0,1456540.0,1456540.0,7558120.0,1.0
1,54,anti_first_fail,indomain_min,time,80.0,100.0,90.0,80.0,0.00017419084906578064,,1.935453878508674e-06
1,55,anti_first_fail,indomain_min,obj,1194428.0,1194428.0,1194428.0,1194428.0,1255628.0,1573842.0,1.0512379147173374
1,55,anti_first_fail,indomain_min,time,80.0,110.0,70.0,90.0,0.00018580607138574123,,2.654372448367732e-06
1,56,anti_first_fail,indomain_min,obj,682795.0,682795.0,682795.0,682795.0,682795.0,886640.0,1.0
1,56,anti_first_fail,indomain_min,time,80.0,120.0,70.0,100.0,0.0001920370850712061,,2.7433869295886584e-06
1,57,anti_first_fail,indomain_min,obj,459392.0,459392.0,459392.0,459392.0,459392.0,460496.0,1.0
1,57,anti_first_fail,indomain_min,time,80.0,220.0,70.0,130.0,0.00018773111514747143,,2.681873073535306e-06
1,58,anti_first_fail,indomain_min,obj,1007610.0,1007610.0,1007610.0,1007610.0,1166640.0,9732820.0,1.1578289219043083
1,58,anti_first_fail,indomain_min,time,70.0,110.0,80.0,90.0,0.00019317399710416794,,2.4146749638020994e-06
1,59,anti_first_fail,indomain_min,obj,805290.0,805290.0,805290.0,805290.0,812110.0,942870.0,1.0084689987457935
1,59,anti_first_fail,indomain_min,time,80.0,140.0,70.0,90.0,0.00020161201246082783,,2.8801716065832547e-06
1,60,anti_first_fail,indomain_min,obj,4237125.0,4237125.0,4237125.0,4237125.0,4237125.0,5572965.0,1.0
1,60,anti_first_fail,indomain_min,time,90.0,130.0,80.0,110.0,0.0002454898785799742,,3.0686234822496774e-06
1,61,anti_first_fail,indomain_min,obj,2359602.0,2359602.0,2359602.0,2359602.0,2399172.0,13384352.0,1.0167697772759983
1,61,anti_first_fail,indomain_min,time,80.0,110.0,70.0,90.0,0.00024324888363480568,,3.4749840519257956e-06
1,62,anti_first_fail,indomain_min,obj,683386.0,683386.0,683386.0,683386.0,683386.0,773806.0,1.0
1,62,anti_first_fail,indomain_min,time,80.0,110.0,70.0,100.0,0.00019745714962482452,,2.820816423211779e-06
1,63,anti_first_fail,indomain_min,obj,554745.0,554745.0,554745.0,554745.0,554745.0,5855505.0,1.0
1,63,anti_first_fail,indomain_min,time,80.0,110.0,80.0,90.0,0.0002002089750021696,,2.5026121875271203e-06
1,64,anti_first_fail,indomain_min,obj,277740.0,277740.0,277740.0,277740.0,302510.0,1358020.0,1.0891841290415496
1,64,anti_first_fail,indomain_min,time,80.0,120.0,80.0,90.0,0.00017983908765017986,,2.2479885956272484e-06
1,65,anti_first_fail,indomain_min,obj,1800015.0,1799050.0,1800015.0,1800015.0,1800015.0,2590325.0,1.0
1,65,anti_first_fail,indomain_min,time,80.0,110.0,70.0,90.0,0.0001771971583366394,,2.531387976237706e-06
1,66,anti_first_fail,indomain_min,obj,1400085.0,1400085.0,1400085.0,1400085.0,1400085.0,2156245.0,1.0
1,66,anti_first_fail,indomain_min,time,80.0,110.0,70.0,120.0,0.0001746518537402153,,2.4950264820030755e-06
1,67,anti_first_fail,indomain_min,obj,1920350.0,1920350.0,1920350.0,1920350.0,2163780.0,6847500.0,1.1267633504309111
1,67,anti_first_fail,indomain_min,time,70.0,120.0,70.0,100.0,0.00030374107882380486,,4.339158268911498e-06
1,68,anti_first_fail,indomain_min,obj,1677380.0,1677380.0,1677380.0,1677380.0,1680970.0,1773590.0,1.0021402425210746
1,68,anti_first_fail,indomain_min,time,90.0,110.0,70.0,90.0,0.00019420194439589977,,2.774313491369997e-06
1,69,anti_first_fail,indomain_min,obj,428300.0,428300.0,428300.0,428300.0,451880.0,476430.0,1.0550548680831193
1,69,anti_first_fail,indomain_min,time,80.0,270.0,70.0,130.0,0.00018370593897998333,,2.624370556856905e-06
1,70,anti_first_fail,indomain_min,obj,2641260.0,2641260.0,2641260.0,2641260.0,2958960.0,14654100.0,1.1202835010563141
1,70,anti_first_fail,indomain_min,time,80.0,110.0,70.0,80.0,0.00019972980953752995,,2.853282993393285e-06
1,71,anti_first_fail,indomain_min,obj,432606.0,432606.0,432606.0,432606.0,434756.0,3152832.0,1.004969880214329
1,71,anti_first_fail,indomain_min,time,80.0,110.0,70.0,90.0,0.0001798470038920641,,2.569242912743773e-06
1,72,anti_first_fail,indomain_min,obj,1194988.0,1194988.0,1194988.0,1194988.0,1194988.0,1813798.0,1.0
1,72,anti_first_fail,indomain_min,time,80.0,100.0,80.0,90.0,0.0001710359938442707,,2.1379499230533837e-06
1,73,anti_first_fail,indomain_min,obj,75297.0,75297.0,75297.0,75297.0,116309.0,70473.0,1.5446697743602003
1,73,anti_first_fail,indomain_min,time,80.0,110.0,80.0,100.0,0.000169107923284173,,2.1138490410521627e-06
1,74,anti_first_fail,indomain_min,obj,579912.0,579912.0,579912.0,579912.0,580560.0,797340.0,1.0011174109175185
1,74,anti_first_fail,indomain_min,time,80.0,120.0,70.0,110.0,0.00018566520884633064,,2.652360126376152e-06
1,75,anti_first_fail,indomain_min,obj,711097.0,711097.0,711097.0,711097.0,711097.0,873407.0,1.0
1,75,anti_first_fail,indomain_min,time,110.0,110.0,70.0,100.0,0.00023590191267430782,,3.370027323918683e-06
1,76,anti_first_fail,indomain_min,obj,1715605.0,1715605.0,1715605.0,1715605.0,1806905.0,2251600.0,1.0532173781260838
1,76,anti_first_fail,indomain_min,time,80.0,110.0,80.0,90.0,0.00027275201864540577,,3.4094002330675723e-06
1,77,anti_first_fail,indomain_min,obj,514025.0,514025.0,514025.0,514025.0,523565.0,1556125.0,1.0185594085890763
1,77,anti_first_fail,indomain_min,time,70.0,110.0,70.0,100.0,0.00019026687368750572,,2.718098195535796e-06
1,78,anti_first_fail,indomain_min,obj,1246110.0,1246110.0,1246110.0,1246110.0,1246110.0,4031780.0,1.0
1,78,anti_first_fail,indomain_min,time,80.0,120.0,70.0,90.0,0.00035431189462542534,,5.061598494648934e-06
1,79,anti_first_fail,indomain_min,obj,171337.0,171337.0,171337.0,171337.0,183051.0,239825.0,1.068368186673048
1,79,anti_first_fail,indomain_min,time,80.0,130.0,80.0,120.0,0.0002126700710505247,,2.658375888131559e-06
1,80,anti_first_fail,indomain_min,obj,1243710.0,1243710.0,1243710.0,1243710.0,1243710.0,1729746.0,1.0
1,80,anti_first_fail,indomain_min,time,70.0,100.0,70.0,80.0,0.0003126179799437523,,4.465971142053604e-06
1,81,anti_first_fail,indomain_min,obj,794295.0,794295.0,794295.0,794295.0,794295.0,1785345.0,1.0
1,81,anti_first_fail,indomain_min,time,80.0,110.0,80.0,90.0,0.00018881098367273808,,2.360137295909226e-06
1,82,anti_first_fail,indomain_min,obj,364406.0,364406.0,364406.0,364406.0,364406.0,466796.0,1.0
1,82,anti_first_fail,indomain_min,time,80.0,110.0,80.0,100.0,0.00018131895922124386,,2.266486990265548e-06
1,83,anti_first_fail,indomain_min,obj,238280.0,238280.0,238280.0,238280.0,238280.0,325480.0,1.0
1,83,anti_first_fail,indomain_min,time,70.0,100.0,70.0,80.0,0.00016987696290016174,,2.4268137557165965e-06
1,84,anti_first_fail,indomain_min,obj,902310.0,902310.0,902310.0,902310.0,902310.0,4888060.0,1.0
1,84,anti_first_fail,indomain_min,time,70.0,100.0,80.0,80.0,0.00020742998458445072,,2.592874807305634e-06
1,85,anti_first_fail,indomain_min,obj,460615.0,460615.0,460615.0,460615.0,463115.0,731312.0,1.0054275262420893
1,85,anti_first_fail,indomain_min,time,80.0,130.0,80.0,100.0,0.00023409491404891014,,2.9261864256113768e-06
1,86,anti_first_fail,indomain_min,obj,290690.0,290690.0,290690.0,290690.0,291450.0,535420.0,1.0026144690219823
1,86,anti_first_fail,indomain_min,time,80.0,110.0,70.0,90.0,0.00018841284327208996,,2.6916120467441422e-06
1,87,anti_first_fail,indomain_min,obj,629923.0,629923.0,629923.0,629923.0,629923.0,4956338.0,1.0
1,87,anti_first_fail,indomain_min,time,100.0,100.0,80.0,80.0,0.00017294217832386494,,2.161777229048312e-06
1,88,anti_first_fail,indomain_min,obj,665718.0,665718.0,665718.0,665718.0,665718.0,3108078.0,1.0
1,88,anti_first_fail,indomain_min,time,80.0,120.0,70.0,100.0,0.00028306501917541027,,4.043785988220147e-06
1,89,anti_first_fail,indomain_min,obj,3149080.0,3149080.0,3149080.0,3149080.0,3163480.0,5382300.0,1.0045727641088826
1,89,anti_first_fail,indomain_min,time,80.0,110.0,80.0,90.0,0.0002944660373032093,,3.6808254662901162e-06
1,90,anti_first_fail,indomain_min,obj,1832834.0,1832834.0,1832834.0,1832834.0,1832834.0,4308630.0,1.0
1,90,anti_first_fail,indomain_min,time,80.0,120.0,70.0,90.0,0.00020362087525427341,,2.90886964648962e-06
1,91,anti_first_fail,indomain_min,obj,609030.0,609030.0,609030.0,609030.0,666150.0,801990.0,1.0937884833259446
1,91,anti_first_fail,indomain_min,time,80.0,130.0,80.0,110.0,0.0002505041193217039,,3.131301491521299e-06
1,92,anti_first_fail,indomain_min,obj,89252.0,89252.0,89252.0,89252.0,89252.0,90447.0,1.0
1,92,anti_first_fail,indomain_min,time,70.0,110.0,70.0,90.0,0.00017305603250861168,,2.4722290358373096e-06
1,93,anti_first_fail,indomain_min,obj,3097810.0,3097810.0,3097810.0,3097810.0,3097810.0,4318200.0,1.0
1,93,anti_first_fail,indomain_min,time,80.0,110.0,80.0,110.0,0.00018828711472451687,,2.3535889340564608e-06
1,94,anti_first_fail,indomain_min,obj,1493940.0,1493940.0,1493940.0,1493940.0,1493940.0,12127400.0,1.0
1,94,anti_first_fail,indomain_min,time,80.0,100.0,80.0,80.0,0.00018314295448362827,,2.2892869310453535e-06
1,95,anti_first_fail,indomain_min,obj,955790.0,955790.0,955790.0,955790.0,972990.0,1236480.0,1.0179955848041935
1,95,anti_first_fail,indomain_min,time,70.0,120.0,70.0,100.0,0.00018246006220579147,,2.6065723172255924e-06
1,96,anti_first_fail,indomain_min,obj,1611920.0,1611920.0,1611920.0,1611920.0,1657997.0,3901505.0,1.0285851655168992
1,96,anti_first_fail,indomain_min,time,90.0,120.0,80.0,90.0,0.00017478899098932743,,2.184862387366593e-06
1,97,anti_first_fail,indomain_min,obj,1096502.0,1096502.0,1096502.0,1096502.0,1114802.0,1401440.0,1.0166894360429803
1,97,anti_first_fail,indomain_min,time,80.0,110.0,70.0,90.0,0.0002206810750067234,,3.1525867858103343e-06
1,98,anti_first_fail,indomain_min,obj,2268844.0,2268844.0,2268844.0,2268844.0,2315684.0,11146916.0,1.0206448746586367
1,98,anti_first_fail,indomain_min,time,80.0,120.0,70.0,100.0,0.0002228131052106619,,3.183044360152313e-06
1,99,anti_first_fail,indomain_min,obj,1290440.0,1290440.0,1290440.0,1290440.0,1290740.0,1845280.0,1.0002324788444252
1,99,anti_first_fail,indomain_min,time,80.0,110.0,70.0,90.0,0.00018040998838841915,,2.577285548405988e-06
1,100,anti_first_fail,indomain_min,obj,1222420.0,1222420.0,1222420.0,1222420.0,1232840.0,3553300.0,1.0085240751951048
1,100,anti_first_fail,indomain_min,time,80.0,120.0,70.0,100.0,0.00021023908630013466,,3.0034155185733525e-06
2,1,anti_first_fail,indomain_min,obj,2233110.0,2233110.0,2233110.0,2233110.0,2233110.0,2529510.0,1.0
2,1,anti_first_fail,indomain_min,time,70.0,100.0,80.0,70.0,0.0001946848351508379,,2.4335604393854737e-06
2,2,anti_first_fail,indomain_min,obj,1269240.0,1269240.0,1269240.0,1269240.0,1269240.0,1534300.0,1.0
2,2,anti_first_fail,indomain_min,time,80.0,110.0,80.0,90.0,0.00019414303824305534,,2.426787978038192e-06
2,3,anti_first_fail,indomain_min,obj,312736.0,312736.0,312736.0,312736.0,320914.0,399246.0,1.0261498516320475
2,3,anti_first_fail,indomain_min,time,80.0,110.0,80.0,100.0,0.00021783891133964062,,2.722986391745508e-06
2,4,anti_first_fail,indomain_min,obj,457390.0,457390.0,457390.0,457390.0,457390.0,1354810.0,1.0
2,4,anti_first_fail,indomain_min,time,70.0,110.0,80.0,90.0,0.00019461498595774174,,2.4326873244717717e-06
2,5,anti_first_fail,indomain_min,obj,1304770.0,1304770.0,1304770.0,1304770.0,1304770.0,2224690.0,1.0
2,5,anti_first_fail,indomain_min,time,100.0,160.0,80.0,100.0,0.00022958102636039257,,2.8697628295049072e-06
2,6,anti_first_fail,indomain_min,obj,1708260.0,1708260.0,1708260.0,1708260.0,1776832.0,2549992.0,1.0401414304614052
2,6,anti_first_fail,indomain_min,time,80.0,130.0,80.0,110.0,0.00023192795924842358,,2.899099490605295e-06
2,7,anti_first_fail,indomain_min,obj,930303.0,930303.0,930303.0,930303.0,931942.0,1916433.0,1.001761791588332
2,7,anti_first_fail,indomain_min,time,70.0,120.0,80.0,100.0,0.000229366822168231,,2.8670852771028877e-06
2,8,anti_first_fail,indomain_min,obj,2048220.0,2048220.0,2048220.0,2048220.0,2213625.0,5941035.0,1.0807554852506078
2,8,anti_first_fail,indomain_min,time,100.0,150.0,80.0,90.0,0.00021475204266607761,,2.6844005333259703e-06
2,9,anti_first_fail,indomain_min,obj,194834.0,194834.0,194834.0,194834.0,194834.0,228694.0,1.0
2,9,anti_first_fail,indomain_min,time,100.0,180.0,80.0,80.0,0.00019489810802042484,,2.4362263502553107e-06
2,10,anti_first_fail,indomain_min,obj,1007776.0,1007776.0,1007776.0,1007776.0,1067416.0,1840756.0,1.0591798177372749
2,10,anti_first_fail,indomain_min,time,80.0,130.0,80.0,100.0,0.00033589405938982964,,4.19867574237287e-06
2,11,anti_first_fail,indomain_min,obj,1116688.0,1116688.0,1116688.0,1116688.0,1116688.0,2955988.0,1.0
2,11,anti_first_fail,indomain_min,time,80.0,100.0,70.0,80.0,0.00026583392173051834,,3.797627453293119e-06
2,12,anti_first_fail,indomain_min,obj,978874.0,978874.0,978874.0,978874.0,978874.0,1436090.0,1.0
2,12,anti_first_fail,indomain_min,time,80.0,120.0,80.0,100.0,0.00020676502026617527,,2.5845627533271907e-06
2,13,anti_first_fail,indomain_min,obj,357310.0,357310.0,357310.0,357310.0,391574.0,1054794.0,1.0958943214575578
2,13,anti_first_fail,indomain_min,time,80.0,140.0,80.0,100.0,0.0002106078900396824,,2.6325986254960297e-06
2,14,anti_first_fail,indomain_min,obj,114466.0,114466.0,114466.0,114466.0,114466.0,119236.0,1.0
2,14,anti_first_fail,indomain_min,time,80.0,110.0,80.0,90.0,0.00020718807354569435,,2.5898509193211796e-06
2,15,anti_first_fail,indomain_min,obj,218568.0,218568.0,218568.0,218568.0,218998.0,270826.0,1.0019673511218476
2,15,anti_first_fail,indomain_min,time,80.0,140.0,80.0,110.0,0.00021499115973711014,,2.6873894967138767e-06
2,16,anti_first_fail,indomain_min,obj,1223510.0,1223510.0,1223510.0,1223510.0,1223510.0,4119550.0,1.0
2,16,anti_first_fail,indomain_min,time,80.0,110.0,70.0,90.0,0.00020370609126985073,,2.910087018140725e-06
