day_num,household_num,result_type,model_type,"mip, gurobi","cp, gecode"
1,92,time,initial,110,70
1,93,time,initial,130,60
1,94,time,initial,110,60
1,95,time,initial,170,70
1,96,time,initial,120,70
1,97,time,initial,150,60
1,98,time,initial,110,70
1,99,time,initial,120,60
1,100,time,initial,100,70
2,1,time,initial,110,70
2,2,time,initial,120,70
2,3,time,initial,120,70
2,4,time,initial,120,80
2,5,time,initial,120,70
2,6,time,initial,120,80
2,7,time,initial,130,70
2,8,time,initial,120,60
2,9,time,initial,120,70
2,10,time,initial,140,60
2,11,time,initial,130,70
2,12,time,initial,170,70
2,13,time,initial,110,60
2,14,time,initial,140,70
2,15,time,initial,110,60
2,16,time,initial,120,70
2,17,time,initial,120,70
2,18,time,initial,110,60
2,19,time,initial,120,70
2,20,time,initial,130,70
2,21,time,initial,180,70
2,22,time,initial,170,80
2,23,time,initial,130,60
2,24,time,initial,130,80
2,25,time,initial,110,70
2,26,time,initial,140,70
2,27,time,initial,160,70
2,28,time,initial,110,60
2,29,time,initial,130,70
2,30,time,initial,140,70
2,31,time,initial,110,60
2,32,time,initial,100,70
2,33,time,initial,120,70
2,34,time,initial,100,90
2,35,time,initial,160,80
2,36,time,initial,140,70
2,37,time,initial,120,70
2,38,time,initial,100,60
2,39,time,initial,100,70
2,40,time,initial,140,60
2,41,time,initial,110,60
2,42,time,initial,130,70
2,43,time,initial,110,70
2,44,time,initial,120,80
2,45,time,initial,120,60
2,46,time,initial,120,70
2,47,time,initial,120,60
2,48,time,initial,120,70
2,49,time,initial,100,60
2,50,time,initial,100,70
2,51,time,initial,110,60
2,52,time,initial,140,70
2,53,time,initial,100,80
2,54,time,initial,130,70
2,55,time,initial,100,60
2,56,time,initial,110,60
2,57,time,initial,120,70
2,58,time,initial,110,60
2,59,time,initial,100,70
2,60,time,initial,120,70
2,61,time,initial,250,70
2,62,time,initial,110,70
2,63,time,initial,100,70
2,64,time,initial,120,70
2,65,time,initial,120,70
2,66,time,initial,130,70
2,67,time,initial,110,70
2,68,time,initial,120,60
2,69,time,initial,90,60
2,70,time,initial,150,70
2,71,time,initial,110,70
2,72,time,initial,110,70
2,73,time,initial,140,60
2,74,time,initial,120,60
2,75,time,initial,110,60
2,76,time,initial,120,70
2,77,time,initial,120,70
2,78,time,initial,130,70
2,79,time,initial,110,60
2,80,time,initial,130,70
2,81,time,initial,100,60
2,82,time,initial,130,60
2,83,time,initial,120,60
2,84,time,initial,140,60
2,85,time,initial,120,60
2,86,time,initial,130,70
2,87,time,initial,110,70
2,88,time,initial,90,60
2,89,time,initial,140,60
2,90,time,initial,130,70
2,91,time,initial,180,90
2,92,time,initial,120,70
2,93,time,initial,130,60
2,94,time,initial,120,60
2,95,time,initial,140,70
2,96,time,initial,120,70
2,97,time,initial,170,60
2,98,time,initial,110,70
2,99,time,initial,120,70
2,100,time,initial,90,60
3,1,time,initial,110,60
3,2,time,initial,120,70
3,3,time,initial,130,70
3,4,time,initial,140,90
3,5,time,initial,120,60
3,6,time,initial,120,70
3,7,time,initial,130,70
3,8,time,initial,120,60
3,9,time,initial,130,60
3,10,time,initial,130,60
3,11,time,initial,130,70
3,12,time,initial,160,70
3,13,time,initial,110,60
3,14,time,initial,140,80
3,15,time,initial,110,60
3,16,time,initial,120,60
3,17,time,initial,110,70
3,18,time,initial,120,70
3,19,time,initial,120,70
3,20,time,initial,120,60
3,21,time,initial,140,70
3,22,time,initial,160,80
3,23,time,initial,140,70
3,24,time,initial,130,70
3,25,time,initial,110,70
3,26,time,initial,140,70
3,27,time,initial,180,70
3,28,time,initial,120,60
3,29,time,initial,130,70
3,30,time,initial,130,70
3,31,time,initial,110,60
3,32,time,initial,110,70
3,33,time,initial,110,70
3,34,time,initial,100,60
3,35,time,initial,160,70
3,36,time,initial,130,70
3,37,time,initial,120,60
3,38,time,initial,100,60
3,39,time,initial,100,70
3,40,time,initial,130,60
3,41,time,initial,110,60
3,42,time,initial,110,60
3,43,time,initial,110,70
3,44,time,initial,120,70
3,45,time,initial,110,70
3,46,time,initial,120,60
3,47,time,initial,110,60
3,48,time,initial,120,70
3,49,time,initial,90,60
3,50,time,initial,100,60
3,51,time,initial,110,60
3,52,time,initial,140,70
3,53,time,initial,120,70
3,54,time,initial,130,70
3,55,time,initial,100,60
3,56,time,initial,110,60
3,57,time,initial,110,70
3,58,time,initial,120,60
3,59,time,initial,110,80
3,60,time,initial,130,60
3,61,time,initial,360,70
3,62,time,initial,110,70
3,63,time,initial,110,80
3,64,time,initial,130,70
3,65,time,initial,120,60
3,66,time,initial,140,70
3,67,time,initial,120,60
3,68,time,initial,120,70
3,69,time,initial,90,70
3,70,time,initial,140,60
3,71,time,initial,110,60
3,72,time,initial,110,60
3,73,time,initial,140,70
3,74,time,initial,130,60
3,75,time,initial,110,60
3,76,time,initial,120,60
3,77,time,initial,150,70
3,78,time,initial,120,70
3,79,time,initial,110,60
3,80,time,initial,120,60
3,81,time,initial,110,60
3,82,time,initial,140,70
3,83,time,initial,170,70
3,84,time,initial,200,60
3,85,time,initial,110,60
3,86,time,initial,140,60
3,87,time,initial,120,70
3,88,time,initial,90,60
3,89,time,initial,130,60
3,90,time,initial,140,70
3,91,time,initial,230,70
3,92,time,initial,110,60
3,93,time,initial,120,70
3,94,time,initial,110,60
3,95,time,initial,160,70
3,96,time,initial,110,60
3,97,time,initial,160,60
3,98,time,initial,110,60
3,99,time,initial,110,60
3,100,time,initial,90,60
4,1,time,initial,110,60
4,2,time,initial,120,90
4,3,time,initial,130,70
4,4,time,initial,140,80
4,5,time,initial,120,70
4,6,time,initial,130,70
4,7,time,initial,120,70
4,8,time,initial,110,60
4,9,time,initial,120,70
4,10,time,initial,140,60
4,11,time,initial,120,70
4,12,time,initial,170,70
4,13,time,initial,110,60
4,14,time,initial,150,70
4,15,time,initial,110,70
4,16,time,initial,130,60
4,17,time,initial,110,70
4,18,time,initial,120,70
4,19,time,initial,130,80
4,20,time,initial,110,70
4,21,time,initial,140,70
4,22,time,initial,130,70
4,23,time,initial,150,70
4,24,time,initial,130,70
4,25,time,initial,110,70
4,26,time,initial,150,80
4,27,time,initial,150,70
4,28,time,initial,120,70
4,29,time,initial,130,60
4,30,time,initial,140,70
4,31,time,initial,110,70
4,32,time,initial,110,70
4,33,time,initial,120,70
4,34,time,initial,100,60
4,35,time,initial,160,80
4,36,time,initial,170,70
4,37,time,initial,120,70
4,38,time,initial,100,60
4,39,time,initial,100,70
4,40,time,initial,130,60
4,41,time,initial,110,70
4,42,time,initial,120,70
4,43,time,initial,110,70
4,44,time,initial,120,80
4,45,time,initial,120,70
4,46,time,initial,110,70
4,47,time,initial,110,70
4,48,time,initial,120,70
4,49,time,initial,90,60
4,50,time,initial,100,70
4,51,time,initial,110,70
4,52,time,initial,150,70
4,53,time,initial,120,70
4,54,time,initial,120,70
4,55,time,initial,100,70
4,56,time,initial,110,70
4,57,time,initial,120,70
4,58,time,initial,120,70
4,59,time,initial,110,70
4,60,time,initial,120,70
4,61,time,initial,200,70
4,62,time,initial,110,60
4,63,time,initial,110,70
4,64,time,initial,130,70
4,65,time,initial,120,70
4,66,time,initial,140,70
4,67,time,initial,120,70
4,68,time,initial,120,70
4,69,time,initial,100,80
4,70,time,initial,150,70
4,71,time,initial,120,70
4,72,time,initial,110,70
4,73,time,initial,140,60
4,74,time,initial,130,60
4,75,time,initial,110,70
4,76,time,initial,120,60
4,77,time,initial,110,60
4,78,time,initial,130,70
4,79,time,initial,110,70
4,80,time,initial,120,70
4,81,time,initial,100,60
4,82,time,initial,140,70
4,83,time,initial,140,70
4,84,time,initial,180,60
4,85,time,initial,120,70
4,86,time,initial,130,60
4,87,time,initial,110,70
4,88,time,initial,90,60
4,89,time,initial,140,60
4,90,time,initial,140,80
4,91,time,initial,140,70
4,92,time,initial,110,70
4,93,time,initial,130,70
4,94,time,initial,110,60
4,95,time,initial,160,60
4,96,time,initial,110,70
4,97,time,initial,150,70
4,98,time,initial,110,70
4,99,time,initial,120,80
4,100,time,initial,90,60
5,1,time,initial,110,60
5,2,time,initial,170,70
5,3,time,initial,120,70
5,4,time,initial,130,70
5,5,time,initial,120,70
5,6,time,initial,140,70
5,7,time,initial,120,70
5,8,time,initial,110,60
5,9,time,initial,120,70
5,10,time,initial,130,60
5,11,time,initial,130,70
5,12,time,initial,160,70
5,13,time,initial,110,70
5,14,time,initial,130,70
5,15,time,initial,120,70
5,16,time,initial,120,70
5,17,time,initial,110,70
5,18,time,initial,110,70
5,19,time,initial,140,80
5,20,time,initial,120,70
5,21,time,initial,120,70
5,22,time,initial,140,70
5,23,time,initial,150,70
5,24,time,initial,120,70
5,25,time,initial,110,70
5,26,time,initial,150,90
5,27,time,initial,130,70
5,28,time,initial,110,60
5,29,time,initial,120,60
5,30,time,initial,120,60
5,31,time,initial,110,60
5,32,time,initial,110,70
5,33,time,initial,110,70
5,34,time,initial,100,60
5,35,time,initial,150,70
5,36,time,initial,130,70
5,37,time,initial,120,60
5,38,time,initial,100,60
5,39,time,initial,110,70
5,40,time,initial,150,60
5,41,time,initial,110,60
5,42,time,initial,120,60
5,43,time,initial,110,70
5,44,time,initial,120,70
5,45,time,initial,120,70
5,46,time,initial,130,70
5,47,time,initial,110,60
5,48,time,initial,120,70
5,49,time,initial,100,60
5,50,time,initial,110,60
5,51,time,initial,110,60
5,52,time,initial,140,70
5,53,time,initial,120,70
5,54,time,initial,130,70
5,55,time,initial,100,60
5,56,time,initial,100,60
5,57,time,initial,120,70
5,58,time,initial,120,60
5,59,time,initial,110,70
5,60,time,initial,110,60
5,61,time,initial,270,60
5,62,time,initial,110,60
5,63,time,initial,100,60
5,64,time,initial,120,60
5,65,time,initial,140,70
5,66,time,initial,150,70
5,67,time,initial,120,60
5,68,time,initial,120,70
5,69,time,initial,100,70
5,70,time,initial,130,60
5,71,time,initial,110,70
5,72,time,initial,100,60
5,73,time,initial,130,70
5,74,time,initial,150,60
5,75,time,initial,120,60
5,76,time,initial,130,60
5,77,time,initial,110,60
5,78,time,initial,120,60
5,79,time,initial,120,60
5,80,time,initial,130,70
5,81,time,initial,100,60
5,82,time,initial,130,70
5,83,time,initial,160,60
5,84,time,initial,160,60
5,85,time,initial,120,60
5,86,time,initial,130,60
5,87,time,initial,120,70
5,88,time,initial,100,60
5,89,time,initial,130,70
5,90,time,initial,140,80
5,91,time,initial,130,100
5,92,time,initial,120,70
5,93,time,initial,130,70
5,94,time,initial,130,60
5,95,time,initial,160,60
5,96,time,initial,120,70
5,97,time,initial,160,60
5,98,time,initial,120,70
5,99,time,initial,120,70
5,100,time,initial,100,60
6,1,time,initial,110,60
6,2,time,initial,130,70
6,3,time,initial,120,100
6,4,time,initial,130,80
6,5,time,initial,120,70
6,6,time,initial,140,70
6,7,time,initial,120,70
6,8,time,initial,130,70
6,9,time,initial,120,60
6,10,time,initial,120,60
6,11,time,initial,150,70
6,12,time,initial,210,70
6,13,time,initial,120,70
6,14,time,initial,130,70
6,15,time,initial,120,60
6,16,time,initial,120,70
6,17,time,initial,120,70
6,18,time,initial,120,70
6,19,time,initial,140,70
6,20,time,initial,110,70
6,21,time,initial,130,80
6,22,time,initial,160,80
6,23,time,initial,190,70
6,24,time,initial,110,60
6,25,time,initial,120,70
6,26,time,initial,150,70
6,27,time,initial,140,70
6,28,time,initial,110,60
6,29,time,initial,120,60
6,30,time,initial,110,60
6,31,time,initial,110,60
6,32,time,initial,110,70
6,33,time,initial,110,70
6,34,time,initial,110,60
6,35,time,initial,150,70
6,36,time,initial,120,60
6,37,time,initial,120,60
6,38,time,initial,110,60
6,39,time,initial,110,70
6,40,time,initial,120,60
6,41,time,initial,110,90
6,42,time,initial,110,60
6,43,time,initial,110,70
6,44,time,initial,120,70
6,45,time,initial,110,60
6,46,time,initial,110,70
6,47,time,initial,120,60
6,48,time,initial,120,60
6,49,time,initial,90,60
6,50,time,initial,100,70
6,51,time,initial,120,60
6,52,time,initial,140,70
6,53,time,initial,110,70
6,54,time,initial,120,80
6,55,time,initial,100,60
6,56,time,initial,100,60
6,57,time,initial,120,70
6,58,time,initial,120,60
6,59,time,initial,110,70
6,60,time,initial,130,70
6,61,time,initial,210,60
6,62,time,initial,110,60
6,63,time,initial,120,70
6,64,time,initial,110,70
6,65,time,initial,120,70
6,66,time,initial,120,70
6,67,time,initial,120,60
6,68,time,initial,120,60
6,69,time,initial,90,70
6,70,time,initial,150,70
6,71,time,initial,120,70
6,72,time,initial,110,70
6,73,time,initial,130,60
6,74,time,initial,150,60
6,75,time,initial,110,60
6,76,time,initial,130,70
6,77,time,initial,110,70
6,78,time,initial,120,70
6,79,time,initial,120,60
6,80,time,initial,130,70
6,81,time,initial,100,60
6,82,time,initial,130,60
6,83,time,initial,130,70
6,84,time,initial,200,60
6,85,time,initial,120,60
6,86,time,initial,130,60
6,87,time,initial,120,70
6,88,time,initial,90,60
6,89,time,initial,150,70
6,90,time,initial,150,80
6,91,time,initial,140,90
6,92,time,initial,120,70
6,93,time,initial,130,70
6,94,time,initial,110,60
6,95,time,initial,160,60
6,96,time,initial,120,70
6,97,time,initial,200,60
6,98,time,initial,120,70
6,99,time,initial,120,70
6,100,time,initial,100,70
7,1,time,initial,110,60
7,2,time,initial,130,70
7,3,time,initial,130,70
7,4,time,initial,130,80
7,5,time,initial,120,70
7,6,time,initial,120,70
7,7,time,initial,120,70
7,8,time,initial,120,70
7,9,time,initial,120,70
7,10,time,initial,150,70
7,11,time,initial,190,80
7,12,time,initial,170,70
7,13,time,initial,120,80
7,14,time,initial,140,70
7,15,time,initial,120,60
7,16,time,initial,140,70
7,17,time,initial,110,60
7,18,time,initial,120,70
7,19,time,initial,130,70
7,20,time,initial,120,70
7,21,time,initial,140,80
7,22,time,initial,150,60
7,23,time,initial,150,70
7,24,time,initial,110,70
7,25,time,initial,110,70
7,26,time,initial,150,70
7,27,time,initial,130,80
7,28,time,initial,110,70
7,29,time,initial,120,60
7,30,time,initial,110,60
7,31,time,initial,110,60
7,32,time,initial,120,70
7,33,time,initial,110,70
7,34,time,initial,100,60
7,35,time,initial,160,70
7,36,time,initial,120,70
7,37,time,initial,110,60
7,38,time,initial,100,60
7,39,time,initial,100,60
7,40,time,initial,120,70
7,41,time,initial,110,60
7,42,time,initial,140,60
7,43,time,initial,110,70
7,44,time,initial,120,70
7,45,time,initial,110,60
7,46,time,initial,110,70
7,47,time,initial,120,60
7,48,time,initial,120,60
7,49,time,initial,100,60
7,50,time,initial,100,70
7,51,time,initial,110,60
7,52,time,initial,130,70
7,53,time,initial,110,70
7,54,time,initial,130,70
7,55,time,initial,100,60
7,56,time,initial,100,60
7,57,time,initial,120,70
7,58,time,initial,120,70
7,59,time,initial,110,70
7,60,time,initial,110,70
7,61,time,initial,260,60
7,62,time,initial,110,60
7,63,time,initial,100,60
7,64,time,initial,120,70
7,65,time,initial,140,70
7,66,time,initial,150,70
7,67,time,initial,110,60
7,68,time,initial,120,60
7,69,time,initial,100,70
7,70,time,initial,170,70
7,71,time,initial,120,70
7,72,time,initial,110,70
7,73,time,initial,140,60
7,74,time,initial,150,60
7,75,time,initial,110,60
7,76,time,initial,120,70
7,77,time,initial,110,60
7,78,time,initial,120,70
7,79,time,initial,120,70
7,80,time,initial,120,70
7,81,time,initial,100,60
7,82,time,initial,130,70
7,83,time,initial,140,70
7,84,time,initial,130,70
7,85,time,initial,110,60
7,86,time,initial,130,60
7,87,time,initial,120,70
7,88,time,initial,90,60
7,89,time,initial,130,60
7,90,time,initial,130,70
7,91,time,initial,120,90
7,92,time,initial,120,70
7,93,time,initial,130,70
7,94,time,initial,110,60
7,95,time,initial,160,70
7,96,time,initial,120,70
7,97,time,initial,230,70
7,98,time,initial,120,70
7,99,time,initial,120,70
7,100,time,initial,100,60
8,1,time,initial,110,60
8,2,time,initial,130,60
8,3,time,initial,120,70
8,4,time,initial,140,120
8,5,time,initial,120,70
8,6,time,initial,120,60
8,7,time,initial,120,70
8,8,time,initial,150,60
8,9,time,initial,120,70
8,10,time,initial,170,100
8,11,time,initial,190,110
8,12,time,initial,180,80
8,13,time,initial,130,70
8,14,time,initial,150,70
8,15,time,initial,120,60
8,16,time,initial,130,70
8,17,time,initial,110,70
8,18,time,initial,120,70
8,19,time,initial,120,60
8,20,time,initial,120,70
8,21,time,initial,150,80
8,22,time,initial,140,70
8,23,time,initial,180,70
8,24,time,initial,110,60
8,25,time,initial,110,80
8,26,time,initial,140,80
8,27,time,initial,140,70
8,28,time,initial,110,70
8,29,time,initial,120,60
8,30,time,initial,110,60
8,31,time,initial,110,60
8,32,time,initial,110,70
8,33,time,initial,120,70
8,34,time,initial,100,60
8,35,time,initial,140,70
8,36,time,initial,120,70
8,37,time,initial,120,60
8,38,time,initial,100,60
8,39,time,initial,110,70
8,40,time,initial,130,70
8,41,time,initial,120,60
8,42,time,initial,120,60
8,43,time,initial,110,70
8,44,time,initial,120,70
8,45,time,initial,130,70
8,46,time,initial,120,60
8,47,time,initial,110,60
8,48,time,initial,130,70
8,49,time,initial,100,60
8,50,time,initial,100,70
8,51,time,initial,110,60
8,52,time,initial,120,60
8,53,time,initial,110,70
8,54,time,initial,120,70
8,55,time,initial,110,60
8,56,time,initial,100,60
8,57,time,initial,110,70
8,58,time,initial,120,60
8,59,time,initial,110,70
8,60,time,initial,110,70
8,61,time,initial,190,60
8,62,time,initial,110,60
8,63,time,initial,110,70
8,64,time,initial,110,70
8,65,time,initial,120,70
8,66,time,initial,130,70
8,67,time,initial,110,60
8,68,time,initial,120,70
8,69,time,initial,90,70
8,70,time,initial,160,60
8,71,time,initial,120,70
8,72,time,initial,110,70
8,73,time,initial,150,60
8,74,time,initial,170,60
8,75,time,initial,120,60
8,76,time,initial,120,60
8,77,time,initial,110,70
8,78,time,initial,120,70
8,79,time,initial,120,70
8,80,time,initial,120,60
8,81,time,initial,100,60
8,82,time,initial,130,70
8,83,time,initial,130,70
8,84,time,initial,150,70
8,85,time,initial,120,60
8,86,time,initial,130,60
8,87,time,initial,120,70
8,88,time,initial,100,60
8,89,time,initial,120,60
8,90,time,initial,140,70
8,91,time,initial,150,80
8,92,time,initial,130,70
8,93,time,initial,130,70
8,94,time,initial,110,60
8,95,time,initial,200,70
8,96,time,initial,110,70
8,97,time,initial,170,60
8,98,time,initial,120,70
8,99,time,initial,120,70
8,100,time,initial,90,60
9,1,time,initial,110,60
9,2,time,initial,120,80
9,3,time,initial,120,70
9,4,time,initial,140,80
9,5,time,initial,110,70
9,6,time,initial,130,70
9,7,time,initial,120,70
9,8,time,initial,130,60
9,9,time,initial,130,60
9,10,time,initial,140,70
9,11,time,initial,140,70
9,12,time,initial,220,90
9,13,time,initial,100,60
9,14,time,initial,130,70
9,15,time,initial,120,60
9,16,time,initial,120,70
9,17,time,initial,110,70
9,18,time,initial,110,70
9,19,time,initial,120,70
9,20,time,initial,110,70
9,21,time,initial,130,80
9,22,time,initial,150,70
9,23,time,initial,130,70
9,24,time,initial,110,70
9,25,time,initial,120,70
9,26,time,initial,140,60
9,27,time,initial,160,70
9,28,time,initial,130,60
9,29,time,initial,130,60
9,30,time,initial,120,60
9,31,time,initial,110,60
9,32,time,initial,110,60
9,33,time,initial,170,70
9,34,time,initial,100,60
9,35,time,initial,120,60
9,36,time,initial,120,70
9,37,time,initial,110,70
9,38,time,initial,110,60
9,39,time,initial,100,70
9,40,time,initial,130,70
9,41,time,initial,120,60
9,42,time,initial,140,70
9,43,time,initial,110,70
9,44,time,initial,120,70
9,45,time,initial,120,70
9,46,time,initial,120,60
9,47,time,initial,120,60
9,48,time,initial,120,70
9,49,time,initial,100,60
9,50,time,initial,100,70
9,51,time,initial,110,60
9,52,time,initial,150,60
9,53,time,initial,110,60
9,54,time,initial,120,70
9,55,time,initial,110,70
9,56,time,initial,100,60
9,57,time,initial,130,70
9,58,time,initial,120,60
9,59,time,initial,100,70
9,60,time,initial,120,60
9,61,time,initial,170,60
9,62,time,initial,110,60
9,63,time,initial,110,70
9,64,time,initial,120,70
9,65,time,initial,120,60
9,66,time,initial,130,70
9,67,time,initial,110,60
9,68,time,initial,140,60
9,69,time,initial,100,60
9,70,time,initial,150,70
9,71,time,initial,110,70
9,72,time,initial,110,60
9,73,time,initial,140,70
9,74,time,initial,140,60
9,75,time,initial,130,60
9,76,time,initial,120,60
9,77,time,initial,110,60
9,78,time,initial,120,70
9,79,time,initial,120,60
9,80,time,initial,130,70
9,81,time,initial,100,60
9,82,time,initial,130,70
9,83,time,initial,120,70
9,84,time,initial,140,60
9,85,time,initial,120,60
9,86,time,initial,140,60
9,87,time,initial,120,70
9,88,time,initial,90,60
9,89,time,initial,120,60
9,90,time,initial,140,70
9,91,time,initial,150,70
9,92,time,initial,110,70
9,93,time,initial,130,70
9,94,time,initial,110,60
9,95,time,initial,240,60
9,96,time,initial,110,60
9,97,time,initial,190,70
9,98,time,initial,120,70
9,99,time,initial,140,60
9,100,time,initial,90,60
10,1,time,initial,120,70
10,2,time,initial,120,70
10,3,time,initial,130,90
10,4,time,initial,130,70
10,5,time,initial,110,60
10,6,time,initial,140,80
10,7,time,initial,130,70
10,8,time,initial,130,60
10,9,time,initial,120,60
10,10,time,initial,130,70
10,11,time,initial,130,70
10,12,time,initial,250,90
10,13,time,initial,100,70
10,14,time,initial,130,70
10,15,time,initial,110,60
10,16,time,initial,120,70
10,17,time,initial,110,70
10,18,time,initial,140,80
10,19,time,initial,120,60
10,20,time,initial,120,70
10,21,time,initial,150,70
10,22,time,initial,140,60
10,23,time,initial,130,70
10,24,time,initial,110,70
10,25,time,initial,120,70
10,26,time,initial,160,70
10,27,time,initial,120,70
10,28,time,initial,160,60
10,29,time,initial,120,70
10,30,time,initial,120,60
10,31,time,initial,110,60
10,32,time,initial,100,70
10,33,time,initial,130,70
10,34,time,initial,100,60
10,35,time,initial,140,60
10,36,time,initial,130,60
10,37,time,initial,120,60
10,38,time,initial,100,60
10,39,time,initial,100,70
10,40,time,initial,150,70
10,41,time,initial,120,60
10,42,time,initial,110,60
10,43,time,initial,110,70
10,44,time,initial,120,80
10,45,time,initial,120,70
10,46,time,initial,110,60
10,47,time,initial,110,70
10,48,time,initial,120,70
10,49,time,initial,90,60
10,50,time,initial,110,70
10,51,time,initial,110,60
10,52,time,initial,120,60
10,53,time,initial,110,70
10,54,time,initial,140,70
10,55,time,initial,110,60
10,56,time,initial,110,60
10,57,time,initial,120,70
10,58,time,initial,120,60
10,59,time,initial,110,70
10,60,time,initial,120,60
10,61,time,initial,250,60
10,62,time,initial,110,70
10,63,time,initial,110,70
10,64,time,initial,130,60
10,65,time,initial,110,60
10,66,time,initial,120,70
10,67,time,initial,110,60
10,68,time,initial,140,70
10,69,time,initial,90,70
10,70,time,initial,170,70
10,71,time,initial,110,60
10,72,time,initial,110,60
10,73,time,initial,150,60
10,74,time,initial,130,60
10,75,time,initial,110,60
10,76,time,initial,120,60
10,77,time,initial,130,60
10,78,time,initial,120,70
10,79,time,initial,120,60
10,80,time,initial,120,70
10,81,time,initial,100,70
10,82,time,initial,130,70
10,83,time,initial,130,60
10,84,time,initial,150,60
10,85,time,initial,120,60
10,86,time,initial,130,60
10,87,time,initial,120,70
10,88,time,initial,90,60
10,89,time,initial,140,60
10,90,time,initial,140,70
10,91,time,initial,140,80
10,92,time,initial,110,60
10,93,time,initial,130,70
10,94,time,initial,120,60
10,95,time,initial,150,60
10,96,time,initial,120,70
10,97,time,initial,160,70
10,98,time,initial,120,70
10,99,time,initial,150,70
10,100,time,initial,90,60
11,1,time,initial,120,60
11,2,time,initial,130,60
11,3,time,initial,170,70
11,4,time,initial,130,70
11,5,time,initial,140,70
11,6,time,initial,140,70
11,7,time,initial,140,60
11,8,time,initial,130,70
11,9,time,initial,120,70
11,10,time,initial,160,70
11,11,time,initial,160,70
11,12,time,initial,180,80
11,13,time,initial,120,70
11,14,time,initial,140,70
11,15,time,initial,120,60
11,16,time,initial,120,60
11,17,time,initial,110,70
11,18,time,initial,120,60
11,19,time,initial,110,70
11,20,time,initial,110,60
11,21,time,initial,140,70
11,22,time,initial,130,70
11,23,time,initial,130,60
11,24,time,initial,120,70
11,25,time,initial,110,70
11,26,time,initial,130,70
11,27,time,initial,140,70
11,28,time,initial,130,60
11,29,time,initial,120,70
11,30,time,initial,120,70
11,31,time,initial,100,60
11,32,time,initial,100,70
11,33,time,initial,120,60
11,34,time,initial,100,60
11,35,time,initial,130,70
11,36,time,initial,120,70
11,37,time,initial,120,60
11,38,time,initial,100,60
11,39,time,initial,100,70
11,40,time,initial,130,60
11,41,time,initial,120,60
11,42,time,initial,110,70
11,43,time,initial,110,70
11,44,time,initial,120,70
11,45,time,initial,120,60
11,46,time,initial,120,60
11,47,time,initial,110,60
11,48,time,initial,110,70
11,49,time,initial,100,60
11,50,time,initial,100,60
11,51,time,initial,110,60
11,52,time,initial,160,60
11,53,time,initial,110,60
11,54,time,initial,120,70
11,55,time,initial,110,60
11,56,time,initial,110,60
11,57,time,initial,110,70
11,58,time,initial,120,60
11,59,time,initial,100,70
11,60,time,initial,110,60
11,61,time,initial,220,60
11,62,time,initial,120,60
11,63,time,initial,100,70
11,64,time,initial,120,60
11,65,time,initial,120,60
11,66,time,initial,150,70
11,67,time,initial,120,60
11,68,time,initial,130,60
11,69,time,initial,100,60
11,70,time,initial,160,70
11,71,time,initial,120,70
