Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
1,1,2400,2400,12000,2400,2400
2,1,2400,2400,12000,2400,2400
1,2,2400,2400,12000,2400,2400
2,2,2400,2400,12000,2400,2400
1,3,2300,2300,11500,2345,2311
2,3,2300,2300,11500,2345,2311
