Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
8,64,4402,4402,12000,4402,2400
9,64,4402,4402,12000,3402,2400
10,64,4402,4402,12000,3402,2400
11,64,4402,3402,12000,3402,2400
12,64,4402,3402,12000,3402,2400
1,65,1600,1200,6000,1500,1310
2,65,1600,1600,6000,1600,1310
3,65,1600,1500,6000,1600,1310
4,65,1600,1600,6000,1600,1310
5,65,1600,1600,6000,1600,1310
6,65,1600,1600,6000,1600,1310
7,65,1600,1500,6000,1600,1310
8,65,1600,1600,6000,1600,1310
9,65,1600,1600,6000,1600,1310
10,65,1600,1600,6000,1600,1310
11,65,1600,1500,6000,1600,1310
12,65,1600,1500,6000,1500,1310
1,66,3450,3450,12000,3100,2700
2,66,3450,3450,12000,3450,2700
3,66,3450,3450,12000,3100,2700
4,66,3450,3450,12000,3450,2700
5,66,3450,3450,12000,3450,2700
6,66,3450,3450,12000,3450,2700
7,66,3450,3450,12000,3450,2700
8,66,3450,3450,12000,3450,2700
9,66,3450,3450,12000,3450,2700
10,66,3450,3450,12000,3450,2700
11,66,3450,3450,12000,3450,2700
12,66,3450,3450,12000,3050,2700
1,67,2350,2350,11500,4350,2300
2,67,2350,4350,11500,2350,2300
3,67,2350,4350,11500,2350,2300
4,67,2350,4350,11500,2350,2300
5,67,2350,4350,11500,2350,2300
6,67,2350,4350,11500,2350,2300
7,67,2350,4350,11500,2350,2300
8,67,2350,4350,11500,2350,2300
9,67,2350,4350,11500,2350,2300
10,67,4350,4350,11500,2350,2300
11,67,2350,4350,11500,2350,2300
12,67,2350,4350,11500,4350,2300
1,68,3010,3010,10000,2010,2000
2,68,3010,3010,10000,2014,2000
3,68,3010,3010,10000,2014,2000
4,68,3010,3010,10000,3010,2000
5,68,3010,3010,10000,3010,2000
6,68,3010,3010,10000,2014,2000
7,68,3010,3010,10000,3010,2000
8,68,3010,3010,10000,3010,2000
9,68,3010,3010,10000,3010,2000
10,68,3010,3010,10000,2014,2000
11,68,3010,3010,10000,3010,2000
12,68,3010,3010,10000,3010,2000
1,69,4500,5962,17500,5900,3550
2,69,4562,8062,17500,4500,3550
3,69,4500,8062,17500,4562,3550
4,69,4562,8062,17500,4500,3550
5,69,4562,8062,17500,4500,3550
6,69,4562,8062,17500,4500,3550
7,69,4500,8062,17500,4500,3550
8,69,4562,8062,17500,4500,3550
9,69,4562,8062,17500,4500,3550
10,69,8062,8062,17500,4500,3550
11,69,4500,8062,17500,4500,3550
12,69,4500,8062,17500,4500,3550
1,70,3638,3508,12000,3623,2400
2,70,3638,3638,12000,3638,2400
3,70,3638,3623,12000,3623,2400
4,70,3638,3638,12000,3638,2400
5,70,3638,3638,12000,3638,2400
6,70,3638,3638,12000,3638,2400
7,70,3638,3623,12000,3638,2400
8,70,3638,3638,12000,3638,2400
9,70,3638,3638,12000,3638,2400
10,70,3638,3638,12000,3638,2400
11,70,3638,3623,12000,3623,2400
12,70,3638,3623,12000,3638,2400
1,71,5030,4100,17500,5030,3500
2,71,5030,5030,17500,5030,3500
3,71,5030,5000,17500,5030,3500
4,71,5030,5030,17500,5030,3500
5,71,5030,5030,17500,5030,3500
6,71,5030,5030,17500,5030,3500
7,71,5030,5000,17500,5030,3500
8,71,5030,5030,17500,5030,3500
9,71,5030,5030,17500,5030,3500
10,71,5030,5030,17500,5030,3500
11,71,5030,5000,17500,5000,3500
12,71,5030,5000,17500,5030,3500
1,72,891,810,3000,798,600
2,72,891,798,3000,891,600
3,72,891,810,3000,798,600
4,72,891,810,3000,891,600
5,72,891,798,3000,891,600
6,72,903,810,3000,798,600
7,72,891,810,3000,903,600
8,72,891,810,3000,891,600
9,72,903,810,3000,798,600
10,72,903,810,3000,798,600
11,72,891,810,3000,798,600
12,72,891,810,3000,810,600
1,73,5800,4772,17500,5800,3500
2,73,5800,5800,17500,5800,3500
3,73,5800,5500,17500,5800,3500
4,73,5800,5800,17500,5800,3500
5,73,5800,5800,17500,5500,3500
6,73,5800,5800,17500,5800,3500
7,73,5800,5500,17500,5500,3500
8,73,5800,5800,17500,5800,3500
9,73,5800,5800,17500,5800,3500
10,73,5800,5800,17500,5800,3500
11,73,5800,5500,17500,5800,3500
12,73,5800,5500,17500,5800,3500
1,74,4220,4220,20000,4000,4000
2,74,5220,5220,20000,4220,4000
3,74,4220,5220,20000,4220,4000
4,74,5220,5220,20000,4220,4000
5,74,5220,5220,20000,4220,4000
6,74,5220,5220,20000,4220,4000
7,74,4220,5220,20000,4220,4000
8,74,5220,5220,20000,4220,4000
9,74,5220,5220,20000,4000,4000
10,74,5220,5220,20000,5220,4000
11,74,4220,5220,20000,4220,4000
12,74,4220,5220,20000,4220,4000
1,75,2148,2148,5000,1148,1000
2,75,2148,2148,5000,1248,1000
3,75,2148,2148,5000,1248,1000
4,75,2148,2148,5000,2148,1000
5,75,2148,2148,5000,2148,1000
6,75,2148,2148,5000,2148,1000
7,75,2148,2148,5000,2148,1000
8,75,2148,2148,5000,2148,1000
9,75,2148,2148,5000,1248,1000
10,75,2148,2148,5000,2148,1000
11,75,2148,2148,5000,2148,1000
12,75,2148,2148,5000,1248,1000
1,76,2424,2284,10000,2284,2000
2,76,2424,2424,10000,2424,2000
3,76,2424,2284,10000,2424,2000
4,76,2424,2424,10000,2424,2000
5,76,2424,2424,10000,2424,2000
6,76,2424,2424,10000,2424,2000
7,76,2424,2284,10000,2424,2000
8,76,2424,2424,10000,2424,2000
9,76,2424,2424,10000,2424,2000
10,76,2424,2424,10000,2424,2000
11,76,2424,2284,10000,2424,2000
12,76,2424,2284,10000,2424,2000
1,77,998,960,3500,738,700
2,77,998,998,3500,998,700
3,77,998,960,3500,750,700
4,77,998,998,3500,788,700
5,77,998,998,3500,700,700
6,77,998,998,3500,998,700
7,77,998,960,3500,750,700
8,77,998,998,3500,750,700
9,77,998,998,3500,998,700
10,77,998,998,3500,998,700
11,77,998,960,3500,788,700
12,77,998,960,3500,788,700
1,78,3050,1850,6000,2500,1200
2,78,3050,3050,6000,3050,1200
3,78,3050,3050,6000,2400,1200
4,78,3050,3050,6000,3050,1200
5,78,3050,3050,6000,3050,1200
6,78,3050,3050,6000,3050,1200
7,78,3050,3050,6000,3000,1200
8,78,3050,3050,6000,3050,1200
9,78,3050,3050,6000,3050,1200
10,78,3050,3050,6000,3050,1200
11,78,3050,3050,6000,2950,1200
12,78,3050,3050,6000,2950,1200
1,79,148,148,465,153,148
2,79,148,148,465,148,148
3,79,148,148,465,148,148
4,79,153,153,465,148,148
5,79,153,153,465,148,148
6,79,153,153,465,148,148
7,79,148,148,465,148,148
8,79,153,153,465,148,148
9,79,153,153,465,94,148
10,79,153,153,465,148,148
11,79,148,148,465,148,148
12,79,153,148,465,148,148
1,80,350,480,1750,350,350
2,80,480,480,1750,350,350
3,80,358,480,1750,350,350
4,80,480,480,1750,350,350
5,80,480,480,1750,350,350
6,80,480,480,1750,350,350
7,80,358,480,1750,350,350
8,80,480,480,1750,358,350
9,80,480,480,1750,350,350
10,80,480,480,1750,350,350
11,80,358,480,1750,350,350
12,80,358,480,1750,350,350
1,81,3823,3723,18000,3755,3600
2,81,3823,3823,18000,3823,3600
3,81,3823,3823,18000,3755,3600
4,81,3823,3823,18000,3823,3600
5,81,3823,3823,18000,3823,3600
6,81,3823,3823,18000,3823,3600
7,81,3823,3823,18000,3823,3600
8,81,3823,3823,18000,3823,3600
9,81,3823,3823,18000,3823,3600
10,81,3823,3823,18000,3823,3600
11,81,3823,3823,18000,3823,3600
12,81,3823,3823,18000,3823,3600
1,82,1250,1250,6000,1250,1200
2,82,1350,1300,6000,1200,1200
3,82,1250,1250,6000,1200,1200
4,82,1350,1300,6000,1200,1200
5,82,1350,1300,6000,1200,1200
6,82,1350,1300,6000,1250,1200
7,82,1250,1250,6000,1200,1200
8,82,1350,1300,6000,1250,1200
9,82,1350,1300,6000,1250,1200
10,82,1350,1300,6000,1250,1200
11,82,1250,1250,6000,1300,1200
12,82,1250,1250,6000,1200,1200
1,83,11700,8300,30000,9300,7000
2,83,11700,10700,30000,10700,7000
3,83,11700,10700,30000,10700,7000
4,83,11700,10700,30000,11700,7000
5,83,11700,10700,30000,11700,7000
6,83,11700,10700,30000,10700,7000
7,83,11700,10700,30000,11700,7000
8,83,11700,10700,30000,10700,7000
9,83,11700,10700,30000,10700,7000
10,83,11700,10700,30000,10700,7000
11,83,11700,10700,30000,10700,7000
12,83,11700,10700,30000,10700,7000
1,84,1550,1215,6000,1250,1200
2,84,1550,1215,6000,1215,1200
3,84,1550,1215,6000,1250,1200
4,84,1550,1215,6000,1250,1200
5,84,1550,1215,6000,1250,1200
6,84,1550,1215,6000,1215,1200
7,84,1550,1215,6000,1215,1200
8,84,1550,1215,6000,1215,1200
9,84,1550,1215,6000,1550,1200
10,84,1550,1215,6000,1215,1200
11,84,1550,1215,6000,1250,1200
12,84,1550,1215,6000,1215,1200
1,85,7920,5520,20000,6720,4000
2,85,7920,6720,20000,6720,4000
3,85,7920,6400,20000,6420,4000
4,85,7920,6720,20000,6720,4000
5,85,7920,6720,20000,7920,4000
6,85,7920,6720,20000,7920,4000
7,85,7920,6400,20000,6720,4000
8,85,7920,6720,20000,7920,4000
9,85,7920,6720,20000,7920,4000
10,85,7920,6720,20000,6720,4000
11,85,7920,6400,20000,7920,4000
12,85,7920,6400,20000,7620,4000
1,86,3300,3420,12000,3300,2400
2,86,3720,3720,12000,2400,2400
3,86,3600,3600,12000,2400,2400
4,86,3720,3720,12000,2400,2400
5,86,3720,3720,12000,3300,2400
6,86,3720,3720,12000,2400,2400
7,86,3600,3600,12000,3300,2400
8,86,3720,3720,12000,3300,2400
9,86,3720,3720,12000,2400,2400
10,86,3720,3720,12000,2400,2400
11,86,3600,3600,12000,3300,2400
12,86,3600,3600,12000,2400,2400
1,87,5968,5888,25000,5700,5000
2,87,5968,5968,25000,5968,5000
3,87,5968,5888,25000,5850,5000
4,87,5968,5968,25000,5968,5000
5,87,5968,5968,25000,5968,5000
6,87,5968,5968,25000,5968,5000
7,87,5968,5888,25000,5968,5000
8,87,5968,5968,25000,5968,5000
9,87,5968,5968,25000,5968,5000
10,87,5968,5968,25000,5968,5000
11,87,5968,5888,25000,5930,5000
12,87,5968,5888,25000,5930,5000
1,88,3501,3500,12000,3501,2400
2,88,3501,3501,12000,3501,2400
3,88,3501,3501,12000,3501,2400
4,88,3501,3501,12000,3501,2400
5,88,3501,3501,12000,3501,2400
6,88,2400,3500,12000,3501,2400
7,88,3501,3501,12000,3501,2400
8,88,3501,3501,12000,3501,2400
9,88,2400,2400,12000,3501,2400
10,88,2400,2400,12000,3501,2400
11,88,3501,3501,12000,3501,2400
12,88,3501,3501,12000,3501,2400
1,89,9000,6000,30000,8800,6000
2,89,9000,8852,30000,9000,6000
3,89,9000,6400,30000,8800,6000
4,89,9000,8852,30000,9000,6000
5,89,9000,8852,30000,8852,6000
6,89,9000,8852,30000,8852,6000
7,89,9000,6400,30000,8852,6000
8,89,9000,8852,30000,9000,6000
9,89,9000,8852,30000,9000,6000
10,89,9000,8852,30000,9000,6000
11,89,9000,6400,30000,9000,6000
12,89,9000,6400,30000,6400,6000
1,90,2640,3620,12000,3500,2400
2,90,3500,3620,12000,2640,2400
3,90,3500,3620,12000,2640,2400
4,90,3620,3620,12000,2640,2400
5,90,3620,3620,12000,2640,2400
6,90,3620,3620,12000,2640,2400
7,90,3500,3620,12000,2520,2400
8,90,3620,3620,12000,2640,2400
9,90,3620,3620,12000,2640,2400
10,90,3620,3620,12000,2640,2400
11,90,3500,3620,12000,2640,2400
12,90,3500,3620,12000,2640,2400
1,91,3046,1846,6000,1990,1200
2,91,3046,3046,6000,2340,1200
3,91,3046,1846,6000,1990,1200
4,91,3046,3046,6000,2396,1200
5,91,3046,3046,6000,2990,1200
6,91,3046,3046,6000,2340,1200
7,91,3046,1846,6000,2990,1200
8,91,3046,3046,6000,2396,1200
9,91,3046,3046,6000,3046,1200
10,91,3046,3046,6000,2340,1200
11,91,3046,1846,6000,1790,1200
12,91,3046,1846,6000,1990,1200
1,92,8115,4515,18000,7215,3615
2,92,8115,8115,18000,8115,3615
3,92,8115,7115,18000,7215,3615
4,92,8115,8115,18000,8115,3615
5,92,8115,8115,18000,8115,3615
6,92,8115,8115,18000,8115,3615
7,92,8115,7115,18000,7215,3615
8,92,8115,8115,18000,8115,3615
9,92,8115,8115,18000,8115,3615
10,92,8115,8115,18000,8115,3615
11,92,8115,7115,18000,8015,3615
12,92,8115,7115,18000,8115,3615
1,93,6800,6820,30000,6700,6000
2,93,6120,6120,30000,6700,6000
3,93,6800,6820,30000,6700,6000
4,93,6820,6820,30000,6700,6000
5,93,6820,6820,30000,6700,6000
6,93,6820,6820,30000,6700,6000
7,93,6800,6820,30000,6700,6000
8,93,6820,6820,30000,6700,6000
9,93,6820,6820,30000,6700,6000
10,93,6820,6820,30000,6700,6000
11,93,6800,6820,30000,6700,6000
12,93,6800,6820,30000,6700,6000
1,94,2391,2391,11500,2391,2300
2,94,2391,2391,11500,2391,2300
3,94,2391,2391,11500,2391,2300
4,94,2446,2411,11500,2391,2300
5,94,2446,2411,11500,2391,2300
6,94,2446,2411,11500,2391,2300
7,94,2391,2391,11500,2391,2300
8,94,2446,2411,11500,2391,2300
9,94,2446,2411,11500,2391,2300
10,94,2446,2411,11500,2391,2300
11,94,2391,2391,11500,2391,2300
12,94,2391,2391,11500,2391,2300
1,95,3700,3600,12000,3600,2400
2,95,3700,3700,12000,3600,2400
3,95,3700,3600,12000,3700,2400
4,95,3700,3700,12000,3600,2400
5,95,3700,3700,12000,3600,2400
6,95,3700,3700,12000,3600,2400
7,95,3700,3600,12000,3600,2400
8,95,3700,3700,12000,3700,2400
9,95,3700,3700,12000,3600,2400
10,95,3700,3700,12000,3600,2400
11,95,3700,3600,12000,2400,2400
12,95,3700,3600,12000,3600,2400
1,96,1062,1000,5000,1002,1000
2,96,1062,1062,5000,1062,1000
3,96,1000,1000,5000,1000,1000
4,96,1002,1000,5000,1000,1000
5,96,1062,1062,5000,1002,1000
6,96,1000,1000,5000,1000,1000
7,96,1062,1002,5000,1062,1000
8,96,1000,1000,5000,1002,1000
9,96,1000,1000,5000,1062,1000
10,96,1000,1000,5000,1062,1000
11,96,1062,1002,5000,1000,1000
12,96,1000,1000,5000,1062,1000
1,97,2190,2190,6000,2190,1200
2,97,2190,2190,6000,2100,1200
3,97,2190,2190,6000,1342,1200
4,97,2190,2190,6000,2190,1200
5,97,2190,2190,6000,2190,1200
6,97,2190,2190,6000,2100,1200
7,97,2190,2190,6000,2190,1200
8,97,2190,2190,6000,2100,1200
9,97,2190,2190,6000,2100,1200
10,97,2190,2190,6000,2100,1200
11,97,2190,2190,6000,2190,1200
12,97,2190,2190,6000,1690,1200
1,98,1095,1000,5000,1002,1000
2,98,1193,1100,5000,1002,1000
3,98,1095,1002,5000,1093,1000
4,98,1193,1100,5000,1002,1000
5,98,1193,1100,5000,1002,1000
6,98,1193,1100,5000,1002,1000
7,98,1095,1002,5000,1095,1000
8,98,1193,1100,5000,1002,1000
9,98,1193,1100,5000,1002,1000
10,98,1193,1100,5000,1095,1000
11,98,1095,1002,5000,1002,1000
12,98,1095,1002,5000,1095,1000
1,99,8079,6089,30000,6014,6000
2,99,8079,8079,30000,8079,6000
3,99,8079,6089,30000,6079,6000
4,99,8079,8079,30000,8079,6000
5,99,8079,8079,30000,8079,6000
6,99,8079,8079,30000,8079,6000
7,99,8079,6089,30000,6014,6000
8,99,8079,8079,30000,8079,6000
9,99,8079,8079,30000,8079,6000
10,99,8079,8079,30000,8079,6000
11,99,8079,6089,30000,8004,6000
12,99,8079,6089,30000,8079,6000
1,100,303,193,500,210,193
2,100,303,303,500,303,193
3,100,303,303,500,303,193
4,100,303,303,500,303,193
5,100,303,303,500,303,193
6,100,303,303,500,303,193
7,100,303,303,500,303,193
8,100,303,303,500,303,193
9,100,208,208,500,303,193
10,100,303,303,500,303,193
11,100,303,303,500,303,193
12,100,303,303,500,303,193
