,,,,,Gecode,OGSA,Preferred
1,50,anti_first_fail,indomain_min,time,60.0,0.00033936905674636364,
1,51,anti_first_fail,indomain_min,obj,60255.0,60255.0,267256.0
1,51,anti_first_fail,indomain_min,time,60.0,0.00023993290960788727,
1,52,anti_first_fail,indomain_min,obj,1226615.0,1226615.0,1564827.0
1,52,anti_first_fail,indomain_min,time,60.0,0.0002483141142874956,
1,53,anti_first_fail,indomain_min,obj,1730310.0,1730300.0,2351320.0
1,53,anti_first_fail,indomain_min,time,60.0,0.00041507696732878685,
1,54,anti_first_fail,indomain_min,obj,1490190.0,1490190.0,5867652.0
1,54,anti_first_fail,indomain_min,time,60.0,0.00023791915737092495,
1,55,anti_first_fail,indomain_min,obj,234910.0,234910.0,350721.0
1,55,anti_first_fail,indomain_min,time,60.0,0.0004307159688323736,
1,56,anti_first_fail,indomain_min,obj,2052115.0,2052115.0,2210344.0
1,56,anti_first_fail,indomain_min,time,60.0,0.0003347471356391907,
1,57,anti_first_fail,indomain_min,obj,729950.0,729950.0,1009950.0
1,57,anti_first_fail,indomain_min,time,60.0,0.0004147940780967474,
1,58,anti_first_fail,indomain_min,obj,1261130.0,1261130.0,1402507.0
1,58,anti_first_fail,indomain_min,time,60.0,0.0003305859863758087,
1,59,anti_first_fail,indomain_min,obj,579300.0,578500.0,1700400.0
1,59,anti_first_fail,indomain_min,time,60.0,0.0003305189311504364,
1,60,anti_first_fail,indomain_min,obj,234785.0,234650.0,449920.0
1,60,anti_first_fail,indomain_min,time,60.0,0.00041934289038181305,
1,61,anti_first_fail,indomain_min,obj,573827.0,573235.0,2173835.0
1,61,anti_first_fail,indomain_min,time,60.0,0.00032674497924745083,
1,62,anti_first_fail,indomain_min,obj,947375.0,947375.0,4382725.0
1,62,anti_first_fail,indomain_min,time,60.0,0.0003681839443743229,
1,63,anti_first_fail,indomain_min,obj,737490.0,737490.0,1422950.0
1,63,anti_first_fail,indomain_min,time,60.0,0.00030859513208270073,
1,64,anti_first_fail,indomain_min,obj,421875.0,421875.0,1189510.0
1,64,anti_first_fail,indomain_min,time,60.0,0.0002451429609209299,
1,65,anti_first_fail,indomain_min,obj,360750.0,360750.0,2507370.0
1,65,anti_first_fail,indomain_min,time,60.0,0.00032111513428390026,
1,66,anti_first_fail,indomain_min,obj,318501.0,318500.0,659771.0
1,66,anti_first_fail,indomain_min,time,60.0,0.00046739610843360424,
1,67,anti_first_fail,indomain_min,obj,1153100.0,1153100.0,1912760.0
1,67,anti_first_fail,indomain_min,time,60.0,0.00024699606001377106,
1,68,anti_first_fail,indomain_min,obj,1522365.0,1522365.0,2168615.0
1,68,anti_first_fail,indomain_min,time,60.0,0.0003285501152276993,
1,69,anti_first_fail,indomain_min,obj,1398475.0,1398475.0,2051385.0
1,69,anti_first_fail,indomain_min,time,60.0,0.0003633929882198572,
1,70,anti_first_fail,indomain_min,obj,2144090.0,2144090.0,2905444.0
1,70,anti_first_fail,indomain_min,time,60.0,0.000338756013661623,
1,71,anti_first_fail,indomain_min,obj,3691315.0,3691315.0,25573025.0
1,71,anti_first_fail,indomain_min,time,60.0,0.00039178994484245777,
1,72,anti_first_fail,indomain_min,obj,3398200.0,3398200.0,4614280.0
1,72,anti_first_fail,indomain_min,time,60.0,0.0002434300258755684,
1,73,anti_first_fail,indomain_min,obj,1245257.0,1245205.0,3411114.0
1,73,anti_first_fail,indomain_min,time,60.0,0.0003159088082611561,
1,74,anti_first_fail,indomain_min,obj,548550.0,547950.0,1195020.0
1,74,anti_first_fail,indomain_min,time,60.0,0.0003512660041451454,
1,75,anti_first_fail,indomain_min,obj,281450.0,281450.0,349020.0
1,75,anti_first_fail,indomain_min,time,60.0,0.0003309480380266905,
1,76,anti_first_fail,indomain_min,obj,857926.0,857740.0,1316599.0
1,76,anti_first_fail,indomain_min,time,60.0,0.0004311308730393648,
1,77,anti_first_fail,indomain_min,obj,914500.0,913900.0,1174762.0
1,77,anti_first_fail,indomain_min,time,60.0,0.0003431830555200577,
1,78,anti_first_fail,indomain_min,obj,935470.0,935470.0,5692250.0
1,78,anti_first_fail,indomain_min,time,60.0,0.00032932613976299763,
1,79,anti_first_fail,indomain_min,obj,725010.0,725010.0,2065512.0
1,79,anti_first_fail,indomain_min,time,60.0,0.00024513015523552895,
1,80,anti_first_fail,indomain_min,obj,611000.0,611000.0,960560.0
1,80,anti_first_fail,indomain_min,time,60.0,0.00034006591886281967,
1,81,anti_first_fail,indomain_min,obj,2857075.0,2857075.0,3942725.0
1,81,anti_first_fail,indomain_min,time,60.0,0.0002460889518260956,
1,82,anti_first_fail,indomain_min,obj,1185275.0,1185275.0,2103510.0
1,82,anti_first_fail,indomain_min,time,60.0,0.00023870612494647503,
1,83,anti_first_fail,indomain_min,obj,264420.0,264420.0,1727624.0
1,83,anti_first_fail,indomain_min,time,60.0,0.00024356506764888763,
1,84,anti_first_fail,indomain_min,obj,990340.0,990340.0,1257241.0
1,84,anti_first_fail,indomain_min,time,60.0,0.00024118204601109028,
1,85,anti_first_fail,indomain_min,obj,631510.0,621850.0,814975.0
1,85,anti_first_fail,indomain_min,time,60.0,0.000409336993470788,
1,86,anti_first_fail,indomain_min,obj,60970.0,60970.0,83300.0
1,86,anti_first_fail,indomain_min,time,60.0,0.00035596895031630993,
1,87,anti_first_fail,indomain_min,obj,2412670.0,2412670.0,3396576.0
1,87,anti_first_fail,indomain_min,time,60.0,0.0002433289773762226,
1,88,anti_first_fail,indomain_min,obj,1134620.0,1134575.0,7457100.0
1,88,anti_first_fail,indomain_min,time,60.0,0.0003588991239666939,
1,89,anti_first_fail,indomain_min,obj,1482650.0,1482650.0,4254346.0
1,89,anti_first_fail,indomain_min,time,60.0,0.00033602979965507984,
1,90,anti_first_fail,indomain_min,obj,885885.0,885885.0,1099529.0
1,90,anti_first_fail,indomain_min,time,60.0,0.0004347679205238819,
1,91,anti_first_fail,indomain_min,obj,899340.0,899340.0,1103336.0
1,91,anti_first_fail,indomain_min,time,60.0,0.0003870530053973198,
1,92,anti_first_fail,indomain_min,obj,2285140.0,2212540.0,4514796.0
1,92,anti_first_fail,indomain_min,time,60.0,0.000403770012781024,
1,93,anti_first_fail,indomain_min,obj,825400.0,824850.0,1094240.0
1,93,anti_first_fail,indomain_min,time,60.0,0.00039862398989498615,
1,94,anti_first_fail,indomain_min,obj,1519050.0,1516450.0,3442750.0
1,94,anti_first_fail,indomain_min,time,60.0,0.0004080170765519142,
1,95,anti_first_fail,indomain_min,obj,430560.0,430560.0,638218.0
1,95,anti_first_fail,indomain_min,time,60.0,0.00043467991054058075,
1,96,anti_first_fail,indomain_min,obj,676260.0,676260.0,1422464.0
1,96,anti_first_fail,indomain_min,time,60.0,0.00042329495772719383,
1,97,anti_first_fail,indomain_min,obj,691730.0,691730.0,1047230.0
1,97,anti_first_fail,indomain_min,time,60.0,0.0002426698338240385,
1,98,anti_first_fail,indomain_min,obj,2491775.0,2491775.0,11507570.0
1,98,anti_first_fail,indomain_min,time,60.0,0.0003111220430582762,
1,99,anti_first_fail,indomain_min,obj,3763000.0,3757000.0,4451200.0
1,99,anti_first_fail,indomain_min,time,60.0,0.00032602110877633095,
1,100,anti_first_fail,indomain_min,obj,3398980.0,3398980.0,3688306.0
1,100,anti_first_fail,indomain_min,time,60.0,0.00030645704828202724,
2,1,anti_first_fail,indomain_min,obj,206079.0,206079.0,1034530.0
2,1,anti_first_fail,indomain_min,time,60.0,0.00025289785116910934,
2,2,anti_first_fail,indomain_min,obj,3524704.0,3524640.0,7882368.0
2,2,anti_first_fail,indomain_min,time,60.0,0.000341618899255991,
2,3,anti_first_fail,indomain_min,obj,4451200.0,4442800.0,10504000.0
2,3,anti_first_fail,indomain_min,time,60.0,0.00035448698326945305,
2,4,anti_first_fail,indomain_min,obj,614313.0,614313.0,1112880.0
2,4,anti_first_fail,indomain_min,time,60.0,0.0002537120599299669,
2,5,anti_first_fail,indomain_min,obj,1053479.0,1053479.0,1102634.0
2,5,anti_first_fail,indomain_min,time,60.0,0.00040261703543365,
2,6,anti_first_fail,indomain_min,obj,242506.0,243591.0,522470.0
2,6,anti_first_fail,indomain_min,time,60.0,0.0004709379281848669,
2,7,anti_first_fail,indomain_min,obj,370908.0,386058.0,610514.0
2,7,anti_first_fail,indomain_min,time,60.0,0.00034936703741550446,
2,8,anti_first_fail,indomain_min,obj,2923623.0,2923623.0,3870756.0
2,8,anti_first_fail,indomain_min,time,60.0,0.00025681895203888416,
2,9,anti_first_fail,indomain_min,obj,1000092.0,1000092.0,1928652.0
2,9,anti_first_fail,indomain_min,time,60.0,0.00025968090631067753,
2,10,anti_first_fail,indomain_min,obj,1803480.0,1725063.0,6105317.0
2,10,anti_first_fail,indomain_min,time,60.0,0.0004186788573861122,
2,11,anti_first_fail,indomain_min,obj,710725.0,693925.0,942914.0
2,11,anti_first_fail,indomain_min,time,60.0,0.0003420710563659668,
2,12,anti_first_fail,indomain_min,obj,100770.0,100770.0,168561.0
2,12,anti_first_fail,indomain_min,time,60.0,0.0003339960239827633,
2,13,anti_first_fail,indomain_min,obj,892200.0,892200.0,1424050.0
2,13,anti_first_fail,indomain_min,time,60.0,0.00025580311194062233,
2,14,anti_first_fail,indomain_min,obj,1285010.0,1237310.0,3121590.0
2,14,anti_first_fail,indomain_min,time,60.0,0.00038200896233320236,
2,15,anti_first_fail,indomain_min,obj,291200.0,291200.0,620900.0
2,15,anti_first_fail,indomain_min,time,60.0,0.0002597109414637089,
2,16,anti_first_fail,indomain_min,obj,168264.0,168054.0,490244.0
2,16,anti_first_fail,indomain_min,time,60.0,0.00035304389894008636,
2,17,anti_first_fail,indomain_min,obj,318088.0,318734.0,507892.0
2,17,anti_first_fail,indomain_min,time,60.0,0.00039108586497604847,
2,18,anti_first_fail,indomain_min,obj,928040.0,928040.0,1524560.0
2,18,anti_first_fail,indomain_min,time,60.0,0.00026269908994436264,
2,19,anti_first_fail,indomain_min,obj,533556.0,531852.0,1804124.0
2,19,anti_first_fail,indomain_min,time,60.0,0.00045011891052126884,
2,20,anti_first_fail,indomain_min,obj,224328.0,230304.0,1276139.0
2,20,anti_first_fail,indomain_min,time,60.0,0.0003509621601551771,
2,21,anti_first_fail,indomain_min,obj,1919200.0,1919200.0,3165600.0
2,21,anti_first_fail,indomain_min,time,60.0,0.0002586368937045336,
2,22,anti_first_fail,indomain_min,obj,389437.0,388912.0,618090.0
2,22,anti_first_fail,indomain_min,time,60.0,0.0003315829671919346,
2,23,anti_first_fail,indomain_min,obj,1109664.0,1091664.0,2542720.0
2,23,anti_first_fail,indomain_min,time,60.0,0.0003435220569372177,
2,24,anti_first_fail,indomain_min,obj,373680.0,374380.0,586610.0
2,24,anti_first_fail,indomain_min,time,60.0,0.0003637028858065605,
2,25,anti_first_fail,indomain_min,obj,548042.0,546842.0,965746.0
2,25,anti_first_fail,indomain_min,time,60.0,0.0003489670343697071,
2,26,anti_first_fail,indomain_min,obj,1951846.0,1949936.0,3184542.0
2,26,anti_first_fail,indomain_min,time,60.0,0.00036785402335226536,
2,27,anti_first_fail,indomain_min,obj,597885.0,597885.0,805790.0
2,27,anti_first_fail,indomain_min,time,60.0,0.0003515251446515322,
2,28,anti_first_fail,indomain_min,obj,422340.0,422340.0,759420.0
2,28,anti_first_fail,indomain_min,time,60.0,0.000258343992754817,
2,29,anti_first_fail,indomain_min,obj,4079550.0,4077300.0,9870300.0
2,29,anti_first_fail,indomain_min,time,60.0,0.0004013129509985447,
2,30,anti_first_fail,indomain_min,obj,1175540.0,1175260.0,1523725.0
2,30,anti_first_fail,indomain_min,time,60.0,0.00033451407216489315,
2,31,anti_first_fail,indomain_min,obj,1042900.0,1042900.0,1975175.0
2,31,anti_first_fail,indomain_min,time,60.0,0.000265446025878191,
2,32,anti_first_fail,indomain_min,obj,952540.0,952540.0,1703020.0
2,32,anti_first_fail,indomain_min,time,60.0,0.00025915191508829594,
2,33,anti_first_fail,indomain_min,obj,40482.0,40482.0,52861.0
2,33,anti_first_fail,indomain_min,time,50.0,0.0002628990914672613,
2,34,anti_first_fail,indomain_min,obj,1510620.0,1462220.0,3287080.0
2,34,anti_first_fail,indomain_min,time,60.0,0.00034743198193609715,
2,35,anti_first_fail,indomain_min,obj,1120034.0,1120034.0,1987232.0
2,35,anti_first_fail,indomain_min,time,60.0,0.00026295403949916363,
2,36,anti_first_fail,indomain_min,obj,198675.0,198220.0,329930.0
2,36,anti_first_fail,indomain_min,time,60.0,0.0003803200088441372,
2,37,anti_first_fail,indomain_min,obj,4328600.0,4295000.0,11584100.0
2,37,anti_first_fail,indomain_min,time,60.0,0.00035536615177989006,
2,38,anti_first_fail,indomain_min,obj,1782904.0,1727104.0,2785984.0
2,38,anti_first_fail,indomain_min,time,60.0,0.0003529870882630348,
2,39,anti_first_fail,indomain_min,obj,442094.0,447965.0,730280.0
2,39,anti_first_fail,indomain_min,time,60.0,0.00038148113526403904,
2,40,anti_first_fail,indomain_min,obj,419280.0,418580.0,747440.0
2,40,anti_first_fail,indomain_min,time,60.0,0.0004395879805088043,
2,41,anti_first_fail,indomain_min,obj,117316.0,116116.0,171884.0
2,41,anti_first_fail,indomain_min,time,60.0,0.00035464693792164326,
2,42,anti_first_fail,indomain_min,obj,138005.0,136772.0,258612.0
2,42,anti_first_fail,indomain_min,time,60.0,0.00044220383279025555,
2,43,anti_first_fail,indomain_min,obj,355620.0,352020.0,637320.0
2,43,anti_first_fail,indomain_min,time,60.0,0.0004233189392834902,
2,44,anti_first_fail,indomain_min,obj,391624.0,391624.0,934274.0
2,44,anti_first_fail,indomain_min,time,60.0,0.0003457958810031414,
2,45,anti_first_fail,indomain_min,obj,760877.0,760865.0,1265076.0
2,45,anti_first_fail,indomain_min,time,60.0,0.0003479889128357172,
2,46,anti_first_fail,indomain_min,obj,58960.0,48452.0,83040.0
2,46,anti_first_fail,indomain_min,time,60.0,0.0004487819969654083,
2,47,anti_first_fail,indomain_min,obj,605374.0,604366.0,1247120.0
2,47,anti_first_fail,indomain_min,time,60.0,0.0003349331673234701,
2,48,anti_first_fail,indomain_min,obj,62438.0,62438.0,113006.0
2,48,anti_first_fail,indomain_min,time,60.0,0.00025543803349137306,
2,49,anti_first_fail,indomain_min,obj,328530.0,339050.0,1007960.0
2,49,anti_first_fail,indomain_min,time,60.0,0.00043977820314466953,
2,50,anti_first_fail,indomain_min,obj,2328538.0,2328186.0,5765570.0
2,50,anti_first_fail,indomain_min,time,60.0,0.00034894491545856,
2,51,anti_first_fail,indomain_min,obj,50670.0,50670.0,122982.0
2,51,anti_first_fail,indomain_min,time,70.0,0.00025412184186279774,
2,52,anti_first_fail,indomain_min,obj,1026166.0,1026166.0,1533905.0
2,52,anti_first_fail,indomain_min,time,60.0,0.00025996589101850986,
2,53,anti_first_fail,indomain_min,obj,1499760.0,1516130.0,2309160.0
2,53,anti_first_fail,indomain_min,time,60.0,0.0004335339181125164,
2,54,anti_first_fail,indomain_min,obj,1304952.0,1304952.0,6210162.0
2,54,anti_first_fail,indomain_min,time,60.0,0.000266403891146183,
2,55,anti_first_fail,indomain_min,obj,193059.0,192669.0,319254.0
2,55,anti_first_fail,indomain_min,time,60.0,0.00044194189831614494,
2,56,anti_first_fail,indomain_min,obj,1749692.0,1749692.0,2069729.0
2,56,anti_first_fail,indomain_min,time,60.0,0.0003471111413091421,
2,57,anti_first_fail,indomain_min,obj,613960.0,611560.0,987170.0
2,57,anti_first_fail,indomain_min,time,60.0,0.0004447170067578554,
2,58,anti_first_fail,indomain_min,obj,1085404.0,1063304.0,1214528.0
2,58,anti_first_fail,indomain_min,time,60.0,0.0003479071892797947,
2,59,anti_first_fail,indomain_min,obj,495300.0,493900.0,2159600.0
2,59,anti_first_fail,indomain_min,time,60.0,0.0003429688513278961,
2,60,anti_first_fail,indomain_min,obj,211680.0,200730.0,358055.0
2,60,anti_first_fail,indomain_min,time,60.0,0.00043533695861697197,
2,61,anti_first_fail,indomain_min,obj,505115.0,503339.0,2491371.0
2,61,anti_first_fail,indomain_min,time,60.0,0.0003466489724814892,
2,62,anti_first_fail,indomain_min,obj,772450.0,768250.0,1434375.0
2,62,anti_first_fail,indomain_min,time,60.0,0.0003284360282123089,
2,63,anti_first_fail,indomain_min,obj,600004.0,599892.0,1455930.0
2,63,anti_first_fail,indomain_min,time,60.0,0.0003231859300285578,
2,64,anti_first_fail,indomain_min,obj,354560.0,354560.0,581020.0
2,64,anti_first_fail,indomain_min,time,60.0,0.00025648390874266624,
2,65,anti_first_fail,indomain_min,obj,299940.0,289140.0,967590.0
2,65,anti_first_fail,indomain_min,time,60.0,0.0003370940685272217,
2,66,anti_first_fail,indomain_min,obj,262468.0,262527.0,606821.0
2,66,anti_first_fail,indomain_min,time,60.0,0.00044204480946063995,
2,67,anti_first_fail,indomain_min,obj,990980.0,990980.0,1703440.0
2,67,anti_first_fail,indomain_min,time,60.0,0.0002597467973828316,
2,68,anti_first_fail,indomain_min,obj,1316380.0,1316352.0,2085116.0
2,68,anti_first_fail,indomain_min,time,60.0,0.0003451860975474119,
2,69,anti_first_fail,indomain_min,obj,1204340.0,1216880.0,1982950.0
2,69,anti_first_fail,indomain_min,time,60.0,0.00037988205440342426,
2,70,anti_first_fail,indomain_min,obj,1914920.0,1914900.0,2855718.0
2,70,anti_first_fail,indomain_min,time,60.0,0.0003511440008878708,
2,71,anti_first_fail,indomain_min,obj,3348554.0,3341393.0,9046758.0
2,71,anti_first_fail,indomain_min,time,60.0,0.00041081709787249565,
2,72,anti_first_fail,indomain_min,obj,2889560.0,2889560.0,4686200.0
2,72,anti_first_fail,indomain_min,time,60.0,0.00026071793399751186,
2,73,anti_first_fail,indomain_min,obj,1040479.0,1039819.0,2140358.0
2,73,anti_first_fail,indomain_min,time,60.0,0.0003419348504394293,
2,74,anti_first_fail,indomain_min,obj,485910.0,471510.0,685550.0
2,74,anti_first_fail,indomain_min,time,60.0,0.0003666121046990156,
2,75,anti_first_fail,indomain_min,obj,225700.0,225700.0,252470.0
2,75,anti_first_fail,indomain_min,time,50.0,0.0003507970832288265,
2,76,anti_first_fail,indomain_min,obj,759902.0,722006.0,1170673.0
2,76,anti_first_fail,indomain_min,time,70.0,0.00044081290252506733,
2,77,anti_first_fail,indomain_min,obj,757716.0,756516.0,1034040.0
2,77,anti_first_fail,indomain_min,time,60.0,0.0003668079152703285,
2,78,anti_first_fail,indomain_min,obj,807560.0,799310.0,1242930.0
2,78,anti_first_fail,indomain_min,time,60.0,0.00035268301144242287,
2,79,anti_first_fail,indomain_min,obj,599412.0,599412.0,1097150.0
2,79,anti_first_fail,indomain_min,time,60.0,0.0002566440962255001,
2,80,anti_first_fail,indomain_min,obj,496000.0,508240.0,853520.0
2,80,anti_first_fail,indomain_min,time,60.0,0.0003481409512460232,
2,81,anti_first_fail,indomain_min,obj,2481230.0,2481230.0,3670395.0
2,81,anti_first_fail,indomain_min,time,60.0,0.00025366595946252346,
2,82,anti_first_fail,indomain_min,obj,1002850.0,1002850.0,1793110.0
2,82,anti_first_fail,indomain_min,time,60.0,0.00025606504641473293,
2,83,anti_first_fail,indomain_min,obj,212004.0,212004.0,369432.0
2,83,anti_first_fail,indomain_min,time,60.0,0.0002579938154667616,
2,84,anti_first_fail,indomain_min,obj,848882.0,848882.0,1255515.0
2,84,anti_first_fail,indomain_min,time,60.0,0.0002604199107736349,
2,85,anti_first_fail,indomain_min,obj,604105.0,587685.0,737375.0
2,85,anti_first_fail,indomain_min,time,60.0,0.00043443101458251476,
2,86,anti_first_fail,indomain_min,obj,51116.0,51076.0,83137.0
2,86,anti_first_fail,indomain_min,time,60.0,0.00037420797161757946,
2,87,anti_first_fail,indomain_min,obj,2095430.0,2095430.0,3460671.0
2,87,anti_first_fail,indomain_min,time,60.0,0.0002568899653851986,
2,88,anti_first_fail,indomain_min,obj,1004330.0,1008100.0,2848690.0
2,88,anti_first_fail,indomain_min,time,60.0,0.0003798960242420435,
2,89,anti_first_fail,indomain_min,obj,1193500.0,1198216.0,2234562.0
2,89,anti_first_fail,indomain_min,time,60.0,0.00035501597449183464,
2,90,anti_first_fail,indomain_min,obj,765983.0,748308.0,938814.0
2,90,anti_first_fail,indomain_min,time,60.0,0.00045958789996802807,
2,91,anti_first_fail,indomain_min,obj,740280.0,739308.0,959800.0
2,91,anti_first_fail,indomain_min,time,60.0,0.0004165980499237776,
2,92,anti_first_fail,indomain_min,obj,2232392.0,2108200.0,2488792.0
2,92,anti_first_fail,indomain_min,time,60.0,0.00042871199548244476,
