,,,,,Gecode,Gurobi,Gecode,Gurobi,OGSA,Preferred,Objective Ratio
1,33,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002582250162959099,,5.164500325918198e-06
1,34,anti_first_fail,indomain_min,obj,1906775.0,1906775.0,1906775.0,1906775.0,1906775.0,3985325.0,1.0
1,34,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0001648350153118372,,3.2967003062367438e-06
1,35,anti_first_fail,indomain_min,obj,117000.0,117000.0,117000.0,117000.0,117000.0,145200.0,1.0
1,35,anti_first_fail,indomain_min,time,60.0,90.0,60.0,80.0,0.00025849882513284683,,4.308313752214114e-06
1,36,anti_first_fail,indomain_min,obj,1561112.0,1561112.0,1561112.0,1561112.0,1561040.0,2732720.0,0.9999538790298198
1,36,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002596538979560137,,5.193077959120273e-06
1,37,anti_first_fail,indomain_min,obj,1195675.0,1195675.0,1195675.0,1195675.0,1195675.0,1702745.0,1.0
1,37,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.00032856292091310024,,6.571258418262005e-06
1,38,anti_first_fail,indomain_min,obj,872625.0,872625.0,872625.0,872625.0,872625.0,1425190.0,1.0
1,38,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.0002823891118168831,,5.647782236337662e-06
1,39,anti_first_fail,indomain_min,obj,1971080.0,1971080.0,1971080.0,1971080.0,1965360.0,2639176.0,0.9970980376240437
1,39,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.0003214948810636997,,6.429897621273995e-06
1,40,anti_first_fail,indomain_min,obj,1655160.0,1655160.0,1655160.0,1655160.0,1655160.0,3673333.0,1.0
1,40,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.00025912211276590824,,5.182442255318164e-06
1,41,anti_first_fail,indomain_min,obj,997360.0,997360.0,997360.0,997360.0,997360.0,1994388.0,1.0
1,41,anti_first_fail,indomain_min,time,60.0,110.0,50.0,100.0,0.0003594290465116501,,7.188580930233002e-06
1,42,anti_first_fail,indomain_min,obj,968906.0,968906.0,968906.0,968906.0,968906.0,1366304.0,1.0
1,42,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00016481615602970123,,3.2963231205940247e-06
1,43,anti_first_fail,indomain_min,obj,1901200.0,1901200.0,1901200.0,1901200.0,1898000.0,2588360.0,0.9983168525142015
1,43,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002559949643909931,,5.119899287819862e-06
1,44,anti_first_fail,indomain_min,obj,1456000.0,1456000.0,1456000.0,1456000.0,1456000.0,4535625.0,1.0
1,44,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002512400969862938,,5.024801939725876e-06
1,45,anti_first_fail,indomain_min,obj,510250.0,510250.0,510250.0,510250.0,510250.0,758835.0,1.0
1,45,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00016121892258524895,,3.224378451704979e-06
1,46,anti_first_fail,indomain_min,obj,915560.0,915560.0,915560.0,915560.0,879560.0,1475627.0,0.9606798025252304
1,46,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.000260805943980813,,5.216118879616261e-06
1,47,anti_first_fail,indomain_min,obj,687575.0,687575.0,687575.0,687575.0,687375.0,1346000.0,0.9997091226411664
1,47,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.00035561900585889816,,7.112380117177963e-06
1,48,anti_first_fail,indomain_min,obj,780975.0,780975.0,780975.0,780975.0,780975.0,1072410.0,1.0
1,48,anti_first_fail,indomain_min,time,60.0,120.0,50.0,110.0,0.0003502920735627413,,7.005841471254826e-06
1,49,anti_first_fail,indomain_min,obj,80990.0,80990.0,80990.0,80990.0,80990.0,97078.0,1.0
1,49,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00016252207569777966,,3.2504415139555933e-06
1,50,anti_first_fail,indomain_min,obj,1873300.0,1873300.0,1873300.0,1873300.0,1873300.0,2609240.0,1.0
1,50,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.00029875896871089935,,5.975179374217987e-06
1,51,anti_first_fail,indomain_min,obj,592005.0,592005.0,592005.0,592005.0,591305.0,759594.0,0.9988175775542436
1,51,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0003189491108059883,,6.378982216119766e-06
1,52,anti_first_fail,indomain_min,obj,517556.0,517556.0,517556.0,517556.0,517556.0,642108.0,1.0
1,52,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.0002858731895685196,,5.717463791370392e-06
1,53,anti_first_fail,indomain_min,obj,977985.0,977985.0,977985.0,977985.0,977925.0,1537628.0,0.9999386493657878
1,53,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.00025110901333391666,,5.022180266678333e-06
1,54,anti_first_fail,indomain_min,obj,2618070.0,2618070.0,2618070.0,2618070.0,2618070.0,12752450.0,1.0
1,54,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.0001637099776417017,,3.274199552834034e-06
1,55,anti_first_fail,indomain_min,obj,517920.0,517920.0,517920.0,517920.0,517920.0,710888.0,1.0
1,55,anti_first_fail,indomain_min,time,60.0,100.0,50.0,70.0,0.00023982301354408264,,4.796460270881653e-06
1,56,anti_first_fail,indomain_min,obj,1038700.0,1038700.0,1038700.0,1038700.0,1038700.0,2222200.0,1.0
1,56,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.00025777495466172695,,5.155499093234539e-06
1,57,anti_first_fail,indomain_min,obj,3092130.0,3092130.0,3092130.0,3092130.0,3092130.0,3146920.0,1.0
1,57,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002604760229587555,,5.20952045917511e-06
1,58,anti_first_fail,indomain_min,obj,2025600.0,2025600.0,2025600.0,2025600.0,1611600.0,3212580.0,0.7956161137440758
1,58,anti_first_fail,indomain_min,time,90.0,180.0,80.0,140.0,0.00038628815673291683,,4.82860195916146e-06
1,59,anti_first_fail,indomain_min,obj,660575.0,660575.0,660575.0,660575.0,660175.0,2325100.0,0.9993944669416795
1,59,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.00040201982483267784,,8.040396496653556e-06
1,60,anti_first_fail,indomain_min,obj,1527890.0,1527890.0,1527890.0,1527890.0,1527890.0,9354236.0,1.0
1,60,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.00024399091489613056,,4.879818297922611e-06
1,61,anti_first_fail,indomain_min,obj,941674.0,941674.0,941674.0,941674.0,941395.0,5643592.0,0.9997037191214794
1,61,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.00026771496050059795,,5.354299210011959e-06
1,62,anti_first_fail,indomain_min,obj,1406600.0,1406600.0,1406600.0,1406600.0,1406600.0,1735250.0,1.0
1,62,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.0003521610051393509,,7.043220102787018e-06
1,63,anti_first_fail,indomain_min,obj,1762150.0,1762150.0,1762150.0,1762150.0,1762150.0,3123977.0,1.0
1,63,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0003545039799064398,,7.090079598128796e-06
1,64,anti_first_fail,indomain_min,obj,1222325.0,1222325.0,1222325.0,1222325.0,1222325.0,2863660.0,1.0
1,64,anti_first_fail,indomain_min,time,60.0,100.0,50.0,70.0,0.00024251802824437618,,4.8503605648875235e-06
1,65,anti_first_fail,indomain_min,obj,667008.0,667008.0,667008.0,667008.0,666705.0,1304994.0,0.9995457325849165
1,65,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.0003577771130949259,,7.1555422618985175e-06
1,66,anti_first_fail,indomain_min,obj,1331850.0,1331850.0,1331850.0,1331850.0,1331850.0,3383480.0,1.0
1,66,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002538978587836027,,5.077957175672054e-06
1,67,anti_first_fail,indomain_min,obj,1692730.0,1692730.0,1692730.0,1692730.0,1692730.0,3112838.0,1.0
1,67,anti_first_fail,indomain_min,time,60.0,120.0,50.0,100.0,0.00044153607450425625,,8.830721490085126e-06
1,68,anti_first_fail,indomain_min,obj,1056660.0,1056660.0,1056660.0,1056660.0,1056660.0,1372291.0,1.0
1,68,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00023369211703538895,,4.673842340707779e-06
1,69,anti_first_fail,indomain_min,obj,570375.0,570375.0,570375.0,570375.0,570375.0,1344175.0,1.0
1,69,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.00016655703075230122,,3.331140615046024e-06
1,70,anti_first_fail,indomain_min,obj,848900.0,848900.0,848900.0,848900.0,848900.0,1364480.0,1.0
1,70,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.0002971431240439415,,5.94286248087883e-06
1,71,anti_first_fail,indomain_min,obj,1447161.0,1447161.0,1447161.0,1447161.0,1447160.0,3905576.0,0.9999993089918814
1,71,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00023776013404130936,,4.755202680826187e-06
1,72,anti_first_fail,indomain_min,obj,657930.0,657930.0,657930.0,657930.0,657930.0,816632.0,1.0
1,72,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.0002884319983422756,,5.768639966845512e-06
1,73,anti_first_fail,indomain_min,obj,872836.0,872836.0,872836.0,872836.0,872820.0,1445332.0,0.99998166895041
1,73,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.00034828484058380127,,6.965696811676025e-06
1,74,anti_first_fail,indomain_min,obj,559000.0,559000.0,559000.0,559000.0,559000.0,706000.0,1.0
1,74,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.00025168899446725845,,5.033779889345169e-06
1,75,anti_first_fail,indomain_min,obj,3896740.0,3896740.0,3896740.0,3896740.0,3891940.0,5204422.0,0.9987682011116985
1,75,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.000255245016887784,,5.10490033775568e-06
1,76,anti_first_fail,indomain_min,obj,2939445.0,2939445.0,2939445.0,2939445.0,2599050.0,3393150.0,0.8841975270841944
1,76,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.0002640520688146353,,5.281041376292706e-06
1,77,anti_first_fail,indomain_min,obj,465790.0,465790.0,465790.0,465790.0,465790.0,2005602.0,1.0
1,77,anti_first_fail,indomain_min,time,70.0,130.0,60.0,110.0,0.0004847920499742031,,8.079867499570053e-06
1,78,anti_first_fail,indomain_min,obj,331890.0,331890.0,331890.0,331890.0,331890.0,1469953.0,1.0
1,78,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00016377191059291363,,3.2754382118582725e-06
1,79,anti_first_fail,indomain_min,obj,90675.0,90675.0,90675.0,90675.0,90675.0,157761.0,1.0
1,79,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002577670384198427,,5.1553407683968545e-06
1,80,anti_first_fail,indomain_min,obj,689780.0,689780.0,689780.0,689780.0,689780.0,926384.0,1.0
1,80,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002622499596327543,,5.244999192655086e-06
1,81,anti_first_fail,indomain_min,obj,379600.0,379600.0,379600.0,379600.0,379600.0,454720.0,1.0
1,81,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.00029647815972566605,,5.929563194513321e-06
1,82,anti_first_fail,indomain_min,obj,1487772.0,1487772.0,1487772.0,1487772.0,1487720.0,2226204.0,0.999965048407955
1,82,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002619719598442316,,5.239439196884632e-06
1,83,anti_first_fail,indomain_min,obj,261690.0,261690.0,261690.0,261690.0,261690.0,347769.0,1.0
1,83,anti_first_fail,indomain_min,time,60.0,80.0,50.0,60.0,0.00016090599820017815,,3.2181199640035628e-06
1,84,anti_first_fail,indomain_min,obj,803400.0,803400.0,803400.0,803400.0,803360.0,2962978.0,0.9999502116006971
1,84,anti_first_fail,indomain_min,time,60.0,100.0,70.0,80.0,0.000308668939396739,,4.409556277096272e-06
1,85,anti_first_fail,indomain_min,obj,1505660.0,1505660.0,1505660.0,1505660.0,1505660.0,2481024.0,1.0
1,85,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00023103784769773483,,4.620756953954697e-06
1,86,anti_first_fail,indomain_min,obj,211955.0,211955.0,211955.0,211955.0,211705.0,350320.0,0.9988205043523389
1,86,anti_first_fail,indomain_min,time,60.0,120.0,50.0,100.0,0.00036598299629986286,,7.319659925997257e-06
1,87,anti_first_fail,indomain_min,obj,579555.0,579555.0,579555.0,579555.0,530970.0,1358912.0,0.9161684395786422
1,87,anti_first_fail,indomain_min,time,60.0,110.0,60.0,90.0,0.00034166802652180195,,5.694467108696699e-06
1,88,anti_first_fail,indomain_min,obj,1463390.0,1463390.0,1463390.0,1463390.0,1453250.0,2311790.0,0.9930708833598699
1,88,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.0003400510177016258,,6.8010203540325164e-06
1,89,anti_first_fail,indomain_min,obj,617828.0,617828.0,617828.0,617828.0,617588.0,1469620.0,0.9996115423710159
1,89,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.00026737386360764503,,5.347477272152901e-06
1,90,anti_first_fail,indomain_min,obj,2856620.0,2856620.0,2856620.0,2856620.0,2856620.0,20123568.0,1.0
1,90,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0001649530604481697,,3.2990612089633943e-06
1,91,anti_first_fail,indomain_min,obj,366470.0,366470.0,366470.0,366470.0,366470.0,541322.0,1.0
1,91,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.00017655710689723492,,3.531142137944698e-06
1,92,anti_first_fail,indomain_min,obj,3255650.0,3255650.0,3255650.0,3255650.0,3255650.0,4203550.0,1.0
1,92,anti_first_fail,indomain_min,time,60.0,120.0,50.0,90.0,0.0002842510584741831,,5.6850211694836615e-06
1,93,anti_first_fail,indomain_min,obj,1947180.0,1947180.0,1947180.0,1947180.0,1946880.0,5937192.0,0.999845931038733
1,93,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002596720587462187,,5.193441174924374e-06
1,94,anti_first_fail,indomain_min,obj,275600.0,275600.0,275600.0,275600.0,275600.0,679640.0,1.0
1,94,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.00016342499293386936,,3.2684998586773873e-06
1,95,anti_first_fail,indomain_min,obj,1544846.0,1542866.0,1544846.0,1544846.0,1541390.0,5196988.0,0.9977628838084832
1,95,anti_first_fail,indomain_min,time,60.0,110.0,60.0,90.0,0.0002555560786277056,,4.2592679771284265e-06
1,96,anti_first_fail,indomain_min,obj,458900.0,458900.0,458900.0,458900.0,458900.0,644960.0,1.0
1,96,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.00025484710931777954,,5.096942186355591e-06
1,97,anti_first_fail,indomain_min,obj,2526800.0,2526800.0,2526800.0,2526800.0,2526800.0,15423240.0,1.0
1,97,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.00016337493434548378,,3.2674986869096754e-06
1,98,anti_first_fail,indomain_min,obj,2158000.0,2158000.0,2158000.0,2158000.0,2158000.0,5735050.0,1.0
1,98,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.00026760506443679333,,5.352101288735866e-06
1,99,anti_first_fail,indomain_min,obj,950300.0,950300.0,950300.0,950300.0,950300.0,4727965.0,1.0
1,99,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00023643509484827518,,4.7287018969655035e-06
1,100,anti_first_fail,indomain_min,obj,1662180.0,1662180.0,1662180.0,1662180.0,1662180.0,3933604.0,1.0
1,100,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00016646296717226505,,3.329259343445301e-06
2,1,anti_first_fail,indomain_min,obj,251193.0,251193.0,251193.0,251193.0,247293.0,401342.0,0.9844740896442178
2,1,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.00027888594195246696,,5.577718839049339e-06
2,2,anti_first_fail,indomain_min,obj,875234.0,875234.0,875234.0,875234.0,874702.0,1396064.0,0.9993921625531
2,2,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002623000182211399,,5.2460003644227985e-06
2,3,anti_first_fail,indomain_min,obj,1490075.0,1490075.0,1490075.0,1490075.0,1484825.0,2417450.0,0.996476687415063
2,3,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002791290171444416,,5.582580342888832e-06
2,4,anti_first_fail,indomain_min,obj,890407.0,890407.0,890407.0,890407.0,890407.0,1113158.0,1.0
2,4,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0001823508646339178,,3.647017292678356e-06
2,5,anti_first_fail,indomain_min,obj,872650.0,872650.0,872650.0,872650.0,872650.0,5599310.0,1.0
2,5,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00018293596804141998,,3.6587193608283996e-06
2,6,anti_first_fail,indomain_min,obj,511480.0,511480.0,511480.0,511480.0,509800.0,871450.0,0.9967154140924376
2,6,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002756060566753149,,5.512121133506298e-06
2,7,anti_first_fail,indomain_min,obj,1057332.0,1057332.0,1057332.0,1057332.0,1057332.0,5930052.0,1.0
2,7,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0001865748781710863,,3.731497563421726e-06
2,8,anti_first_fail,indomain_min,obj,522152.0,522152.0,522152.0,522152.0,522152.0,1389744.0,1.0
2,8,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00018669990822672844,,3.7339981645345687e-06
2,9,anti_first_fail,indomain_min,obj,141256.0,141256.0,141256.0,141256.0,140556.0,237180.0,0.9950444582884975
2,9,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0002597079146653414,,5.194158293306828e-06
2,10,anti_first_fail,indomain_min,obj,976350.0,976350.0,976350.0,976350.0,976350.0,1661365.0,1.0
2,10,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00018176203593611717,,3.6352407187223434e-06
2,11,anti_first_fail,indomain_min,obj,452055.0,452055.0,452055.0,452055.0,452055.0,924300.0,1.0
2,11,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00017791008576750755,,3.558201715350151e-06
2,12,anti_first_fail,indomain_min,obj,784786.0,784786.0,784786.0,784786.0,784601.0,1289217.0,0.9997642669466581
2,12,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.00036056293174624443,,7.211258634924888e-06
2,13,anti_first_fail,indomain_min,obj,427254.0,427254.0,427254.0,427254.0,427254.0,913732.0,1.0
2,13,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002749459818005562,,5.498919636011124e-06
2,14,anti_first_fail,indomain_min,obj,335149.0,335149.0,335149.0,335149.0,340310.0,639549.0,1.0153991209879785
2,14,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.00029914500191807747,,5.9829000383615495e-06
2,15,anti_first_fail,indomain_min,obj,680714.0,680714.0,680714.0,680714.0,680714.0,1174432.0,1.0
2,15,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0001837010495364666,,3.674020990729332e-06
2,16,anti_first_fail,indomain_min,obj,228364.0,228364.0,228364.0,228364.0,195860.0,490118.0,0.8576658317423062
2,16,anti_first_fail,indomain_min,time,60.0,140.0,50.0,100.0,0.0004544230177998543,,9.088460355997085e-06
2,17,anti_first_fail,indomain_min,obj,1738940.0,1738940.0,1738940.0,1738940.0,1723440.0,2179960.0,0.9910865239743752
2,17,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.00030657602474093437,,6.1315204948186875e-06
2,18,anti_first_fail,indomain_min,obj,315167.0,315167.0,315167.0,315167.0,315167.0,506083.0,1.0
