gurobi,230000, 200000, 190000, 200000, 240000, 250000, 220000, 230000, 180000, 320000, 190000, 280000, 210000, 240000, 220000, 210000, 210000, 230000, 290000, 230000, 220000, 200000, 260000, 220000, 220000, 220000, 250000, 180000, 270000, 230000, 180000, 210000, 200000, 240000, 210000, 210000, 220000, 210000, 220000, 220000, 300000, 200000, 230000, 190000, 250000, 230000, 190000, 220000, 230000, 190000
cplex,200000, 180000, 200000, 200000, 230000, 230000, 210000, 220000, 180000, 350000, 180000, 280000, 230000, 210000, 190000, 230000, 210000, 200000, 290000, 230000, 230000, 200000, 260000, 200000, 200000, 250000, 220000, 190000, 340000, 200000, 190000, 230000, 190000, 210000, 190000, 220000, 200000, 200000, 200000, 200000, 250000, 200000, 220000, 190000, 240000, 240000, 190000, 200000, 190000, 190000
gecode,140000, 100000, 100000, 90000, 100000, 110000, 120000, 100000, 100000, 80000, 90000, 110000, 110000, 130000, 170000, 100000, 150000, 130000, 140000, 140000, 110000, 110000, 130000, 150000, 100000, 120000, 80000, 150000, 90000, 140000, 140000, 100000, 90000, 90000, 100000, 130000, 140000, 140000, 130000, 130000, 90000, 150000, 200000, 130000, 110000, 110000, 100000, 110000, 150000, 140000
chuffed,610000, 300000, 610000, 370000, 840000, 50000, 260000, 930000, 310000, 380000, 630000, 60000, 860000, 930000, 70000, 910000, 870000, 80000, 320000, 680000, 750000, 650000, 660000, 100000, 370000, 10000, 40000, 800000, 140000, 680000, 600000, 720000, 670000, 160000, 110000, 90000, 440000, 920000, 740000, 710000, 920000, 600000, 660000, 900000, 700000, 470000, 440000, 940000, 950000, 750000
