gurobi,250000, 190000, 190000, 190000, 190000, 190000, 190000, 210000, 190000, 210000, 220000, 210000, 230000, 200000, 190000, 210000, 250000, 180000, 190000, 240000, 210000, 230000, 250000, 230000, 270000, 220000, 250000, 210000, 180000, 200000, 210000, 200000, 200000, 170000, 230000, 190000, 220000, 190000, 190000, 250000, 190000, 180000, 240000, 200000, 270000, 210000, 190000, 200000, 210000, 210000, 220000, 170000, 190000, 300000, 230000, 200000, 180000, 180000, 200000, 170000, 200000, 210000, 240000, 210000, 200000, 190000, 180000, 180000, 180000, 180000, 190000, 220000, 190000, 250000, 190000, 200000, 210000, 210000, 200000, 200000, 190000, 270000, 260000, 180000, 250000, 220000, 190000, 210000, 230000, 230000, 220000, 270000, 230000, 200000, 180000, 230000, 190000, 220000, 230000, 180000
cplex,240000, 170000, 200000, 200000, 170000, 210000, 190000, 210000, 180000, 210000, 200000, 210000, 210000, 200000, 190000, 200000, 300000, 180000, 180000, 230000, 250000, 200000, 220000, 240000, 230000, 210000, 240000, 200000, 200000, 220000, 190000, 210000, 190000, 180000, 220000, 180000, 220000, 200000, 180000, 240000, 200000, 180000, 230000, 200000, 270000, 220000, 190000, 200000, 180000, 200000, 210000, 180000, 200000, 240000, 200000, 210000, 180000, 180000, 200000, 170000, 180000, 190000, 210000, 220000, 190000, 180000, 190000, 180000, 180000, 160000, 190000, 190000, 190000, 290000, 170000, 220000, 170000, 210000, 190000, 180000, 180000, 220000, 210000, 180000, 270000, 310000, 200000, 220000, 210000, 200000, 270000, 240000, 210000, 210000, 170000, 210000, 200000, 200000, 220000, 170000
gecode,140000, 120000, 90000, 130000, 100000, 120000, 110000, 110000, 180000, 120000, 110000, 170000, 90000, 120000, 90000, 90000, 100000, 160000, 130000, 100000, 100000, 130000, 110000, 130000, 80000, 110000, 80000, 100000, 140000, 90000, 150000, 100000, 80000, 210000, 90000, 160000, 140000, 100000, 140000, 100000, 90000, 200000, 100000, 120000, 130000, 70000, 90000, 80000, 110000, 100000, 130000, 140000, 90000, 110000, 160000, 120000, 100000, 90000, 120000, 120000, 110000, 120000, 90000, 90000, 140000, 140000, 90000, 110000, 130000, 110000, 110000, 120000, 120000, 110000, 140000, 130000, 120000, 150000, 100000, 100000, 90000, 90000, 100000, 120000, 170000, 130000, 80000, 130000, 170000, 120000, 140000, 110000, 180000, 120000, 190000, 100000, 120000, 120000, 100000, 130000
chuffed,870000, 350000, 40000, 900000, 750000, 200000, 10000, 890000, 280000, 20000, 830000, 620000, 200000, 440000, 280000, 460000, 140000, 790000, 240000, 180000, 770000, 90000, 920000, 640000, 470000, 160000, 280000, 170000, 170000, 840000, 840000, 950000, 80000, 860000, 380000, 610000, 110000, 770000, 480000, 450000, 520000, 579999, 950000, 650000, 490000, 810000, 190000, 180000, 60000, 720000, 510000, 860000, 550000, 910000, 80000, 690000, 670000, 550000, 510000, 369999, 290000, 300000, 29999, 210000, 180000, 980000, 940000, 910000, 880000, 980000, 0, 60000, 720000, 110000, 210000, 170000, 540000, 50000, 610000, 660000, 520000, 650000, 320000, 20000, 490000, 490000, 69999, 470000, 890000, 750000, 130000, 200000, 500000, 950000, 290000, 350000, 560000, 650000, 680000, 89999
