gurobi,190000, 230000, 240000, 190000, 240000, 230000, 260000, 290000, 250000, 210000, 210000, 220000, 220000, 230000, 180000, 200000, 210000, 200000, 200000, 290000, 220000, 220000, 240000, 230000, 200000, 190000, 220000, 200000, 180000, 170000, 210000, 180000, 180000, 200000, 190000, 190000, 230000, 160000, 230000, 350000, 210000, 240000, 230000, 210000, 200000, 230000, 230000, 200000, 200000, 200000, 200000, 200000, 240000, 190000, 220000, 210000, 230000, 220000, 290000, 270000, 230000, 220000, 230000, 210000, 220000, 220000, 180000, 210000, 190000, 200000, 210000, 250000, 220000, 210000, 210000, 210000, 250000, 190000, 210000, 180000, 220000, 210000, 200000, 210000, 210000, 210000, 210000, 190000, 220000, 210000, 220000, 200000, 200000, 250000, 210000, 210000, 200000, 230000, 220000, 190000, 150000, 190000, 210000, 180000, 270000, 200000, 210000, 280000, 220000, 250000, 200000, 260000, 220000, 210000, 200000, 210000, 270000, 230000, 200000, 220000, 240000, 210000, 250000, 200000, 180000, 210000, 300000, 250000, 270000, 220000, 280000, 250000, 260000, 260000, 270000, 220000, 210000, 190000, 220000, 230000, 210000, 220000, 210000, 210000, 200000, 200000, 250000, 210000, 280000, 240000, 190000, 190000, 240000, 210000, 200000, 180000, 190000, 250000, 190000, 250000, 220000, 250000, 220000, 250000, 200000, 230000, 210000, 220000, 210000, 210000, 230000, 210000, 180000, 210000, 210000, 180000, 170000, 260000, 260000, 280000, 200000, 250000, 200000, 190000, 260000, 240000, 200000, 220000, 200000, 190000, 210000, 210000, 200000, 180000, 200000, 230000, 200000, 240000, 250000, 200000, 250000, 200000, 280000, 180000, 200000, 200000, 210000, 220000, 200000, 230000, 200000, 200000, 210000, 230000, 250000, 230000, 200000, 190000, 200000, 230000, 210000, 210000, 200000, 190000, 220000, 180000, 210000, 280000, 190000, 210000, 220000, 210000, 220000, 210000, 220000, 220000, 210000, 230000, 210000, 190000, 210000, 240000, 250000, 190000, 220000, 240000, 230000, 220000, 190000, 220000, 240000, 220000, 230000, 200000, 220000, 200000, 230000, 200000, 190000, 250000, 230000, 220000, 220000, 200000, 230000, 220000, 260000, 240000, 250000, 250000, 210000, 220000, 200000, 290000, 170000, 200000, 250000, 190000, 220000, 280000, 210000, 210000, 200000, 200000, 200000, 190000, 220000, 210000, 220000, 190000, 200000, 190000, 200000, 210000, 200000, 220000, 210000, 200000, 190000, 220000, 160000, 300000, 190000, 200000, 210000, 240000, 200000, 210000, 170000, 200000, 210000, 210000, 240000, 190000, 240000, 240000, 200000, 200000, 180000, 200000, 260000, 240000, 250000, 210000, 220000, 200000, 230000, 210000, 220000, 220000, 250000, 210000, 210000, 210000, 220000, 260000, 190000, 200000, 190000, 220000, 220000, 190000, 220000, 200000, 220000, 230000, 190000, 250000, 200000, 230000, 210000, 240000, 210000, 160000, 240000, 210000, 210000, 230000, 220000, 230000, 200000, 230000, 210000, 180000, 310000, 260000, 210000, 230000, 220000, 200000, 230000, 200000, 180000, 230000, 180000, 190000, 270000, 190000, 230000, 220000, 200000, 240000, 200000, 210000, 240000, 190000, 240000, 220000, 200000, 180000, 230000, 200000, 190000, 200000, 240000, 190000, 250000, 210000, 170000, 230000, 180000, 220000, 220000, 240000, 220000, 230000, 220000, 190000, 190000, 210000, 180000, 200000, 250000, 210000, 230000, 210000, 230000, 240000, 200000, 240000, 200000, 190000, 220000, 330000, 210000, 200000, 210000, 190000, 200000, 230000, 250000, 250000, 240000, 210000, 190000, 230000, 180000, 200000, 220000, 220000, 270000, 220000, 200000, 200000, 190000, 220000, 230000, 200000, 210000, 210000, 190000, 300000, 160000, 240000, 200000, 200000, 230000, 220000, 190000, 210000, 220000, 230000, 210000, 190000, 210000, 220000, 190000, 190000, 190000, 240000, 200000, 200000, 220000, 200000, 230000, 200000, 220000, 180000, 220000, 200000, 220000, 230000, 250000, 230000, 190000, 200000, 200000, 250000, 240000, 210000, 170000, 230000, 230000, 220000, 220000, 190000, 200000, 200000, 230000, 240000, 180000, 200000, 240000, 210000, 270000, 190000, 230000, 220000, 210000, 250000, 200000, 180000, 220000, 250000, 200000, 240000, 200000, 210000, 200000, 240000, 210000, 260000, 210000, 210000, 220000, 220000, 200000, 200000, 230000, 220000, 210000, 200000, 280000, 210000, 200000, 230000, 230000, 200000, 190000, 290000, 190000, 210000, 210000, 210000, 250000, 230000, 220000, 240000, 200000, 200000, 210000, 210000, 220000, 160000, 220000, 190000, 230000, 200000, 220000, 200000, 250000, 230000, 230000, 220000, 200000, 190000, 190000, 200000, 230000, 280000, 210000, 250000, 230000, 200000, 200000, 200000, 230000, 200000, 200000, 200000, 210000, 210000, 240000, 220000, 210000, 250000, 190000, 250000, 180000, 210000, 210000, 180000, 200000, 210000, 220000, 270000, 220000, 210000, 240000, 270000, 220000, 190000, 210000, 220000, 230000, 210000, 200000, 190000, 210000, 210000, 210000, 200000, 180000, 230000, 200000, 210000, 220000, 200000, 210000, 220000, 210000, 250000, 200000, 210000, 200000, 200000, 180000, 180000, 260000, 210000, 230000, 210000, 200000, 210000, 220000, 210000, 210000, 200000, 190000, 230000, 250000, 200000, 220000, 210000, 200000, 240000, 220000, 190000, 200000, 190000, 240000, 210000, 200000, 250000, 220000, 200000, 220000, 190000, 250000, 220000, 240000, 210000, 200000, 220000, 210000, 230000, 250000, 200000, 180000, 200000, 220000, 210000, 230000, 210000, 180000, 190000, 280000, 220000, 160000, 200000, 160000, 210000, 210000, 220000, 180000, 210000, 200000, 210000, 210000, 200000, 200000, 330000, 200000, 210000, 230000, 210000, 200000, 220000, 220000, 210000, 200000, 190000, 210000, 230000, 190000, 250000, 230000, 230000, 190000, 200000, 190000, 200000, 200000, 170000, 230000, 240000, 230000, 210000, 200000, 200000, 210000, 200000, 200000, 200000, 210000, 200000, 210000, 200000, 200000, 220000, 210000, 210000, 210000, 230000, 250000, 180000, 220000, 210000, 190000, 210000, 210000, 200000, 230000, 200000, 210000, 230000, 220000, 220000, 230000, 220000, 210000, 210000, 220000, 200000, 180000, 210000, 210000, 210000, 240000, 220000, 160000, 200000, 260000, 230000, 230000, 190000, 220000, 200000, 170000, 250000, 220000, 230000, 210000, 200000, 220000, 200000, 200000, 200000, 240000, 180000, 210000, 200000, 180000, 210000, 220000, 190000, 210000, 200000, 240000, 190000, 210000, 250000, 220000, 230000, 230000, 160000, 190000, 220000, 220000, 240000, 220000, 200000, 190000, 190000, 220000, 220000, 190000, 210000, 200000, 180000, 310000, 220000, 210000, 200000, 220000, 200000, 200000, 190000, 220000, 230000, 240000, 220000, 200000, 190000, 190000, 220000, 200000, 220000, 190000, 160000, 220000, 210000, 190000, 210000, 190000, 220000, 210000, 250000, 180000, 180000, 270000, 280000, 210000, 210000, 210000, 190000, 200000, 290000, 220000, 190000, 240000, 240000, 200000, 200000, 200000, 240000, 210000, 180000, 190000, 230000, 200000, 210000, 230000, 200000, 230000, 240000, 290000, 200000, 200000, 200000, 180000, 230000, 210000, 240000, 200000, 210000, 190000, 240000, 180000, 210000, 230000, 210000, 220000, 200000, 250000, 210000, 240000, 190000, 240000, 220000, 190000, 200000, 260000, 210000, 210000, 210000, 220000, 210000, 190000, 200000, 220000, 190000, 260000, 240000, 170000, 230000, 220000, 220000, 210000, 260000, 210000, 210000, 230000, 210000, 210000, 190000, 200000, 190000, 230000, 210000, 240000, 200000, 220000, 200000, 230000, 190000, 190000, 200000, 200000, 200000, 210000, 240000, 220000, 180000, 200000, 190000, 200000, 200000, 230000, 230000, 210000, 200000, 230000, 210000, 200000, 230000, 190000, 180000, 190000, 220000, 230000, 190000, 220000, 220000, 210000, 230000, 200000, 190000, 210000, 190000, 270000, 200000, 190000, 210000, 270000, 200000, 210000, 230000, 210000, 210000, 200000, 190000, 220000, 220000, 230000, 190000, 220000, 200000, 200000, 210000, 280000, 190000, 230000, 210000, 200000, 210000, 210000, 240000, 240000, 190000, 210000, 210000, 230000, 250000, 230000, 230000, 190000, 210000, 220000, 200000
gecode,110000, 90000, 100000, 160000, 140000, 110000, 170000, 170000, 120000, 160000, 150000, 130000, 160000, 80000, 130000, 170000, 100000, 100000, 110000, 160000, 130000, 130000, 90000, 140000, 100000, 170000, 120000, 230000, 160000, 120000, 180000, 140000, 90000, 110000, 90000, 120000, 140000, 180000, 90000, 140000, 120000, 140000, 110000, 130000, 120000, 140000, 110000, 130000, 200000, 100000, 180000, 140000, 100000, 170000, 100000, 120000, 160000, 110000, 130000, 120000, 110000, 130000, 120000, 160000, 130000, 80000, 180000, 100000, 140000, 130000, 110000, 130000, 160000, 130000, 130000, 110000, 130000, 120000, 140000, 130000, 160000, 100000, 200000, 160000, 130000, 140000, 140000, 130000, 160000, 190000, 200000, 100000, 140000, 150000, 140000, 150000, 170000, 100000, 120000, 150000, 200000, 120000, 160000, 210000, 100000, 130000, 140000, 110000, 110000, 100000, 130000, 150000, 180000, 90000, 120000, 110000, 90000, 160000, 110000, 110000, 160000, 120000, 100000, 120000, 110000, 140000, 150000, 110000, 150000, 130000, 120000, 220000, 170000, 150000, 160000, 120000, 120000, 140000, 120000, 170000, 150000, 110000, 130000, 120000, 120000, 150000, 150000, 90000, 100000, 100000, 120000, 160000, 120000, 170000, 100000, 90000, 110000, 130000, 150000, 120000, 100000, 100000, 130000, 150000, 100000, 90000, 100000, 120000, 130000, 110000, 120000, 120000, 90000, 100000, 140000, 130000, 110000, 100000, 120000, 110000, 150000, 110000, 130000, 140000, 110000, 150000, 120000, 130000, 150000, 100000, 110000, 120000, 90000, 130000, 150000, 160000, 190000, 100000, 90000, 120000, 100000, 130000, 90000, 110000, 110000, 180000, 170000, 120000, 120000, 130000, 130000, 110000, 140000, 110000, 130000, 90000, 120000, 100000, 120000, 190000, 180000, 170000, 110000, 100000, 140000, 150000, 120000, 100000, 110000, 110000, 90000, 100000, 110000, 110000, 100000, 100000, 150000, 90000, 170000, 140000, 130000, 80000, 140000, 180000, 90000, 180000, 110000, 120000, 140000, 110000, 120000, 130000, 120000, 170000, 100000, 150000, 90000, 150000, 150000, 150000, 100000, 100000, 130000, 160000, 190000, 100000, 110000, 110000, 180000, 100000, 100000, 170000, 90000, 110000, 130000, 130000, 100000, 130000, 120000, 100000, 120000, 150000, 120000, 90000, 160000, 190000, 100000, 130000, 100000, 140000, 120000, 120000, 160000, 150000, 150000, 90000, 100000, 160000, 210000, 130000, 220000, 120000, 110000, 130000, 90000, 130000, 120000, 140000, 100000, 110000, 200000, 120000, 100000, 190000, 130000, 200000, 150000, 100000, 120000, 110000, 150000, 220000, 130000, 150000, 140000, 150000, 160000, 100000, 130000, 120000, 90000, 110000, 190000, 90000, 100000, 120000, 110000, 130000, 110000, 130000, 160000, 130000, 120000, 130000, 120000, 150000, 130000, 170000, 140000, 210000, 100000, 90000, 100000, 190000, 80000, 100000, 150000, 120000, 190000, 130000, 90000, 150000, 180000, 100000, 100000, 110000, 110000, 90000, 120000, 130000, 120000, 90000, 100000, 150000, 100000, 100000, 140000, 110000, 110000, 100000, 120000, 90000, 120000, 100000, 130000, 190000, 100000, 110000, 120000, 140000, 140000, 110000, 130000, 120000, 130000, 110000, 100000, 110000, 120000, 180000, 130000, 110000, 110000, 280000, 140000, 120000, 190000, 160000, 120000, 130000, 150000, 100000, 160000, 110000, 100000, 110000, 110000, 160000, 120000, 160000, 100000, 150000, 110000, 120000, 120000, 90000, 170000, 100000, 120000, 130000, 110000, 120000, 90000, 140000, 160000, 110000, 160000, 120000, 100000, 150000, 130000, 150000, 160000, 110000, 110000, 140000, 100000, 100000, 160000, 110000, 90000, 120000, 150000, 100000, 150000, 100000, 150000, 150000, 130000, 100000, 120000, 100000, 140000, 140000, 160000, 160000, 130000, 140000, 140000, 100000, 190000, 130000, 170000, 120000, 130000, 150000, 100000, 120000, 120000, 100000, 100000, 140000, 150000, 160000, 210000, 150000, 150000, 120000, 150000, 120000, 130000, 140000, 120000, 110000, 120000, 120000, 110000, 80000, 120000, 180000, 190000, 100000, 100000, 160000, 100000, 120000, 110000, 150000, 90000, 120000, 160000, 130000, 110000, 170000, 150000, 100000, 120000, 130000, 150000, 150000, 100000, 130000, 120000, 130000, 110000, 140000, 180000, 160000, 160000, 110000, 90000, 120000, 140000, 150000, 160000, 180000, 250000, 160000, 150000, 110000, 130000, 100000, 160000, 100000, 110000, 100000, 130000, 90000, 120000, 120000, 150000, 120000, 160000, 120000, 100000, 150000, 120000, 100000, 110000, 100000, 90000, 120000, 150000, 140000, 160000, 130000, 130000, 120000, 140000, 130000, 120000, 120000, 150000, 120000, 140000, 160000, 90000, 110000, 130000, 120000, 160000, 100000, 120000, 100000, 120000, 140000, 120000, 110000, 130000, 120000, 100000, 190000, 180000, 130000, 100000, 90000, 120000, 160000, 120000, 90000, 120000, 170000, 170000, 90000, 100000, 110000, 130000, 120000, 120000, 170000, 100000, 120000, 140000, 100000, 130000, 120000, 120000, 130000, 120000, 140000, 140000, 140000, 100000, 90000, 110000, 100000, 130000, 100000, 90000, 200000, 110000, 90000, 130000, 130000, 100000, 120000, 210000, 120000, 170000, 160000, 90000, 100000, 90000, 140000, 150000, 110000, 110000, 120000, 120000, 100000, 100000, 100000, 100000, 80000, 120000, 120000, 120000, 180000, 90000, 200000, 90000, 120000, 120000, 90000, 110000, 160000, 140000, 180000, 100000, 190000, 140000, 90000, 130000, 150000, 170000, 130000, 140000, 110000, 140000, 130000, 130000, 120000, 110000, 120000, 100000, 120000, 150000, 100000, 140000, 100000, 120000, 80000, 180000, 120000, 110000, 150000, 130000, 120000, 130000, 110000, 100000, 100000, 120000, 120000, 100000, 90000, 100000, 90000, 110000, 140000, 140000, 110000, 230000, 150000, 160000, 130000, 100000, 140000, 120000, 150000, 90000, 120000, 130000, 130000, 140000, 120000, 90000, 100000, 150000, 90000, 130000, 120000, 150000, 130000, 190000, 160000, 200000, 140000, 130000, 160000, 140000, 140000, 140000, 130000, 110000, 110000, 110000, 120000, 140000, 120000, 120000, 100000, 100000, 150000, 190000, 130000, 100000, 120000, 90000, 170000, 100000, 120000, 150000, 120000, 150000, 120000, 190000, 130000, 110000, 90000, 140000, 130000, 120000, 120000, 110000, 130000, 210000, 120000, 90000, 130000, 140000, 130000, 110000, 150000, 140000, 100000, 120000, 90000, 110000, 170000, 130000, 100000, 110000, 120000, 170000, 140000, 130000, 120000, 140000, 120000, 100000, 120000, 110000, 100000, 120000, 140000, 130000, 130000, 170000, 90000, 90000, 150000, 100000, 120000, 120000, 150000, 120000, 140000, 90000, 130000, 90000, 110000, 130000, 130000, 150000, 140000, 190000, 100000, 140000, 100000, 120000, 130000, 120000, 90000, 100000, 130000, 170000, 100000, 130000, 180000, 100000, 100000, 100000, 120000, 190000, 170000, 160000, 120000, 180000, 100000, 90000, 130000, 130000, 140000, 150000, 120000, 180000, 110000, 120000, 140000, 120000, 120000, 90000, 140000, 90000, 180000, 100000, 150000, 90000, 150000, 150000, 130000, 140000, 130000, 130000, 180000, 100000, 120000, 160000, 90000, 130000, 120000, 170000, 100000, 100000, 140000, 120000, 110000, 110000, 80000, 130000, 110000, 100000, 100000, 100000, 120000, 110000, 90000, 100000, 150000, 100000, 120000, 90000, 100000, 110000, 100000, 120000, 120000, 130000, 140000, 150000, 130000, 100000, 140000, 150000, 100000, 100000, 120000, 120000, 140000, 140000, 130000, 140000, 190000, 150000, 120000, 170000, 80000, 150000, 150000, 90000, 130000, 140000, 130000, 140000, 100000, 110000, 100000, 90000, 100000, 150000, 100000, 90000, 110000, 110000, 100000, 120000, 120000, 130000, 120000, 140000, 140000, 130000, 170000, 110000, 130000, 130000, 140000, 150000, 150000, 120000, 160000, 90000, 100000, 130000, 140000, 100000, 90000, 130000, 100000, 110000, 200000, 130000, 120000, 140000, 140000, 180000, 180000, 150000, 140000, 130000, 130000, 110000, 150000, 120000, 100000, 170000, 110000, 110000, 110000, 120000, 150000, 180000, 120000, 140000, 120000, 100000, 150000, 90000, 160000
