gurobi,200000, 190000, 210000, 200000, 200000, 230000, 180000, 230000, 210000, 180000, 240000, 220000, 220000, 210000, 300000, 200000, 240000, 220000, 200000, 190000, 180000, 210000, 200000, 170000, 210000, 230000, 290000, 230000, 190000, 240000, 190000, 210000, 210000, 210000, 210000, 240000, 260000, 170000, 170000, 240000, 220000, 220000, 250000, 200000, 210000, 220000, 220000, 200000, 200000, 240000
cplex,210000, 190000, 200000, 210000, 210000, 210000, 190000, 210000, 210000, 170000, 210000, 250000, 220000, 210000, 240000, 200000, 220000, 200000, 200000, 200000, 190000, 210000, 210000, 170000, 240000, 190000, 250000, 240000, 190000, 250000, 170000, 210000, 220000, 210000, 220000, 210000, 230000, 160000, 170000, 220000, 240000, 220000, 250000, 250000, 200000, 220000, 230000, 190000, 200000, 220000
gecode,160000, 120000, 120000, 200000, 90000, 220000, 150000, 90000, 130000, 110000, 150000, 120000, 190000, 150000, 110000, 110000, 100000, 150000, 100000, 110000, 140000, 100000, 120000, 140000, 120000, 80000, 130000, 90000, 130000, 90000, 150000, 90000, 170000, 120000, 130000, 150000, 130000, 130000, 100000, 100000, 100000, 90000, 170000, 140000, 120000, 170000, 90000, 120000, 120000, 130000
chuffed,990000, 680000, 690000, 690000, 890000, 210000, 750000, 390000, 820000, 790000, 30000, 20000, 280000, 940000, 860000, 220000, 240000, 800000, 810000, 580000, 790000, 150000, 680000, 580000, 420000, 60000, 890000, 60000, 270000, 450000, 200000, 910000, 840000, 920000, 970000, 860000, 520000, 250000, 10000, 940000, 10000, 960000, 460000, 100000, 740000, 790000, 900000, 0, 180000, 260000
