Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
1,1,9800,9800,30000,9800,8400
2,1,9500,9500,30000,9500,8400
1,2,6200,6200,25000,6200,5000
2,2,6200,6200,25000,6200,5000
1,3,3560,3560,17500,3560,3500
2,3,3560,3560,17500,3560,3500
