Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
1,1,550,550,2750,550,550
2,1,550,550,2750,550,550
1,2,1200,1200,6000,1200,1200
2,2,1900,1900,6000,1900,1200
1,3,10000,10000,30000,10000,6000
2,3,10000,10000,30000,6000,6000
