,,,,,Gecode,Gurobi,Gecode,Gurobi,OGSA,Preferred,Objective Ratio
1,33,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002630429808050394,,5.260859616100788e-06
1,34,anti_first_fail,indomain_min,obj,1501250.0,1501250.0,1501250.0,1501250.0,1501250.0,1636900.0,1.0
1,34,anti_first_fail,indomain_min,time,60.0,110.0,60.0,70.0,0.00016381102614104748,,2.730183769017458e-06
1,35,anti_first_fail,indomain_min,obj,1745331.0,1745331.0,1745331.0,1745331.0,1745315.0,2428682.0,0.9999908326844593
1,35,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.00028203101828694344,,5.6406203657388684e-06
1,36,anti_first_fail,indomain_min,obj,601250.0,601250.0,601250.0,601250.0,601250.0,857752.0,1.0
1,36,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002741499338299036,,5.482998676598072e-06
1,37,anti_first_fail,indomain_min,obj,710125.0,710125.0,710125.0,710125.0,710125.0,1929980.0,1.0
1,37,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0001675731036812067,,3.351462073624134e-06
1,38,anti_first_fail,indomain_min,obj,4357450.0,4357450.0,4357450.0,4357450.0,4357450.0,25913640.0,1.0
1,38,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.00035575986839830875,,7.115197367966175e-06
1,39,anti_first_fail,indomain_min,obj,741000.0,741000.0,741000.0,741000.0,741000.0,1435600.0,1.0
1,39,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.0003423320595175028,,6.846641190350055e-06
1,40,anti_first_fail,indomain_min,obj,2129500.0,2129500.0,2129500.0,2129500.0,2129500.0,2980600.0,1.0
1,40,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002594408579170704,,5.188817158341408e-06
1,41,anti_first_fail,indomain_min,obj,1541540.0,1541540.0,1541540.0,1541540.0,1541540.0,2181000.0,1.0
1,41,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00016832002438604832,,3.3664004877209663e-06
1,42,anti_first_fail,indomain_min,obj,1962000.0,1962000.0,1962000.0,1962000.0,1962000.0,3142540.0,1.0
1,42,anti_first_fail,indomain_min,time,70.0,100.0,50.0,70.0,0.0002555418759584427,,5.110837519168854e-06
1,43,anti_first_fail,indomain_min,obj,1273850.0,1273850.0,1273850.0,1273850.0,1244650.0,3738750.0,0.9770773638968482
1,43,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.0003383420407772064,,6.7668408155441286e-06
1,44,anti_first_fail,indomain_min,obj,1201698.0,1201698.0,1201698.0,1201698.0,1201698.0,2014365.0,1.0
1,44,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.00016431999392807484,,3.2863998785614966e-06
1,45,anti_first_fail,indomain_min,obj,290940.0,290940.0,290940.0,290940.0,290940.0,432528.0,1.0
1,45,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.000251611927524209,,5.03223855048418e-06
1,46,anti_first_fail,indomain_min,obj,1274000.0,1274000.0,1274000.0,1274000.0,1274000.0,1712200.0,1.0
1,46,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.0002718099858611822,,5.436199717223644e-06
1,47,anti_first_fail,indomain_min,obj,988050.0,988050.0,988050.0,988050.0,988050.0,4176420.0,1.0
1,47,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002679519820958376,,5.359039641916752e-06
1,48,anti_first_fail,indomain_min,obj,907865.0,907865.0,907865.0,907865.0,905385.0,1441664.0,0.9972683163245637
1,48,anti_first_fail,indomain_min,time,60.0,160.0,60.0,110.0,0.00038095004856586456,,6.349167476097743e-06
1,49,anti_first_fail,indomain_min,obj,75790.0,75790.0,75790.0,75790.0,75790.0,156924.0,1.0
1,49,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002563311718404293,,5.126623436808586e-06
1,50,anti_first_fail,indomain_min,obj,592740.0,592740.0,592740.0,592740.0,592380.0,834248.0,0.9993926510780443
1,50,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.00033653597347438335,,6.730719469487667e-06
1,51,anti_first_fail,indomain_min,obj,424320.0,424320.0,424320.0,424320.0,424320.0,724820.0,1.0
1,51,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00016807601787149906,,3.3615203574299814e-06
1,52,anti_first_fail,indomain_min,obj,731192.0,731192.0,731192.0,731192.0,731192.0,766808.0,1.0
1,52,anti_first_fail,indomain_min,time,60.0,110.0,50.0,100.0,0.0003480261657387018,,6.960523314774037e-06
1,53,anti_first_fail,indomain_min,obj,1085500.0,1085500.0,1085500.0,1085500.0,1085500.0,1794750.0,1.0
1,53,anti_first_fail,indomain_min,time,60.0,110.0,50.0,100.0,0.00037116301245987415,,7.423260249197483e-06
1,54,anti_first_fail,indomain_min,obj,1463050.0,1463050.0,1463050.0,1463050.0,1463050.0,2160480.0,1.0
1,54,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.00026194588281214237,,5.238917656242847e-06
1,55,anti_first_fail,indomain_min,obj,1144000.0,1144000.0,1144000.0,1144000.0,1144000.0,1357000.0,1.0
1,55,anti_first_fail,indomain_min,time,60.0,100.0,50.0,70.0,0.0002475031651556492,,4.950063303112984e-06
1,56,anti_first_fail,indomain_min,obj,884728.0,884728.0,884728.0,884728.0,788628.0,2647888.0,0.8913790453111012
1,56,anti_first_fail,indomain_min,time,60.0,120.0,50.0,90.0,0.0002818040084093809,,5.636080168187618e-06
1,57,anti_first_fail,indomain_min,obj,2447510.0,2447510.0,2447510.0,2447510.0,2447510.0,2877314.0,1.0
1,57,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.00016296491958200932,,3.2592983916401863e-06
1,58,anti_first_fail,indomain_min,obj,1193760.0,1193760.0,1193760.0,1193760.0,1193760.0,3314272.0,1.0
1,58,anti_first_fail,indomain_min,time,60.0,100.0,60.0,70.0,0.00016505597159266472,,2.750932859877745e-06
1,59,anti_first_fail,indomain_min,obj,1109680.0,1109680.0,1109680.0,1109680.0,1109680.0,1459112.0,1.0
1,59,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002595139667391777,,5.1902793347835545e-06
1,60,anti_first_fail,indomain_min,obj,1579240.0,1579240.0,1579240.0,1579240.0,1579240.0,5782712.0,1.0
1,60,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002550759818404913,,5.101519636809826e-06
1,61,anti_first_fail,indomain_min,obj,1885000.0,1885000.0,1885000.0,1885000.0,1885000.0,2878050.0,1.0
1,61,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.00016391696408391,,3.2783392816782e-06
1,62,anti_first_fail,indomain_min,obj,331285.0,331285.0,331285.0,331285.0,331285.0,419284.0,1.0
1,62,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00016540801152586937,,3.3081602305173875e-06
1,63,anti_first_fail,indomain_min,obj,488670.0,488670.0,488670.0,488670.0,488670.0,4270800.0,1.0
1,63,anti_first_fail,indomain_min,time,60.0,80.0,50.0,60.0,0.00016854284331202507,,3.3708568662405013e-06
1,64,anti_first_fail,indomain_min,obj,991175.0,991175.0,991175.0,991175.0,990275.0,2933430.0,0.9990919867833632
1,64,anti_first_fail,indomain_min,time,60.0,100.0,50.0,70.0,0.00025195907801389694,,5.039181560277939e-06
1,65,anti_first_fail,indomain_min,obj,1936350.0,1936350.0,1936350.0,1936350.0,1936350.0,4745685.0,1.0
1,65,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0002402300015091896,,4.804600030183792e-06
1,66,anti_first_fail,indomain_min,obj,241332.0,241332.0,241332.0,241332.0,241300.0,315330.0,0.9998674025823348
1,66,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002638590522110462,,5.277181044220924e-06
1,67,anti_first_fail,indomain_min,obj,1078925.0,1078925.0,1078925.0,1078925.0,1027325.0,1101860.0,0.9521746182542808
1,67,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.0003470298834145069,,6.940597668290138e-06
1,68,anti_first_fail,indomain_min,obj,1414943.0,1414943.0,1414943.0,1414943.0,1412543.0,2609285.0,0.9983038185990531
1,68,anti_first_fail,indomain_min,time,60.0,100.0,50.0,70.0,0.0002475848887115717,,4.951697774231434e-06
1,69,anti_first_fail,indomain_min,obj,2883010.0,2883010.0,2883010.0,2883010.0,2883010.0,8844820.0,1.0
1,69,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.00016352394595742226,,3.2704789191484452e-06
1,70,anti_first_fail,indomain_min,obj,163540.0,163540.0,163540.0,163540.0,163540.0,452556.0,1.0
1,70,anti_first_fail,indomain_min,time,60.0,80.0,50.0,60.0,0.0001617330126464367,,3.234660252928734e-06
1,71,anti_first_fail,indomain_min,obj,1355770.0,1355770.0,1355770.0,1355770.0,1355770.0,1919414.0,1.0
1,71,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.0002985261380672455,,5.97052276134491e-06
1,72,anti_first_fail,indomain_min,obj,403520.0,403520.0,403520.0,403520.0,403520.0,578440.0,1.0
1,72,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.00026888097636401653,,5.377619527280331e-06
1,73,anti_first_fail,indomain_min,obj,2066415.0,2066415.0,2066415.0,2066415.0,2066415.0,4347221.0,1.0
1,73,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00024863402359187603,,4.972680471837521e-06
1,74,anti_first_fail,indomain_min,obj,912220.0,912220.0,912220.0,912220.0,912220.0,946148.0,1.0
1,74,anti_first_fail,indomain_min,time,60.0,90.0,60.0,60.0,0.00016661407425999641,,2.776901237666607e-06
1,75,anti_first_fail,indomain_min,obj,4681040.0,4681040.0,4681040.0,4681040.0,4681040.0,6487264.0,1.0
1,75,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.00026923208497464657,,5.3846416994929315e-06
1,76,anti_first_fail,indomain_min,obj,2942240.0,2942240.0,2942240.0,2942240.0,2941040.0,12762972.0,0.9995921474794714
1,76,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00024799397215247154,,4.959879443049431e-06
1,77,anti_first_fail,indomain_min,obj,450320.0,450320.0,450320.0,450320.0,450320.0,635024.0,1.0
1,77,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002398029901087284,,4.796059802174568e-06
1,78,anti_first_fail,indomain_min,obj,3028165.0,3028165.0,3028165.0,3028165.0,2960365.0,31635361.0,0.977610202878641
1,78,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.00028252904303371906,,5.6505808606743816e-06
1,79,anti_first_fail,indomain_min,obj,1782950.0,1782950.0,1782950.0,1782950.0,1782950.0,2517650.0,1.0
1,79,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0002535087987780571,,5.070175975561142e-06
1,80,anti_first_fail,indomain_min,obj,846820.0,846820.0,846820.0,846820.0,846820.0,1040924.0,1.0
1,80,anti_first_fail,indomain_min,time,60.0,80.0,50.0,60.0,0.00016228691674768925,,3.245738334953785e-06
1,81,anti_first_fail,indomain_min,obj,133900.0,133900.0,133900.0,133900.0,133900.0,169680.0,1.0
1,81,anti_first_fail,indomain_min,time,50.0,80.0,50.0,70.0,0.00016476609744131565,,3.295321948826313e-06
1,82,anti_first_fail,indomain_min,obj,338555.0,338555.0,338555.0,338555.0,338555.0,2692689.0,1.0
1,82,anti_first_fail,indomain_min,time,60.0,80.0,50.0,60.0,0.00016557401977479458,,3.3114803954958917e-06
1,83,anti_first_fail,indomain_min,obj,469495.0,469495.0,469495.0,469495.0,469495.0,657371.0,1.0
1,83,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.00036309612914919853,,7.261922582983971e-06
1,84,anti_first_fail,indomain_min,obj,958700.0,958700.0,958700.0,958700.0,815700.0,1590100.0,0.8508396787316157
1,84,anti_first_fail,indomain_min,time,60.0,110.0,50.0,100.0,0.00034059700556099415,,6.811940111219883e-06
1,85,anti_first_fail,indomain_min,obj,1742250.0,1742250.0,1742250.0,1742250.0,1742250.0,5090195.0,1.0
1,85,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.00016913213767111301,,3.3826427534222603e-06
1,86,anti_first_fail,indomain_min,obj,936000.0,936000.0,936000.0,936000.0,936000.0,4991750.0,1.0
1,86,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.0002333158627152443,,4.666317254304886e-06
1,87,anti_first_fail,indomain_min,obj,211122.0,211122.0,211122.0,211122.0,192594.0,243392.0,0.912240316025805
1,87,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002625039778649807,,5.2500795572996135e-06
1,88,anti_first_fail,indomain_min,obj,1116745.0,1116745.0,1116745.0,1116745.0,1116745.0,3896416.0,1.0
1,88,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.0002664569765329361,,5.329139530658722e-06
1,89,anti_first_fail,indomain_min,obj,1547918.0,1547918.0,1547918.0,1547918.0,1547918.0,1626444.0,1.0
1,89,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.0001680999994277954,,3.3619999885559083e-06
1,90,anti_first_fail,indomain_min,obj,1208350.0,1208350.0,1208350.0,1208350.0,1208350.0,1928590.0,1.0
1,90,anti_first_fail,indomain_min,time,60.0,90.0,50.0,70.0,0.00016561010852456093,,3.3122021704912184e-06
1,91,anti_first_fail,indomain_min,obj,34425.0,34425.0,34425.0,34425.0,34385.0,46500.0,0.9988380537400146
1,91,anti_first_fail,indomain_min,time,60.0,120.0,50.0,100.0,0.0003611580468714237,,7.223160937428475e-06
1,92,anti_first_fail,indomain_min,obj,562510.0,562510.0,562510.0,562510.0,562510.0,693442.0,1.0
1,92,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002579221036285162,,5.158442072570324e-06
1,93,anti_first_fail,indomain_min,obj,831250.0,831250.0,831250.0,831250.0,831250.0,1610380.0,1.0
1,93,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.00024885707534849644,,4.977141506969929e-06
1,94,anti_first_fail,indomain_min,obj,621590.0,621590.0,621590.0,621590.0,620490.0,898788.0,0.9982303447610161
1,94,anti_first_fail,indomain_min,time,60.0,130.0,50.0,90.0,0.0002949899062514305,,5.89979812502861e-06
1,95,anti_first_fail,indomain_min,obj,1543520.0,1543520.0,1543520.0,1543520.0,1543360.0,2100352.0,0.9998963408313465
1,95,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.00034762010909616947,,6.9524021819233895e-06
1,96,anti_first_fail,indomain_min,obj,868082.0,868082.0,868082.0,868082.0,868010.0,4301731.0,0.9999170585267291
1,96,anti_first_fail,indomain_min,time,60.0,110.0,60.0,110.0,0.00028813397511839867,,4.802232918639978e-06
1,97,anti_first_fail,indomain_min,obj,435500.0,435500.0,435500.0,435500.0,435500.0,1958640.0,1.0
1,97,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.0002576829865574837,,5.153659731149673e-06
1,98,anti_first_fail,indomain_min,obj,439660.0,439660.0,439660.0,439660.0,439660.0,2111370.0,1.0
1,98,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.0001648420002311468,,3.296840004622936e-06
1,99,anti_first_fail,indomain_min,obj,2488135.0,2488135.0,2488135.0,2488135.0,2488135.0,3074633.0,1.0
1,99,anti_first_fail,indomain_min,time,60.0,90.0,50.0,90.0,0.00026605301536619663,,5.321060307323932e-06
1,100,anti_first_fail,indomain_min,obj,85980.0,85980.0,85980.0,85980.0,85900.0,103510.0,0.9990695510583857
1,100,anti_first_fail,indomain_min,time,60.0,120.0,60.0,100.0,0.00038489699363708496,,6.414949893951416e-06
2,1,anti_first_fail,indomain_min,obj,1155150.0,1155150.0,1155150.0,1155150.0,1151700.0,2150800.0,0.9970133748863784
2,1,anti_first_fail,indomain_min,time,60.0,130.0,60.0,110.0,0.00041373097337782383,,6.8955162229637304e-06
2,2,anti_first_fail,indomain_min,obj,598900.0,598900.0,598900.0,598900.0,602000.0,1366300.0,1.0051761562865253
2,2,anti_first_fail,indomain_min,time,60.0,110.0,60.0,100.0,0.00033564213663339615,,5.594035610556603e-06
2,3,anti_first_fail,indomain_min,obj,1251670.0,1251670.0,1251670.0,1251670.0,1221630.0,1885400.0,0.97600006391461
2,3,anti_first_fail,indomain_min,time,60.0,120.0,60.0,100.0,0.00037596002221107483,,6.2660003701845804e-06
2,4,anti_first_fail,indomain_min,obj,1063408.0,1063408.0,1063408.0,1063408.0,1063408.0,2533614.0,1.0
2,4,anti_first_fail,indomain_min,time,60.0,100.0,60.0,80.0,0.0002808950375765562,,4.68158395960927e-06
2,5,anti_first_fail,indomain_min,obj,168564.0,168564.0,168564.0,168564.0,168564.0,206138.0,1.0
2,5,anti_first_fail,indomain_min,time,70.0,150.0,70.0,90.0,0.000281214015558362,,4.017343079405171e-06
2,6,anti_first_fail,indomain_min,obj,2941600.0,2941600.0,2941600.0,2941600.0,2927600.0,4733300.0,0.9952406853413108
2,6,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.00028441986069083214,,5.688397213816643e-06
2,7,anti_first_fail,indomain_min,obj,1774088.0,1774088.0,1774088.0,1774088.0,1774088.0,3384646.0,1.0
2,7,anti_first_fail,indomain_min,time,60.0,90.0,60.0,60.0,0.00018264702521264553,,3.0441170868774255e-06
2,8,anti_first_fail,indomain_min,obj,274644.0,274644.0,274644.0,274644.0,276804.0,463223.0,1.0078647267007472
2,8,anti_first_fail,indomain_min,time,60.0,100.0,50.0,80.0,0.000283682020381093,,5.67364040762186e-06
2,9,anti_first_fail,indomain_min,obj,1001200.0,1001200.0,1001200.0,1001200.0,1018200.0,1739200.0,1.0169796244506593
2,9,anti_first_fail,indomain_min,time,60.0,110.0,50.0,100.0,0.0003354582004249096,,6.709164008498192e-06
2,10,anti_first_fail,indomain_min,obj,659631.0,659631.0,659631.0,659631.0,637966.0,926086.0,0.9671558795750957
2,10,anti_first_fail,indomain_min,time,60.0,120.0,50.0,90.0,0.0003207430709153414,,6.414861418306827e-06
2,11,anti_first_fail,indomain_min,obj,345752.0,345752.0,345752.0,345752.0,346052.0,547235.0,1.0008676739397024
2,11,anti_first_fail,indomain_min,time,60.0,100.0,50.0,90.0,0.0003676221240311861,,7.352442480623722e-06
2,12,anti_first_fail,indomain_min,obj,317368.0,317368.0,317368.0,317368.0,317368.0,565056.0,1.0
2,12,anti_first_fail,indomain_min,time,60.0,90.0,50.0,80.0,0.00027284189127385616,,5.456837825477123e-06
2,13,anti_first_fail,indomain_min,obj,301787.0,301787.0,301787.0,301787.0,301787.0,494152.0,1.0
2,13,anti_first_fail,indomain_min,time,60.0,90.0,50.0,60.0,0.0001865960657596588,,3.731921315193176e-06
2,14,anti_first_fail,indomain_min,obj,660760.0,660760.0,660760.0,660760.0,650972.0,820516.0,0.985186754646165
2,14,anti_first_fail,indomain_min,time,60.0,130.0,50.0,110.0,0.0003700200468301773,,7.400400936603546e-06
2,15,anti_first_fail,indomain_min,obj,2668530.0,2668530.0,2668530.0,2668530.0,2638040.0,3088570.0,0.9885742337541643
2,15,anti_first_fail,indomain_min,time,60.0,110.0,50.0,90.0,0.0003164659719914198,,6.329319439828396e-06
2,16,anti_first_fail,indomain_min,obj,380611.0,380611.0,380611.0,380611.0,364695.0,610345.0,0.9581830267648597
2,16,anti_first_fail,indomain_min,time,60.0,130.0,50.0,110.0,0.0004469708073884249,,8.939416147768497e-06
2,17,anti_first_fail,indomain_min,obj,530210.0,530210.0,530210.0,530210.0,530075.0,735800.0,0.9997453839044906
2,17,anti_first_fail,indomain_min,time,60.0,100.0,50.0,70.0,0.00026772404089570045,,5.354480817914009e-06
