,,,,,Gecode,OGSA,Preferred,Objective Ratio
1,13,anti_first_fail,indomain_min,time,60.0,0.0002612380776554346,,4.3539679609239105e-06
1,14,anti_first_fail,indomain_min,obj,1488760.0,1488760.0,1818352.0,1.0
1,14,anti_first_fail,indomain_min,time,60.0,0.0002613849937915802,,4.356416563193004e-06
1,15,anti_first_fail,indomain_min,obj,1872000.0,1872000.0,5608900.0,1.0
1,15,anti_first_fail,indomain_min,time,60.0,0.00016573909670114517,,2.7623182783524197e-06
1,16,anti_first_fail,indomain_min,obj,557050.0,557050.0,1408450.0,1.0
1,16,anti_first_fail,indomain_min,time,60.0,0.00025934004224836826,,4.322334037472804e-06
1,17,anti_first_fail,indomain_min,obj,4052230.0,4052230.0,5893066.0,1.0
1,17,anti_first_fail,indomain_min,time,60.0,0.0002378588542342186,,3.964314237236976e-06
1,18,anti_first_fail,indomain_min,obj,1060800.0,1060800.0,5221540.0,1.0
1,18,anti_first_fail,indomain_min,time,60.0,0.00023780809715390205,,3.963468285898368e-06
1,19,anti_first_fail,indomain_min,obj,236340.0,236340.0,430782.0,1.0
1,19,anti_first_fail,indomain_min,time,60.0,0.00024819117970764637,,4.136519661794106e-06
1,20,anti_first_fail,indomain_min,obj,1399775.0,1398575.0,1839222.0,0.9991427193656123
1,20,anti_first_fail,indomain_min,time,60.0,0.0003421630244702101,,5.702717074503501e-06
1,21,anti_first_fail,indomain_min,obj,2255680.0,2255680.0,2480232.0,1.0
1,21,anti_first_fail,indomain_min,time,60.0,0.00027470802888274193,,4.578467148045698e-06
1,22,anti_first_fail,indomain_min,obj,881985.0,881985.0,1109200.0,1.0
1,22,anti_first_fail,indomain_min,time,70.0,0.0006030360236763954,,8.614800338234221e-06
1,23,anti_first_fail,indomain_min,obj,414380.0,414180.0,986216.0,0.9995173512235146
1,23,anti_first_fail,indomain_min,time,60.0,0.0003498771693557501,,5.831286155929168e-06
1,24,anti_first_fail,indomain_min,obj,2223875.0,2223325.0,4397250.0,0.9997526839413187
1,24,anti_first_fail,indomain_min,time,60.0,0.0002632599789649248,,4.387666316082081e-06
1,25,anti_first_fail,indomain_min,obj,255873.0,255873.0,411743.0,1.0
1,25,anti_first_fail,indomain_min,time,60.0,0.00017261505126953125,,2.876917521158854e-06
1,26,anti_first_fail,indomain_min,obj,556326.0,554970.0,846916.0,0.9975625802137595
1,26,anti_first_fail,indomain_min,time,60.0,0.0005953800864517689,,9.923001440862815e-06
1,27,anti_first_fail,indomain_min,obj,1161350.0,1161350.0,1521000.0,1.0
1,27,anti_first_fail,indomain_min,time,70.0,0.00017006904818117619,,2.42955783115966e-06
1,28,anti_first_fail,indomain_min,obj,1864961.0,1864915.0,2870940.0,0.9999753346048523
1,28,anti_first_fail,indomain_min,time,70.0,0.0002579509746283293,,3.6850139232618468e-06
1,29,anti_first_fail,indomain_min,obj,1551972.0,1551940.0,2634196.0,0.999979381071308
1,29,anti_first_fail,indomain_min,time,60.0,0.0002633680123835802,,4.38946687305967e-06
1,30,anti_first_fail,indomain_min,obj,768530.0,768530.0,914674.0,1.0
1,30,anti_first_fail,indomain_min,time,60.0,0.00032064993865787983,,5.344165644297997e-06
1,31,anti_first_fail,indomain_min,obj,271640.0,279465.0,375190.0,1.0288065086143425
1,31,anti_first_fail,indomain_min,time,60.0,0.00033226702362298965,,5.537783727049827e-06
1,32,anti_first_fail,indomain_min,obj,477360.0,477360.0,493600.0,1.0
1,32,anti_first_fail,indomain_min,time,60.0,0.0003477351274341345,,5.795585457235574e-06
1,33,anti_first_fail,indomain_min,obj,3105550.0,3103850.0,3644870.0,0.9994525929384489
1,33,anti_first_fail,indomain_min,time,60.0,0.00029235496185719967,,4.872582697619994e-06
1,34,anti_first_fail,indomain_min,obj,1227346.0,1227330.0,4382750.0,0.9999869637412759
1,34,anti_first_fail,indomain_min,time,60.0,0.00023786909878253937,,3.964484979708989e-06
1,35,anti_first_fail,indomain_min,obj,373100.0,373100.0,723680.0,1.0
1,35,anti_first_fail,indomain_min,time,60.0,0.0002931361086666584,,4.885601811110973e-06
1,36,anti_first_fail,indomain_min,obj,388700.0,388700.0,663070.0,1.0
1,36,anti_first_fail,indomain_min,time,60.0,0.0002590219955891371,,4.317033259818951e-06
1,37,anti_first_fail,indomain_min,obj,118430.0,118430.0,523390.0,1.0
1,37,anti_first_fail,indomain_min,time,60.0,0.000330792972818017,,5.5132162136336165e-06
1,38,anti_first_fail,indomain_min,obj,237510.0,237510.0,335801.0,1.0
1,38,anti_first_fail,indomain_min,time,60.0,0.0003687480930238962,,6.14580155039827e-06
1,39,anti_first_fail,indomain_min,obj,1548395.0,1327595.0,2068095.0,0.8574007278504516
1,39,anti_first_fail,indomain_min,time,60.0,0.0002680160105228424,,4.46693350871404e-06
1,40,anti_first_fail,indomain_min,obj,966900.0,966900.0,8552180.0,1.0
1,40,anti_first_fail,indomain_min,time,60.0,0.0001656420063227415,,2.760700105379025e-06
1,41,anti_first_fail,indomain_min,obj,291135.0,291135.0,2593905.0,1.0
1,41,anti_first_fail,indomain_min,time,70.0,0.00017372611910104752,,2.481801701443536e-06
1,42,anti_first_fail,indomain_min,obj,736450.0,736450.0,938545.0,1.0
1,42,anti_first_fail,indomain_min,time,60.0,0.00024040089920163155,,4.0066816533605255e-06
1,43,anti_first_fail,indomain_min,obj,312650.0,312650.0,380370.0,1.0
1,43,anti_first_fail,indomain_min,time,60.0,0.00016440893523395061,,2.7401489205658437e-06
1,44,anti_first_fail,indomain_min,obj,758210.0,758210.0,903382.0,1.0
1,44,anti_first_fail,indomain_min,time,60.0,0.0002717680763453245,,4.529467939088742e-06
1,45,anti_first_fail,indomain_min,obj,747500.0,747500.0,5106800.0,1.0
1,45,anti_first_fail,indomain_min,time,60.0,0.0003542681224644184,,5.904468707740307e-06
1,46,anti_first_fail,indomain_min,obj,1859320.0,1858220.0,4059136.0,0.9994083858614977
1,46,anti_first_fail,indomain_min,time,60.0,0.0003503761254251003,,5.839602090418339e-06
1,47,anti_first_fail,indomain_min,obj,1517100.0,1517100.0,1938340.0,1.0
1,47,anti_first_fail,indomain_min,time,60.0,0.00016512093134224415,,2.752015522370736e-06
1,48,anti_first_fail,indomain_min,obj,1760505.0,1750905.0,2376525.0,0.994547019179156
1,48,anti_first_fail,indomain_min,time,60.0,0.0003756529185920954,,6.260881976534923e-06
1,49,anti_first_fail,indomain_min,obj,182000.0,182000.0,309420.0,1.0
1,49,anti_first_fail,indomain_min,time,60.0,0.0003519519232213497,,5.8658653870224954e-06
1,50,anti_first_fail,indomain_min,obj,989300.0,989300.0,1307060.0,1.0
1,50,anti_first_fail,indomain_min,time,60.0,0.0003423697780817747,,5.706162968029578e-06
1,51,anti_first_fail,indomain_min,obj,194350.0,194350.0,203936.0,1.0
1,51,anti_first_fail,indomain_min,time,60.0,0.000164056196808815,,2.7342699468135835e-06
1,52,anti_first_fail,indomain_min,obj,406650.0,406250.0,1391150.0,0.9990163531292267
1,52,anti_first_fail,indomain_min,time,60.0,0.00027074292302131653,,4.512382050355275e-06
1,53,anti_first_fail,indomain_min,obj,339040.0,339040.0,510777.0,1.0
1,53,anti_first_fail,indomain_min,time,60.0,0.0001636010129004717,,2.7266835483411947e-06
1,54,anti_first_fail,indomain_min,obj,168350.0,168350.0,208850.0,1.0
1,54,anti_first_fail,indomain_min,time,60.0,0.0002664090134203434,,4.44015022367239e-06
1,55,anti_first_fail,indomain_min,obj,598130.0,598130.0,908648.0,1.0
1,55,anti_first_fail,indomain_min,time,60.0,0.000163680175319314,,2.7280029219885665e-06
1,56,anti_first_fail,indomain_min,obj,707525.0,707525.0,1008490.0,1.0
1,56,anti_first_fail,indomain_min,time,60.0,0.0002615621779114008,,4.35936963185668e-06
1,57,anti_first_fail,indomain_min,obj,4907000.0,4907000.0,6635800.0,1.0
1,57,anti_first_fail,indomain_min,time,60.0,0.0002684970386326313,,4.474950643877188e-06
1,58,anti_first_fail,indomain_min,obj,639015.0,639015.0,883548.0,1.0
1,58,anti_first_fail,indomain_min,time,60.0,0.00026393705047667027,,4.398950841277837e-06
1,59,anti_first_fail,indomain_min,obj,2293005.0,2293005.0,2604842.0,1.0
1,59,anti_first_fail,indomain_min,time,60.0,0.0002619789447635412,,4.366315746059021e-06
1,60,anti_first_fail,indomain_min,obj,1026030.0,1026030.0,1486788.0,1.0
1,60,anti_first_fail,indomain_min,time,60.0,0.0002925142180174589,,4.875236966957649e-06
1,61,anti_first_fail,indomain_min,obj,1026679.0,1026675.0,1401060.0,0.9999961039429072
1,61,anti_first_fail,indomain_min,time,60.0,0.0003174960147589445,,5.2916002459824085e-06
1,62,anti_first_fail,indomain_min,obj,877102.0,869102.0,1177902.0,0.9908790539754784
1,62,anti_first_fail,indomain_min,time,60.0,0.0003420170396566391,,5.700283994277318e-06
1,63,anti_first_fail,indomain_min,obj,542750.0,542750.0,2966230.0,1.0
1,63,anti_first_fail,indomain_min,time,60.0,0.00016463198699057102,,2.7438664498428506e-06
1,64,anti_first_fail,indomain_min,obj,587015.0,587015.0,943660.0,1.0
1,64,anti_first_fail,indomain_min,time,60.0,0.00019005103968083858,,3.1675173280139764e-06
1,65,anti_first_fail,indomain_min,obj,242800.0,242800.0,331800.0,1.0
1,65,anti_first_fail,indomain_min,time,60.0,0.0003362898714840412,,5.604831191400687e-06
1,66,anti_first_fail,indomain_min,obj,241475.0,241475.0,1443960.0,1.0
1,66,anti_first_fail,indomain_min,time,60.0,0.0002964290324598551,,4.940483874330918e-06
1,67,anti_first_fail,indomain_min,obj,162720.0,162720.0,303510.0,1.0
1,67,anti_first_fail,indomain_min,time,60.0,0.00016668695025146008,,2.7781158375243344e-06
1,68,anti_first_fail,indomain_min,obj,877455.0,871455.0,1074741.0,0.9931620424979059
1,68,anti_first_fail,indomain_min,time,60.0,0.0002891300246119499,,4.818833743532499e-06
1,69,anti_first_fail,indomain_min,obj,802880.0,802880.0,1095072.0,1.0
1,69,anti_first_fail,indomain_min,time,60.0,0.000351474154740572,,5.857902579009533e-06
1,70,anti_first_fail,indomain_min,obj,1082250.0,1082250.0,2524600.0,1.0
1,70,anti_first_fail,indomain_min,time,60.0,0.0002595800906419754,,4.3263348440329235e-06
1,71,anti_first_fail,indomain_min,obj,1223820.0,1223820.0,1712208.0,1.0
1,71,anti_first_fail,indomain_min,time,60.0,0.0001635868102312088,,2.7264468371868134e-06
1,72,anti_first_fail,indomain_min,obj,827580.0,827580.0,9997148.0,1.0
1,72,anti_first_fail,indomain_min,time,60.0,0.00026188092306256294,,4.364682051042716e-06
1,73,anti_first_fail,indomain_min,obj,250900.0,250900.0,312720.0,1.0
1,73,anti_first_fail,indomain_min,time,60.0,0.0002727760002017021,,4.546266670028368e-06
1,74,anti_first_fail,indomain_min,obj,891560.0,891560.0,2185288.0,1.0
1,74,anti_first_fail,indomain_min,time,60.0,0.00026199501007795334,,4.366583501299222e-06
1,75,anti_first_fail,indomain_min,obj,838150.0,838150.0,1044330.0,1.0
1,75,anti_first_fail,indomain_min,time,60.0,0.0002884820569306612,,4.808034282177686e-06
1,76,anti_first_fail,indomain_min,obj,278525.0,278525.0,617550.0,1.0
1,76,anti_first_fail,indomain_min,time,60.0,0.0003216080367565155,,5.360133945941925e-06
1,77,anti_first_fail,indomain_min,obj,968500.0,968500.0,2499900.0,1.0
1,77,anti_first_fail,indomain_min,time,60.0,0.00025798799470067024,,4.299799911677837e-06
1,78,anti_first_fail,indomain_min,obj,400375.0,400375.0,1186760.0,1.0
1,78,anti_first_fail,indomain_min,time,60.0,0.0001659549307078123,,2.7659155117968718e-06
1,79,anti_first_fail,indomain_min,obj,872235.0,872235.0,1221841.0,1.0
1,79,anti_first_fail,indomain_min,time,60.0,0.0002667668741196394,,4.446114568660657e-06
1,80,anti_first_fail,indomain_min,obj,648766.0,498710.0,606882.0,0.7687055116945093
1,80,anti_first_fail,indomain_min,time,60.0,0.0004991660825908184,,8.319434709846973e-06
1,81,anti_first_fail,indomain_min,obj,348855.0,348855.0,440733.0,1.0
1,81,anti_first_fail,indomain_min,time,60.0,0.0003613659646362066,,6.02276607727011e-06
1,82,anti_first_fail,indomain_min,obj,828425.0,828425.0,2287285.0,1.0
1,82,anti_first_fail,indomain_min,time,60.0,0.00028542219661176205,,4.757036610196034e-06
1,83,anti_first_fail,indomain_min,obj,774425.0,773825.0,4413308.0,0.9992252316234626
1,83,anti_first_fail,indomain_min,time,60.0,0.00024853693321347237,,4.1422822202245396e-06
1,84,anti_first_fail,indomain_min,obj,649350.0,649350.0,819090.0,1.0
1,84,anti_first_fail,indomain_min,time,60.0,0.0003464010078459978,,5.77335013076663e-06
1,85,anti_first_fail,indomain_min,obj,236360.0,236360.0,895732.0,1.0
1,85,anti_first_fail,indomain_min,time,60.0,0.0002621919848024845,,4.369866413374742e-06
1,86,anti_first_fail,indomain_min,obj,622830.0,622830.0,2419674.0,1.0
1,86,anti_first_fail,indomain_min,time,60.0,0.00016581709496676922,,2.7636182494461536e-06
1,87,anti_first_fail,indomain_min,obj,492718.0,492718.0,2082078.0,1.0
1,87,anti_first_fail,indomain_min,time,60.0,0.0003084540367126465,,5.140900611877441e-06
1,88,anti_first_fail,indomain_min,obj,2818430.0,2818430.0,2983605.0,1.0
1,88,anti_first_fail,indomain_min,time,60.0,0.00016225106082856655,,2.704184347142776e-06
1,89,anti_first_fail,indomain_min,obj,452400.0,452400.0,670660.0,1.0
1,89,anti_first_fail,indomain_min,time,60.0,0.0002642951440066099,,4.404919066776832e-06
1,90,anti_first_fail,indomain_min,obj,829010.0,829010.0,2841144.0,1.0
1,90,anti_first_fail,indomain_min,time,60.0,0.00026371399872004986,,4.395233312000831e-06
1,91,anti_first_fail,indomain_min,obj,519025.0,519025.0,976695.0,1.0
1,91,anti_first_fail,indomain_min,time,60.0,0.00016221217811107635,,2.7035363018512727e-06
1,92,anti_first_fail,indomain_min,obj,619450.0,619450.0,836920.0,1.0
1,92,anti_first_fail,indomain_min,time,60.0,0.00026819296181201935,,4.469882696866989e-06
1,93,anti_first_fail,indomain_min,obj,658450.0,658450.0,866561.0,1.0
1,93,anti_first_fail,indomain_min,time,70.0,0.000168137950822711,,2.4019707260387284e-06
1,94,anti_first_fail,indomain_min,obj,2708694.0,2706730.0,3569892.0,0.999274927326601
1,94,anti_first_fail,indomain_min,time,60.0,0.00048737390898168087,,8.122898483028015e-06
1,95,anti_first_fail,indomain_min,obj,142120.0,141895.0,187768.0,0.9984168308471714
1,95,anti_first_fail,indomain_min,time,60.0,0.0002821229863911867,,4.7020497731864456e-06
1,96,anti_first_fail,indomain_min,obj,1008150.0,1008150.0,1223410.0,1.0
1,96,anti_first_fail,indomain_min,time,60.0,0.000266894930973649,,4.448248849560817e-06
1,97,anti_first_fail,indomain_min,obj,4289900.0,4270500.0,5559800.0,0.9954777500641041
1,97,anti_first_fail,indomain_min,time,70.0,0.0004211061168462038,,6.015801669231483e-06
1,98,anti_first_fail,indomain_min,obj,873665.0,873665.0,1033339.0,1.0
1,98,anti_first_fail,indomain_min,time,60.0,0.00029662298038601875,,4.943716339766979e-06
1,99,anti_first_fail,indomain_min,obj,565630.0,565630.0,840304.0,1.0
1,99,anti_first_fail,indomain_min,time,70.0,0.00034282379783689976,,4.897482826241425e-06
1,100,anti_first_fail,indomain_min,obj,1973800.0,1973725.0,2704425.0,0.9999620022292025
1,100,anti_first_fail,indomain_min,time,60.0,0.00047300709411501884,,7.883451568583647e-06
2,1,anti_first_fail,indomain_min,obj,444122.0,444720.0,752566.0,1.0013464768689684
2,1,anti_first_fail,indomain_min,time,60.0,0.0003968391101807356,,6.613985169678926e-06
2,2,anti_first_fail,indomain_min,obj,926030.0,926030.0,1519690.0,1.0
2,2,anti_first_fail,indomain_min,time,60.0,0.00017841020599007607,,2.9735034331679345e-06
2,3,anti_first_fail,indomain_min,obj,109958.0,108743.0,141707.0,0.9889503264882955
2,3,anti_first_fail,indomain_min,time,60.0,0.00036432105116546154,,6.072017519424359e-06
2,4,anti_first_fail,indomain_min,obj,974180.0,974180.0,2972960.0,1.0
2,4,anti_first_fail,indomain_min,time,60.0,0.00018236995674669743,,3.0394992791116236e-06
2,5,anti_first_fail,indomain_min,obj,2159185.0,2159115.0,4434365.0,0.9999675803601822
2,5,anti_first_fail,indomain_min,time,60.0,0.00028510414995253086,,4.751735832542181e-06
2,6,anti_first_fail,indomain_min,obj,1582100.0,1566050.0,6549950.0,0.9898552556728399
2,6,anti_first_fail,indomain_min,time,60.0,0.00037871510721743107,,6.311918453623851e-06
2,7,anti_first_fail,indomain_min,obj,285294.0,283514.0,517870.0,0.9937608221694112
2,7,anti_first_fail,indomain_min,time,60.0,0.0003090191166847944,,5.150318611413241e-06
2,8,anti_first_fail,indomain_min,obj,1935050.0,1915800.0,4479050.0,0.990051936642464
2,8,anti_first_fail,indomain_min,time,60.0,0.00028576888144016266,,4.762814690669378e-06
2,9,anti_first_fail,indomain_min,obj,606536.0,598536.0,920268.0,0.9868103459646254
2,9,anti_first_fail,indomain_min,time,60.0,0.000284573994576931,,4.742899909615516e-06
2,10,anti_first_fail,indomain_min,obj,1583710.0,1593750.0,3230360.0,1.0063395444873113
2,10,anti_first_fail,indomain_min,time,60.0,0.0002856359351426363,,4.760598919043938e-06
2,11,anti_first_fail,indomain_min,obj,852434.0,852364.0,915338.0,0.9999178822055432
2,11,anti_first_fail,indomain_min,time,60.0,0.00028027198277413845,,4.671199712902308e-06
2,12,anti_first_fail,indomain_min,obj,1376964.0,1376080.0,1604984.0,0.999358007907251
2,12,anti_first_fail,indomain_min,time,60.0,0.0002568908967077732,,4.281514945129554e-06
2,13,anti_first_fail,indomain_min,obj,1009650.0,1009600.0,1303380.0,0.9999504778883772
2,13,anti_first_fail,indomain_min,time,60.0,0.0002892259508371353,,4.820432513952255e-06
2,14,anti_first_fail,indomain_min,obj,1214012.0,1212860.0,1818404.0,0.9990510802199649
2,14,anti_first_fail,indomain_min,time,60.0,0.00028389785438776016,,4.7316309064626695e-06
2,15,anti_first_fail,indomain_min,obj,1579500.0,1579500.0,2435400.0,1.0
2,15,anti_first_fail,indomain_min,time,60.0,0.00018032407388091087,,3.0054012313485146e-06
2,16,anti_first_fail,indomain_min,obj,446045.0,445865.0,608145.0,0.9995964532726519
2,16,anti_first_fail,indomain_min,time,60.0,0.00027847895398736,,4.641315899789333e-06
2,17,anti_first_fail,indomain_min,obj,3464848.0,3464126.0,5793854.0,0.9997916214506379
2,17,anti_first_fail,indomain_min,time,60.0,0.00026696198619902134,,4.449366436650356e-06
2,18,anti_first_fail,indomain_min,obj,880440.0,859440.0,2255740.0,0.9761482894916178
2,18,anti_first_fail,indomain_min,time,60.0,0.0002562559675425291,,4.270932792375485e-06
2,19,anti_first_fail,indomain_min,obj,198432.0,198222.0,427146.0,0.9989417029511369
2,19,anti_first_fail,indomain_min,time,60.0,0.00027087400667369366,,4.5145667778948946e-06
2,20,anti_first_fail,indomain_min,obj,1257464.0,1228636.0,1809486.0,0.9770744927886603
2,20,anti_first_fail,indomain_min,time,60.0,0.0003643161617219448,,6.07193602869908e-06
2,21,anti_first_fail,indomain_min,obj,2129801.0,2129356.0,2427566.0,0.9997910602915484
2,21,anti_first_fail,indomain_min,time,60.0,0.00029823509976267815,,4.970584996044636e-06
2,22,anti_first_fail,indomain_min,obj,743741.0,742658.0,1099771.0,0.9985438479255547
2,22,anti_first_fail,indomain_min,time,70.0,0.00038309209048748016,,5.472744149821145e-06
2,23,anti_first_fail,indomain_min,obj,348294.0,347044.0,1010814.0,0.9964110779973241
2,23,anti_first_fail,indomain_min,time,60.0,0.0003323480486869812,,5.53913414478302e-06
2,24,anti_first_fail,indomain_min,obj,1882365.0,1847865.0,3131595.0,0.9816719924137985
2,24,anti_first_fail,indomain_min,time,60.0,0.00027808407321572304,,4.634734553595384e-06
2,25,anti_first_fail,indomain_min,obj,206214.0,206214.0,397667.0,1.0
2,25,anti_first_fail,indomain_min,time,60.0,0.00018402491696178913,,3.067081949363152e-06
2,26,anti_first_fail,indomain_min,obj,477750.0,469942.0,791900.0,0.9836567242281528
2,26,anti_first_fail,indomain_min,time,60.0,0.00038045807741582394,,6.340967956930399e-06
2,27,anti_first_fail,indomain_min,obj,1008390.0,1008390.0,1516150.0,1.0
2,27,anti_first_fail,indomain_min,time,70.0,0.00027589197270572186,,3.941313895796026e-06
2,28,anti_first_fail,indomain_min,obj,1594545.0,1594521.0,2282560.0,0.9999849486844209
2,28,anti_first_fail,indomain_min,time,60.0,0.00028320588171482086,,4.720098028580348e-06
2,29,anti_first_fail,indomain_min,obj,1288016.0,1287288.0,2582952.0,0.9994347896299425
2,29,anti_first_fail,indomain_min,time,70.0,0.0002919221296906471,,4.170316138437816e-06
2,30,anti_first_fail,indomain_min,obj,664704.0,663754.0,816376.0,0.9985707924128635
2,30,anti_first_fail,indomain_min,time,80.0,0.0003208958078175783,,4.011197597719729e-06
2,31,anti_first_fail,indomain_min,obj,218781.0,220826.0,362655.0,1.0093472467901692
2,31,anti_first_fail,indomain_min,time,60.0,0.000356786884367466,,5.946448072791099e-06
2,32,anti_first_fail,indomain_min,obj,382595.0,382003.0,466145.0,0.9984526718854141
2,32,anti_first_fail,indomain_min,time,60.0,0.0003688561264425516,,6.14760210737586e-06
2,33,anti_first_fail,indomain_min,obj,2760760.0,2734710.0,3864500.0,0.9905641924687405
2,33,anti_first_fail,indomain_min,time,60.0,0.0003163150977343321,,5.2719182955722015e-06
2,34,anti_first_fail,indomain_min,obj,1038424.0,1038364.0,2132332.0,0.999942220133587
2,34,anti_first_fail,indomain_min,time,60.0,0.0002540638670325279,,4.234397783875465e-06
2,35,anti_first_fail,indomain_min,obj,307480.0,307480.0,424740.0,1.0
2,35,anti_first_fail,indomain_min,time,60.0,0.00031217909418046474,,5.202984903007746e-06
2,36,anti_first_fail,indomain_min,obj,315520.0,313720.0,579575.0,0.9942951318458418
2,36,anti_first_fail,indomain_min,time,60.0,0.00027856603264808655,,4.642767210801442e-06
2,37,anti_first_fail,indomain_min,obj,96698.0,96394.0,205485.0,0.9968561914413948
2,37,anti_first_fail,indomain_min,time,60.0,0.00035326508805155754,,5.887751467525959e-06
2,38,anti_first_fail,indomain_min,obj,202035.0,195112.0,338477.0,0.9657336600094043
2,38,anti_first_fail,indomain_min,time,60.0,0.00041380105540156364,,6.896684256692727e-06
2,39,anti_first_fail,indomain_min,obj,1336495.0,1078230.0,2148695.0,0.8067594716029615
2,39,anti_first_fail,indomain_min,time,60.0,0.0002803020179271698,,4.671700298786163e-06
2,40,anti_first_fail,indomain_min,obj,789620.0,789620.0,3303980.0,1.0
2,40,anti_first_fail,indomain_min,time,60.0,0.00018126191571354866,,3.0210319285591444e-06
2,41,anti_first_fail,indomain_min,obj,252022.0,252022.0,634212.0,1.0
2,41,anti_first_fail,indomain_min,time,60.0,0.00023647397756576538,,3.941232959429423e-06
2,42,anti_first_fail,indomain_min,obj,629865.0,629165.0,892470.0,0.9988886507426195
2,42,anti_first_fail,indomain_min,time,60.0,0.00026348698884248734,,4.391449814041456e-06
2,43,anti_first_fail,indomain_min,obj,232260.0,232260.0,292860.0,1.0
2,43,anti_first_fail,indomain_min,time,60.0,0.000182043993845582,,3.0340665640930336e-06
2,44,anti_first_fail,indomain_min,obj,677698.0,677698.0,865450.0,1.0
2,44,anti_first_fail,indomain_min,time,60.0,0.00030430499464273453,,5.071749910712242e-06
2,45,anti_first_fail,indomain_min,obj,637800.0,630400.0,2245250.0,0.9883976168077767
2,45,anti_first_fail,indomain_min,time,60.0,0.0003910190425813198,,6.516984043021997e-06
2,46,anti_first_fail,indomain_min,obj,1548528.0,1589376.0,3921600.0,1.0263785995474413
2,46,anti_first_fail,indomain_min,time,60.0,0.00037734792567789555,,6.289132094631592e-06
2,47,anti_first_fail,indomain_min,obj,1245180.0,1245180.0,1679660.0,1.0
2,47,anti_first_fail,indomain_min,time,60.0,0.00017844908870756626,,2.9741514784594377e-06
2,48,anti_first_fail,indomain_min,obj,1476355.0,1457123.0,1987937.0,0.9869733228119253
2,48,anti_first_fail,indomain_min,time,60.0,0.0004057500045746565,,6.762500076244275e-06
2,49,anti_first_fail,indomain_min,obj,147880.0,146980.0,271900.0,0.993913984311604
2,49,anti_first_fail,indomain_min,time,60.0,0.0003770790062844753,,6.284650104741255e-06
2,50,anti_first_fail,indomain_min,obj,863860.0,827560.0,1240820.0,0.9579793022017457
2,50,anti_first_fail,indomain_min,time,60.0,0.00036790501326322556,,6.1317502210537595e-06
2,51,anti_first_fail,indomain_min,obj,170370.0,170370.0,185247.0,1.0
2,51,anti_first_fail,indomain_min,time,60.0,0.00017898716032505035,,2.983119338750839e-06
2,52,anti_first_fail,indomain_min,obj,349050.0,346900.0,750850.0,0.9938404240080217
2,52,anti_first_fail,indomain_min,time,60.0,0.00028737494722008705,,4.789582453668117e-06
2,53,anti_first_fail,indomain_min,obj,272726.0,272726.0,451830.0,1.0
2,53,anti_first_fail,indomain_min,time,60.0,0.00017618597485125065,,2.9364329141875108e-06
2,54,anti_first_fail,indomain_min,obj,134950.0,134890.0,203130.0,0.9995553908855132
2,54,anti_first_fail,indomain_min,time,60.0,0.000279843108728528,,4.664051812142134e-06
2,55,anti_first_fail,indomain_min,obj,509104.0,509104.0,917186.0,1.0
2,55,anti_first_fail,indomain_min,time,60.0,0.0001827410887926817,,3.0456848132113616e-06
