,,,,,Gecode,Gurobi,Gecode,Gurobi,OGSA,Solver Run Time Ratio,Solver Run Time Ratio,Model Run Time Ratio,Model Run Time Ratio
1,3,anti_first_fail,indomain_min,50,70.0,120.0,90.0,110.0,0.00020579993724822998,1.7142857142857142,1.2222222222222223,1.0909090909090908,0.7777777777777778
1,3,anti_first_fail,indomain_min,80,70.0,120.0,70.0,100.0,0.00020578410476446152,1.7142857142857142,1.4285714285714286,1.2,1.0
1,3,anti_first_fail,indomain_min,200,70.0,110.0,60.0,100.0,0.00022029411047697067,1.5714285714285714,1.6666666666666667,1.1,1.1666666666666667
1,3,anti_first_fail,indomain_min,500,70.0,110.0,60.0,90.0,0.0002021240070462227,1.5714285714285714,1.5,1.2222222222222223,1.1666666666666667
1,3,anti_first_fail,indomain_min,800,70.0,110.0,70.0,90.0,0.0003620060160756111,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
1,3,anti_first_fail,indomain_min,1000,70.0,110.0,60.0,90.0,0.00039666006341576576,1.5714285714285714,1.5,1.2222222222222223,1.1666666666666667
2,1,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.00022555794566869736,1.4285714285714286,1.1428571428571428,1.25,1.0
2,1,anti_first_fail,indomain_min,20,70.0,100.0,60.0,80.0,0.0002154768444597721,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
2,1,anti_first_fail,indomain_min,50,70.0,100.0,60.0,80.0,0.00021904008463025093,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
2,1,anti_first_fail,indomain_min,80,70.0,100.0,60.0,80.0,0.00021569197997450829,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
2,1,anti_first_fail,indomain_min,200,70.0,100.0,60.0,80.0,0.00021848175674676895,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
2,1,anti_first_fail,indomain_min,500,70.0,100.0,60.0,80.0,0.0002138400450348854,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
2,1,anti_first_fail,indomain_min,800,70.0,100.0,60.0,80.0,0.00021577812731266022,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
2,1,anti_first_fail,indomain_min,1000,70.0,100.0,60.0,80.0,0.00021756719797849655,1.4285714285714286,1.3333333333333333,1.25,1.1666666666666667
2,2,anti_first_fail,indomain_min,0,70.0,90.0,60.0,70.0,0.00019295187667012215,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
2,2,anti_first_fail,indomain_min,20,70.0,90.0,60.0,70.0,0.00019219238311052322,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
2,2,anti_first_fail,indomain_min,50,70.0,90.0,60.0,70.0,0.00019165221601724625,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
2,2,anti_first_fail,indomain_min,80,70.0,90.0,60.0,70.0,0.0001899590715765953,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
2,2,anti_first_fail,indomain_min,200,70.0,90.0,60.0,70.0,0.00019218679517507553,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
2,2,anti_first_fail,indomain_min,500,70.0,90.0,60.0,70.0,0.00019688671454787254,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
2,2,anti_first_fail,indomain_min,800,70.0,90.0,60.0,70.0,0.00019173184409737587,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
2,2,anti_first_fail,indomain_min,1000,70.0,90.0,60.0,70.0,0.00018953299149870872,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
2,3,anti_first_fail,indomain_min,0,70.0,120.0,60.0,100.0,0.00020106229931116104,1.7142857142857142,1.6666666666666667,1.2,1.1666666666666667
2,3,anti_first_fail,indomain_min,20,70.0,120.0,60.0,100.0,0.00019984925165772438,1.7142857142857142,1.6666666666666667,1.2,1.1666666666666667
2,3,anti_first_fail,indomain_min,50,80.0,170.0,90.0,110.0,0.00021393224596977234,2.125,1.2222222222222223,1.5454545454545454,0.8888888888888888
2,3,anti_first_fail,indomain_min,80,70.0,120.0,60.0,100.0,0.00020702509209513664,1.7142857142857142,1.6666666666666667,1.2,1.1666666666666667
2,3,anti_first_fail,indomain_min,200,70.0,120.0,60.0,100.0,0.00022130412980914116,1.7142857142857142,1.6666666666666667,1.2,1.1666666666666667
2,3,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.00020095612853765488,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,3,anti_first_fail,indomain_min,800,70.0,110.0,60.0,90.0,0.00019843503832817078,1.5714285714285714,1.5,1.2222222222222223,1.1666666666666667
2,3,anti_first_fail,indomain_min,1000,70.0,110.0,60.0,90.0,0.00020167231559753418,1.5714285714285714,1.5,1.2222222222222223,1.1666666666666667
