,,,,,Gecode,Optimistic
,,,,,Modified,Modified
Month,House,Variable choices,Constraint variables,Result,,
3,14,first_fail,indomain_split_random,obj,1712550.0,1486260.0
3,14,first_fail,indomain_split_random,time,130.0,0.00043142499634996057
3,15,first_fail,indomain_split_random,obj,1208060.0,569000.0
3,15,first_fail,indomain_split_random,time,170.0,0.0002695079892873764
3,16,first_fail,indomain_split_random,obj,689698.0,265707.0
3,16,first_fail,indomain_split_random,time,120.0,0.0002929239999502897
3,17,first_fail,indomain_split_random,obj,221632.0,136102.0
3,17,first_fail,indomain_split_random,time,150.0,0.0005330010026227683
3,18,first_fail,indomain_split_random,obj,1982420.0,1794120.0
3,18,first_fail,indomain_split_random,time,100.0,0.0006922680040588602
3,19,first_fail,indomain_split_random,obj,1008705.0,718605.0
3,19,first_fail,indomain_split_random,time,130.0,0.00025018700398504734
3,20,first_fail,indomain_split_random,obj,390104.0,387404.0
3,20,first_fail,indomain_split_random,time,150.0,0.0004486880061449483
3,21,first_fail,indomain_split_random,obj,251562.0,234662.0
3,21,first_fail,indomain_split_random,time,100.0,0.0003777189995162189
3,22,first_fail,indomain_split_random,obj,353725.0,256205.0
3,22,first_fail,indomain_split_random,time,100.0,0.000269367010332644
3,23,first_fail,indomain_split_random,obj,282900.0,154080.0
3,23,first_fail,indomain_split_random,time,110.0,0.0002926320012193173
3,24,first_fail,indomain_split_random,obj,3212854.0,3008494.0
3,24,first_fail,indomain_split_random,time,80.0,0.00028491100238170475
3,25,first_fail,indomain_split_random,obj,2605160.0,2363620.0
3,25,first_fail,indomain_split_random,time,100.0,0.00028972899599466473
3,26,first_fail,indomain_split_random,obj,3235980.0,2922555.0
3,26,first_fail,indomain_split_random,time,100.0,0.00032730800739955157
3,27,first_fail,indomain_split_random,obj,1211991.0,1211991.0
3,27,first_fail,indomain_split_random,time,100.0,0.0004555199993774295
3,28,first_fail,indomain_split_random,obj,2954960.0,2560460.0
3,28,first_fail,indomain_split_random,time,90.0,0.0003118680033367127
3,29,first_fail,indomain_split_random,obj,1827310.0,1556380.0
3,29,first_fail,indomain_split_random,time,90.0,0.0002622680040076375
3,30,first_fail,indomain_split_random,obj,435060.0,435060.0
3,30,first_fail,indomain_split_random,time,90.0,0.0006043030007276684
3,31,first_fail,indomain_split_random,obj,1103370.0,1074570.0
3,31,first_fail,indomain_split_random,time,90.0,0.000271292999968864
3,32,first_fail,indomain_split_random,obj,896075.0,894275.0
3,32,first_fail,indomain_split_random,time,90.0,0.0002817719941958785
3,33,first_fail,indomain_split_random,obj,637640.0,623220.0
3,33,first_fail,indomain_split_random,time,100.0,0.00028500000189524144
3,34,first_fail,indomain_split_random,obj,1331815.0,1303315.0
3,34,first_fail,indomain_split_random,time,90.0,0.0003811549977399409
3,35,first_fail,indomain_split_random,obj,714280.0,690805.0
3,35,first_fail,indomain_split_random,time,80.0,0.0002594859979581088
3,36,first_fail,indomain_split_random,obj,2935860.0,2060560.0
3,36,first_fail,indomain_split_random,time,90.0,0.000440839008660987
3,37,first_fail,indomain_split_random,obj,1384810.0,899160.0
3,37,first_fail,indomain_split_random,time,90.0,0.0002579260035417974
3,38,first_fail,indomain_split_random,obj,1669545.0,1667746.0
3,38,first_fail,indomain_split_random,time,100.0,0.0002654349955264479
3,39,first_fail,indomain_split_random,obj,428435.0,422050.0
3,39,first_fail,indomain_split_random,time,100.0,0.0002711759880185127
3,40,first_fail,indomain_split_random,obj,899860.0,237030.0
3,40,first_fail,indomain_split_random,time,100.0,0.0002651389950187877
3,41,first_fail,indomain_split_random,obj,1102920.0,561720.0
3,41,first_fail,indomain_split_random,time,90.0,0.00029756299045402557
3,42,first_fail,indomain_split_random,obj,336168.0,168597.0
3,42,first_fail,indomain_split_random,time,80.0,0.0005616459966404364
3,43,first_fail,indomain_split_random,obj,1045381.0,674551.0
3,43,first_fail,indomain_split_random,time,90.0,0.0003013079985976219
3,44,first_fail,indomain_split_random,obj,1744970.0,1656796.0
3,44,first_fail,indomain_split_random,time,100.0,0.0005096450040582567
3,45,first_fail,indomain_split_random,obj,390725.0,349625.0
3,45,first_fail,indomain_split_random,time,100.0,0.00027282499650027603
3,46,first_fail,indomain_split_random,obj,3362855.0,3362855.0
3,46,first_fail,indomain_split_random,time,100.0,0.0002421320095891133
3,47,first_fail,indomain_split_random,obj,1156900.0,983700.0
3,47,first_fail,indomain_split_random,time,90.0,0.0003235869953641668
3,48,first_fail,indomain_split_random,obj,1174716.0,514576.0
3,48,first_fail,indomain_split_random,time,100.0,0.0003119140019407496
3,49,first_fail,indomain_split_random,obj,955825.0,955825.0
3,49,first_fail,indomain_split_random,time,90.0,0.0002860079985111952
3,50,first_fail,indomain_split_random,obj,1261130.0,1037580.0
3,50,first_fail,indomain_split_random,time,90.0,0.00024429500626865774
3,51,first_fail,indomain_split_random,obj,599880.0,568780.0
3,51,first_fail,indomain_split_random,time,90.0,0.000267518000327982
3,52,first_fail,indomain_split_random,obj,1246503.0,1182183.0
3,52,first_fail,indomain_split_random,time,110.0,0.0002750950079644099
3,53,first_fail,indomain_split_random,obj,810734.0,708774.0
3,53,first_fail,indomain_split_random,time,80.0,0.00023814800078980625
3,54,first_fail,indomain_split_random,obj,3154650.0,3154650.0
3,54,first_fail,indomain_split_random,time,90.0,0.00023198200506158173
3,55,first_fail,indomain_split_random,obj,3598058.0,3199378.0
3,55,first_fail,indomain_split_random,time,90.0,0.0003412770020077005
3,56,first_fail,indomain_split_random,obj,2542296.0,1953300.0
3,56,first_fail,indomain_split_random,time,80.0,0.0002838500076904893
3,57,first_fail,indomain_split_random,obj,3510996.0,3263196.0
3,57,first_fail,indomain_split_random,time,90.0,0.00043123000068590045
3,58,first_fail,indomain_split_random,obj,1018670.0,667380.0
3,58,first_fail,indomain_split_random,time,100.0,0.0004995320050511509
3,59,first_fail,indomain_split_random,obj,671115.0,279795.0
3,59,first_fail,indomain_split_random,time,120.0,0.0002797350025502965
3,60,first_fail,indomain_split_random,obj,1038315.0,931140.0
3,60,first_fail,indomain_split_random,time,80.0,0.00024647399550303817
3,61,first_fail,indomain_split_random,obj,725400.0,437050.0
3,61,first_fail,indomain_split_random,time,90.0,0.00025851099053397775
3,62,first_fail,indomain_split_random,obj,971670.0,793701.0
3,62,first_fail,indomain_split_random,time,90.0,0.00027886900352314115
3,63,first_fail,indomain_split_random,obj,1505918.0,1505918.0
3,63,first_fail,indomain_split_random,time,80.0,0.00025506400561425835
3,64,first_fail,indomain_split_random,obj,1591605.0,1289169.0
3,64,first_fail,indomain_split_random,time,90.0,0.00029323200578801334
3,65,first_fail,indomain_split_random,obj,1182870.0,1048470.0
3,65,first_fail,indomain_split_random,time,90.0,0.00037705399154219776
3,66,first_fail,indomain_split_random,obj,1082500.0,1033272.0
3,66,first_fail,indomain_split_random,time,90.0,0.00027253199368715286
3,67,first_fail,indomain_split_random,obj,991290.0,756490.0
3,67,first_fail,indomain_split_random,time,90.0,0.00033592099498491734
3,68,first_fail,indomain_split_random,obj,1645891.0,966691.0
3,68,first_fail,indomain_split_random,time,110.0,0.00027063499146606773
3,69,first_fail,indomain_split_random,obj,4792800.0,4292700.0
3,69,first_fail,indomain_split_random,time,90.0,0.00027459199191071093
3,70,first_fail,indomain_split_random,obj,1204440.0,1204440.0
3,70,first_fail,indomain_split_random,time,130.0,0.0002613419928820804
3,71,first_fail,indomain_split_random,obj,1835450.0,1498450.0
3,71,first_fail,indomain_split_random,time,90.0,0.0002410469896858558
3,72,first_fail,indomain_split_random,obj,701845.0,701845.0
3,72,first_fail,indomain_split_random,time,100.0,0.00022305099992081523
3,73,first_fail,indomain_split_random,obj,2939311.0,2929411.0
3,73,first_fail,indomain_split_random,time,100.0,0.00027779999072663486
3,74,first_fail,indomain_split_random,obj,1734454.0,1653154.0
3,74,first_fail,indomain_split_random,time,100.0,0.00031102800858207047
3,75,first_fail,indomain_split_random,obj,1522910.0,1306110.0
3,75,first_fail,indomain_split_random,time,100.0,0.00034863098699133843
3,76,first_fail,indomain_split_random,obj,2181850.0,1364150.0
3,76,first_fail,indomain_split_random,time,80.0,0.00028010900132358074
3,77,first_fail,indomain_split_random,obj,829185.0,720285.0
3,77,first_fail,indomain_split_random,time,100.0,0.0002671590045792982
3,78,first_fail,indomain_split_random,obj,1907636.0,1429916.0
3,78,first_fail,indomain_split_random,time,90.0,0.00027484699967317283
3,79,first_fail,indomain_split_random,obj,983202.0,881302.0
3,79,first_fail,indomain_split_random,time,100.0,0.0002896980004152283
3,80,first_fail,indomain_split_random,obj,1230202.0,1230202.0
3,80,first_fail,indomain_split_random,time,90.0,0.00027332198806107044
3,81,first_fail,indomain_split_random,obj,374718.0,366408.0
3,81,first_fail,indomain_split_random,time,110.0,0.00041310400411020964
3,82,first_fail,indomain_split_random,obj,2931780.0,2931780.0
3,82,first_fail,indomain_split_random,time,110.0,0.00027754600159823895
3,83,first_fail,indomain_split_random,obj,2252405.0,1842035.0
3,83,first_fail,indomain_split_random,time,90.0,0.000274203994194977
3,84,first_fail,indomain_split_random,obj,712100.0,712100.0
3,84,first_fail,indomain_split_random,time,90.0,0.000257541993050836
3,85,first_fail,indomain_split_random,obj,628016.0,510316.0
3,85,first_fail,indomain_split_random,time,90.0,0.0002948670007754117
3,86,first_fail,indomain_split_random,obj,2188980.0,1781580.0
3,86,first_fail,indomain_split_random,time,90.0,0.0004181809927104041
3,87,first_fail,indomain_split_random,obj,1042934.0,527284.0
3,87,first_fail,indomain_split_random,time,100.0,0.00025698100216686726
3,88,first_fail,indomain_split_random,obj,864704.0,737004.0
3,88,first_fail,indomain_split_random,time,160.0,0.00027927401242777705
3,89,first_fail,indomain_split_random,obj,791220.0,700270.0
3,89,first_fail,indomain_split_random,time,80.0,0.00032928700966294855
3,90,first_fail,indomain_split_random,obj,1077210.0,1021430.0
3,90,first_fail,indomain_split_random,time,90.0,0.0002589470095699653
3,91,first_fail,indomain_split_random,obj,1721670.0,1721670.0
3,91,first_fail,indomain_split_random,time,90.0,0.0004429869877640158
3,92,first_fail,indomain_split_random,obj,1545995.0,1052295.0
3,92,first_fail,indomain_split_random,time,100.0,0.00029394999728538096
3,93,first_fail,indomain_split_random,obj,852465.0,852465.0
3,93,first_fail,indomain_split_random,time,120.0,0.000280672000371851
3,94,first_fail,indomain_split_random,obj,1647870.0,959170.0
3,94,first_fail,indomain_split_random,time,100.0,0.0002841720124706626
3,95,first_fail,indomain_split_random,obj,1627710.0,1273990.0
3,95,first_fail,indomain_split_random,time,110.0,0.00032359999022446573
3,96,first_fail,indomain_split_random,obj,1458045.0,1199725.0
3,96,first_fail,indomain_split_random,time,90.0,0.000410009000916034
3,97,first_fail,indomain_split_random,obj,3837720.0,2942520.0
3,97,first_fail,indomain_split_random,time,90.0,0.00027310100267641246
3,98,first_fail,indomain_split_random,obj,1259340.0,876840.0
3,98,first_fail,indomain_split_random,time,90.0,0.0002501450071576983
3,99,first_fail,indomain_split_random,obj,2004928.0,1676488.0
3,99,first_fail,indomain_split_random,time,90.0,0.0006262149981921539
3,100,first_fail,indomain_split_random,obj,596017.0,409965.0
3,100,first_fail,indomain_split_random,time,90.0,0.00028734499937854707
4,1,first_fail,indomain_split_random,obj,2336010.0,1752260.0
4,1,first_fail,indomain_split_random,time,140.0,0.0003439579886617139
4,2,first_fail,indomain_split_random,obj,1887748.0,1066248.0
4,2,first_fail,indomain_split_random,time,110.0,0.00046114399447105825
4,3,first_fail,indomain_split_random,obj,1657778.0,1533278.0
4,3,first_fail,indomain_split_random,time,90.0,0.000287729999399744
4,4,first_fail,indomain_split_random,obj,1399376.0,1190276.0
4,4,first_fail,indomain_split_random,time,130.0,0.0002877810038626194
4,5,first_fail,indomain_split_random,obj,352038.0,224738.0
4,5,first_fail,indomain_split_random,time,100.0,0.0004731490043923259
4,6,first_fail,indomain_split_random,obj,383670.0,180530.0
4,6,first_fail,indomain_split_random,time,100.0,0.0004538810026133433
4,7,first_fail,indomain_split_random,obj,677692.0,645742.0
4,7,first_fail,indomain_split_random,time,90.0,0.00029416600591503084
4,8,first_fail,indomain_split_random,obj,1287740.0,861640.0
4,8,first_fail,indomain_split_random,time,130.0,0.00028623999969568104
4,9,first_fail,indomain_split_random,obj,2159896.0,2008796.0
4,9,first_fail,indomain_split_random,time,100.0,0.0002610400115372613
4,10,first_fail,indomain_split_random,obj,358610.0,189585.0
4,10,first_fail,indomain_split_random,time,120.0,0.00032616700627841055
4,11,first_fail,indomain_split_random,obj,1040822.0,1040822.0
4,11,first_fail,indomain_split_random,time,110.0,0.000313608004944399
4,12,first_fail,indomain_split_random,obj,1433190.0,1198840.0
4,12,first_fail,indomain_split_random,time,90.0,0.00030338100623339415
4,13,first_fail,indomain_split_random,obj,986636.0,891100.0
4,13,first_fail,indomain_split_random,time,90.0,0.00028861699684057385
4,14,first_fail,indomain_split_random,obj,1605300.0,1420350.0
4,14,first_fail,indomain_split_random,time,100.0,0.0004448849940672517
4,15,first_fail,indomain_split_random,obj,1249404.0,615504.0
4,15,first_fail,indomain_split_random,time,100.0,0.00038165900332387537
4,16,first_fail,indomain_split_random,obj,702700.0,242590.0
4,16,first_fail,indomain_split_random,time,140.0,0.00029451100272126496
4,17,first_fail,indomain_split_random,obj,194214.0,131714.0
4,17,first_fail,indomain_split_random,time,100.0,0.00026181900466326624
4,18,first_fail,indomain_split_random,obj,1900830.0,1689730.0
4,18,first_fail,indomain_split_random,time,130.0,0.0004315850092098117
4,19,first_fail,indomain_split_random,obj,1035180.0,744780.0
4,19,first_fail,indomain_split_random,time,120.0,0.0007405939977616072
4,20,first_fail,indomain_split_random,obj,401724.0,399024.0
4,20,first_fail,indomain_split_random,time,200.0,0.00042075100645888597
4,21,first_fail,indomain_split_random,obj,275033.0,265333.0
4,21,first_fail,indomain_split_random,time,150.0,0.0008740479970583692
4,22,first_fail,indomain_split_random,obj,343792.0,246144.0
4,22,first_fail,indomain_split_random,time,90.0,0.00040477499715052545
4,23,first_fail,indomain_split_random,obj,272720.0,152350.0
4,23,first_fail,indomain_split_random,time,100.0,0.00034437600697856396
4,24,first_fail,indomain_split_random,obj,3041103.0,2837283.0
4,24,first_fail,indomain_split_random,time,90.0,0.0002979920100187883
4,25,first_fail,indomain_split_random,obj,2597004.0,2335084.0
4,25,first_fail,indomain_split_random,time,120.0,0.00029807499959133565
4,26,first_fail,indomain_split_random,obj,3067400.0,2759950.0
4,26,first_fail,indomain_split_random,time,140.0,0.0003073800035053864
4,27,first_fail,indomain_split_random,obj,1270347.0,1184747.0
4,27,first_fail,indomain_split_random,time,90.0,0.0002861640095943585
4,28,first_fail,indomain_split_random,obj,2791440.0,2468640.0
4,28,first_fail,indomain_split_random,time,90.0,0.0002934240037575364
4,29,first_fail,indomain_split_random,obj,1781280.0,1509660.0
4,29,first_fail,indomain_split_random,time,90.0,0.0003262410027673468
4,30,first_fail,indomain_split_random,obj,406644.0,406644.0
4,30,first_fail,indomain_split_random,time,90.0,0.0002746760001173243
4,31,first_fail,indomain_split_random,obj,1154635.0,1102435.0
4,31,first_fail,indomain_split_random,time,100.0,0.00026589199842419475
4,32,first_fail,indomain_split_random,obj,861140.0,859340.0
4,32,first_fail,indomain_split_random,time,100.0,0.00028106701211072505
4,33,first_fail,indomain_split_random,obj,662490.0,647910.0
4,33,first_fail,indomain_split_random,time,100.0,0.000292291006189771
4,34,first_fail,indomain_split_random,obj,1324210.0,1306650.0
4,34,first_fail,indomain_split_random,time,90.0,0.0003276040079072118
4,35,first_fail,indomain_split_random,obj,704050.0,679450.0
4,35,first_fail,indomain_split_random,time,100.0,0.0002679559984244406
4,36,first_fail,indomain_split_random,obj,2761780.0,1912280.0
4,36,first_fail,indomain_split_random,time,90.0,0.0002948119945358485
4,37,first_fail,indomain_split_random,obj,1424040.0,903340.0
4,37,first_fail,indomain_split_random,time,110.0,0.0002991719957208261
4,38,first_fail,indomain_split_random,obj,1599522.0,1597738.0
4,38,first_fail,indomain_split_random,time,100.0,0.00025919599283952266
4,39,first_fail,indomain_split_random,obj,390715.0,387815.0
4,39,first_fail,indomain_split_random,time,90.0,0.00030721000803168863
4,40,first_fail,indomain_split_random,obj,918175.0,238405.0
4,40,first_fail,indomain_split_random,time,100.0,0.0002769349957816303
4,41,first_fail,indomain_split_random,obj,1093395.0,607395.0
4,41,first_fail,indomain_split_random,time,90.0,0.0006002979935146868
4,42,first_fail,indomain_split_random,obj,345203.0,179096.0
4,42,first_fail,indomain_split_random,time,80.0,0.0006899450090713799
4,43,first_fail,indomain_split_random,obj,1041832.0,669157.0
4,43,first_fail,indomain_split_random,time,100.0,0.0003413009981159121
4,44,first_fail,indomain_split_random,obj,1667668.0,1579504.0
4,44,first_fail,indomain_split_random,time,90.0,0.0002904959983425215
4,45,first_fail,indomain_split_random,obj,409145.0,339675.0
4,45,first_fail,indomain_split_random,time,100.0,0.0003093129926128313
4,46,first_fail,indomain_split_random,obj,3193295.0,3193295.0
4,46,first_fail,indomain_split_random,time,90.0,0.00036335899494588375
4,47,first_fail,indomain_split_random,obj,1170900.0,997700.0
4,47,first_fail,indomain_split_random,time,100.0,0.00046067399671301246
4,48,first_fail,indomain_split_random,obj,1152672.0,532156.0
4,48,first_fail,indomain_split_random,time,90.0,0.00030454000807367265
4,49,first_fail,indomain_split_random,obj,1020260.0,1020260.0
4,49,first_fail,indomain_split_random,time,100.0,0.0002485559962224215
4,50,first_fail,indomain_split_random,obj,1213230.0,996680.0
4,50,first_fail,indomain_split_random,time,90.0,0.0004634969955077395
4,51,first_fail,indomain_split_random,obj,577780.0,562380.0
4,51,first_fail,indomain_split_random,time,90.0,0.0006856700056232512
4,52,first_fail,indomain_split_random,obj,1261584.0,1195539.0
4,52,first_fail,indomain_split_random,time,100.0,0.0003423669986659661
4,53,first_fail,indomain_split_random,obj,774320.0,672934.0
4,53,first_fail,indomain_split_random,time,80.0,0.0002542319998610765
4,54,first_fail,indomain_split_random,obj,3202110.0,3202110.0
4,54,first_fail,indomain_split_random,time,90.0,0.0004181239928584546
4,55,first_fail,indomain_split_random,obj,3404486.0,3022946.0
4,55,first_fail,indomain_split_random,time,90.0,0.00033996900310739875
4,56,first_fail,indomain_split_random,obj,2413208.0,1831640.0
4,56,first_fail,indomain_split_random,time,90.0,0.00030159800371620804
4,57,first_fail,indomain_split_random,obj,3470820.0,3138920.0
4,57,first_fail,indomain_split_random,time,100.0,0.0003501920000417158
4,58,first_fail,indomain_split_random,obj,974175.0,627025.0
4,58,first_fail,indomain_split_random,time,100.0,0.00031916299485601485
4,59,first_fail,indomain_split_random,obj,666700.0,275830.0
4,59,first_fail,indomain_split_random,time,120.0,0.000301949999993667
4,60,first_fail,indomain_split_random,obj,1035145.0,951945.0
4,60,first_fail,indomain_split_random,time,90.0,0.0002781729999696836
4,61,first_fail,indomain_split_random,obj,685575.0,383025.0
4,61,first_fail,indomain_split_random,time,90.0,0.0006950429960852489
4,62,first_fail,indomain_split_random,obj,952325.0,774180.0
4,62,first_fail,indomain_split_random,time,90.0,0.00026031999732367694
4,63,first_fail,indomain_split_random,obj,1447336.0,1447336.0
4,63,first_fail,indomain_split_random,time,80.0,0.0003211590083083138
4,64,first_fail,indomain_split_random,obj,1516844.0,1214420.0
4,64,first_fail,indomain_split_random,time,90.0,0.00028308999026194215
4,65,first_fail,indomain_split_random,obj,1189386.0,1106861.0
4,65,first_fail,indomain_split_random,time,110.0,0.00028533299337141216
4,66,first_fail,indomain_split_random,obj,1061688.0,1014856.0
4,66,first_fail,indomain_split_random,time,90.0,0.0002845090057235211
4,67,first_fail,indomain_split_random,obj,935840.0,705040.0
4,67,first_fail,indomain_split_random,time,80.0,0.0003276740026194602
4,68,first_fail,indomain_split_random,obj,1624012.0,952132.0
4,68,first_fail,indomain_split_random,time,110.0,0.00028860601014457643
4,69,first_fail,indomain_split_random,obj,4493300.0,4051900.0
4,69,first_fail,indomain_split_random,time,100.0,0.00031014699197839946
4,70,first_fail,indomain_split_random,obj,1238870.0,1238870.0
4,70,first_fail,indomain_split_random,time,120.0,0.0002881210093619302
4,71,first_fail,indomain_split_random,obj,1805525.0,1466125.0
4,71,first_fail,indomain_split_random,time,100.0,0.00042460899567231536
4,72,first_fail,indomain_split_random,obj,654809.0,654809.0
4,72,first_fail,indomain_split_random,time,100.0,0.00024953100364655256
4,73,first_fail,indomain_split_random,obj,2716122.0,2709822.0
4,73,first_fail,indomain_split_random,time,90.0,0.0006261870003072545
4,74,first_fail,indomain_split_random,obj,1653044.0,1590944.0
4,74,first_fail,indomain_split_random,time,90.0,0.00034256700018886477
4,75,first_fail,indomain_split_random,obj,1481810.0,1279850.0
4,75,first_fail,indomain_split_random,time,90.0,0.00048715100274421275
4,76,first_fail,indomain_split_random,obj,2139360.0,1367640.0
4,76,first_fail,indomain_split_random,time,90.0,0.00029039000219199806
4,77,first_fail,indomain_split_random,obj,790522.0,697822.0
4,77,first_fail,indomain_split_random,time,100.0,0.00033625699870754033
4,78,first_fail,indomain_split_random,obj,1894044.0,1426644.0
4,78,first_fail,indomain_split_random,time,90.0,0.0003141009947285056
4,79,first_fail,indomain_split_random,obj,1002994.0,885874.0
4,79,first_fail,indomain_split_random,time,90.0,0.0002680750039871782
4,80,first_fail,indomain_split_random,obj,1167230.0,1167230.0
4,80,first_fail,indomain_split_random,time,90.0,0.00030735299515072256
4,81,first_fail,indomain_split_random,obj,356720.0,347540.0
4,81,first_fail,indomain_split_random,time,100.0,0.0002742369979387149
4,82,first_fail,indomain_split_random,obj,2721060.0,2721060.0
4,82,first_fail,indomain_split_random,time,100.0,0.0002475689980201423
4,83,first_fail,indomain_split_random,obj,2249795.0,1823755.0
4,83,first_fail,indomain_split_random,time,90.0,0.00030757799686398357
4,84,first_fail,indomain_split_random,obj,738200.0,738200.0
4,84,first_fail,indomain_split_random,time,90.0,0.00028914399445056915
4,85,first_fail,indomain_split_random,obj,606454.0,482274.0
4,85,first_fail,indomain_split_random,time,90.0,0.000289207004243508
4,86,first_fail,indomain_split_random,obj,2179952.0,1710152.0
4,86,first_fail,indomain_split_random,time,90.0,0.0002798229979816824
4,87,first_fail,indomain_split_random,obj,1021217.0,496817.0
4,87,first_fail,indomain_split_random,time,90.0,0.00027852899802383035
4,88,first_fail,indomain_split_random,obj,792328.0,706428.0
4,88,first_fail,indomain_split_random,time,160.0,0.00027334400510881096
4,89,first_fail,indomain_split_random,obj,778320.0,688670.0
4,89,first_fail,indomain_split_random,time,90.0,0.0002692379930522293
4,90,first_fail,indomain_split_random,obj,1123610.0,1068810.0
4,90,first_fail,indomain_split_random,time,100.0,0.0002758550108410418
4,91,first_fail,indomain_split_random,obj,1736680.0,1736680.0
4,91,first_fail,indomain_split_random,time,90.0,0.0003410640056245029
4,92,first_fail,indomain_split_random,obj,1550217.0,1001717.0
4,92,first_fail,indomain_split_random,time,100.0,0.00030402700940612704
4,93,first_fail,indomain_split_random,obj,893065.0,893065.0
4,93,first_fail,indomain_split_random,time,130.0,0.0003395429957890883
4,94,first_fail,indomain_split_random,obj,1638400.0,961780.0
4,94,first_fail,indomain_split_random,time,80.0,0.0002930490009021014
4,95,first_fail,indomain_split_random,obj,1624700.0,1291340.0
4,95,first_fail,indomain_split_random,time,90.0,0.0003374150110175833
4,96,first_fail,indomain_split_random,obj,1410615.0,1152575.0
4,96,first_fail,indomain_split_random,time,110.0,0.00025815000117290765
4,97,first_fail,indomain_split_random,obj,3701380.0,2851580.0
4,97,first_fail,indomain_split_random,time,90.0,0.0003547489905031398
4,98,first_fail,indomain_split_random,obj,1264815.0,857115.0
4,98,first_fail,indomain_split_random,time,90.0,0.0003494380071060732
4,99,first_fail,indomain_split_random,obj,1956638.0,1677108.0
4,99,first_fail,indomain_split_random,time,100.0,0.00038672599475830793
4,100,first_fail,indomain_split_random,obj,568802.0,429341.0
4,100,first_fail,indomain_split_random,time,90.0,0.00029378900944720954
5,1,first_fail,indomain_split_random,obj,2402838.0,1836428.0
5,1,first_fail,indomain_split_random,time,130.0,0.00030314399919006974
5,2,first_fail,indomain_split_random,obj,1701516.0,876916.0
5,2,first_fail,indomain_split_random,time,90.0,0.00044371699914336205
5,3,first_fail,indomain_split_random,obj,1745544.0,1409094.0
5,3,first_fail,indomain_split_random,time,90.0,0.0002731540007516742
5,4,first_fail,indomain_split_random,obj,1378008.0,1166058.0
5,4,first_fail,indomain_split_random,time,180.0,0.0007673439977224916
5,5,first_fail,indomain_split_random,obj,343388.0,207168.0
5,5,first_fail,indomain_split_random,time,100.0,0.0002798959903884679
5,6,first_fail,indomain_split_random,obj,411910.0,212190.0
5,6,first_fail,indomain_split_random,time,90.0,0.00028842200117651373
5,7,first_fail,indomain_split_random,obj,594659.0,578609.0
5,7,first_fail,indomain_split_random,time,90.0,0.0003111340047325939
5,8,first_fail,indomain_split_random,obj,1185148.0,739372.0
5,8,first_fail,indomain_split_random,time,150.0,0.000281248998362571
5,9,first_fail,indomain_split_random,obj,1896304.0,1803304.0
5,9,first_fail,indomain_split_random,time,110.0,0.00028531800489872694
5,10,first_fail,indomain_split_random,obj,356645.0,186500.0
5,10,first_fail,indomain_split_random,time,110.0,0.0003983049973612651
5,11,first_fail,indomain_split_random,obj,879589.0,879589.0
5,11,first_fail,indomain_split_random,time,90.0,0.00024904801102820784
5,12,first_fail,indomain_split_random,obj,1379410.0,1109760.0
5,12,first_fail,indomain_split_random,time,100.0,0.0003684880066430196
5,13,first_fail,indomain_split_random,obj,923628.0,828220.0
5,13,first_fail,indomain_split_random,time,90.0,0.0002667219960130751
5,14,first_fail,indomain_split_random,obj,1365660.0,1186800.0
5,14,first_fail,indomain_split_random,time,90.0,0.00035758400917984545
5,15,first_fail,indomain_split_random,obj,1187504.0,557604.0
5,15,first_fail,indomain_split_random,time,150.0,0.00028075599402654916
5,16,first_fail,indomain_split_random,obj,678792.0,202174.0
5,16,first_fail,indomain_split_random,time,180.0,0.0002921230043284595
5,17,first_fail,indomain_split_random,obj,172832.0,128932.0
5,17,first_fail,indomain_split_random,time,110.0,0.000550671000382863
5,18,first_fail,indomain_split_random,obj,1690920.0,1405820.0
5,18,first_fail,indomain_split_random,time,90.0,0.0003798609977820888
5,19,first_fail,indomain_split_random,obj,1053495.0,784395.0
5,19,first_fail,indomain_split_random,time,100.0,0.00025440900935791433
5,20,first_fail,indomain_split_random,obj,417487.0,414787.0
5,20,first_fail,indomain_split_random,time,180.0,0.00024477799888700247
5,21,first_fail,indomain_split_random,obj,292768.0,281868.0
5,21,first_fail,indomain_split_random,time,110.0,0.0002556879917392507
5,22,first_fail,indomain_split_random,obj,312079.0,214415.0
5,22,first_fail,indomain_split_random,time,90.0,0.00039523199666291475
5,23,first_fail,indomain_split_random,obj,272145.0,153335.0
5,23,first_fail,indomain_split_random,time,100.0,0.0002655119897099212
5,24,first_fail,indomain_split_random,obj,2595339.0,2391999.0
5,24,first_fail,indomain_split_random,time,90.0,0.00025735799863468856
5,25,first_fail,indomain_split_random,obj,2554803.0,2277451.0
5,25,first_fail,indomain_split_random,time,120.0,0.00026674699620343745
5,26,first_fail,indomain_split_random,obj,2631795.0,2321520.0
5,26,first_fail,indomain_split_random,time,90.0,0.0005558039993047714
5,27,first_fail,indomain_split_random,obj,1166197.0,1060697.0
5,27,first_fail,indomain_split_random,time,90.0,0.0002577849954832345
5,28,first_fail,indomain_split_random,obj,2403030.0,2267430.0
5,28,first_fail,indomain_split_random,time,90.0,0.00026524500572122633
5,29,first_fail,indomain_split_random,obj,1549450.0,1291480.0
5,29,first_fail,indomain_split_random,time,90.0,0.00030637400050181895
5,30,first_fail,indomain_split_random,obj,367600.0,367600.0
5,30,first_fail,indomain_split_random,time,90.0,0.00039798500074539334
5,31,first_fail,indomain_split_random,obj,1051750.0,979750.0
