Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
1,1,4800,4800,12000,4800,4800
2,1,4800,4800,12000,4800,4800
1,2,2500,2500,12000,2500,2400
2,2,2500,2500,12000,2500,2400
1,3,6062,8462,30000,8400,6000
2,3,6062,6062,30000,6062,6000
