day_num,household_num,result_type,model_type,"mip, gurobi","cp, gecode"
7,83,time,initial,130,70
7,84,time,initial,110,60
7,85,time,initial,100,70
7,86,time,initial,400,70
7,87,time,initial,100,70
7,88,time,initial,120,60
7,89,time,initial,120,60
7,90,time,initial,120,60
7,91,time,initial,150,60
7,92,time,initial,170,60
7,93,time,initial,100,70
7,94,time,initial,140,70
7,95,time,initial,110,60
7,96,time,initial,90,60
7,97,time,initial,110,70
7,98,time,initial,220,60
7,99,time,initial,100,80
7,100,time,initial,120,60
8,1,time,initial,130,70
8,2,time,initial,120,60
8,3,time,initial,90,60
8,4,time,initial,120,70
8,5,time,initial,120,60
8,6,time,initial,110,60
8,7,time,initial,110,70
8,8,time,initial,110,60
8,9,time,initial,130,70
8,10,time,initial,120,60
8,11,time,initial,140,80
8,12,time,initial,110,60
8,13,time,initial,120,70
8,14,time,initial,140,60
8,15,time,initial,110,60
8,16,time,initial,100,70
8,17,time,initial,120,60
8,18,time,initial,150,70
8,19,time,initial,120,70
8,20,time,initial,110,60
8,21,time,initial,150,60
8,22,time,initial,100,60
8,23,time,initial,130,60
8,24,time,initial,100,60
8,25,time,initial,110,60
8,26,time,initial,120,60
8,27,time,initial,100,60
8,28,time,initial,110,70
8,29,time,initial,140,80
8,30,time,initial,110,70
8,31,time,initial,100,60
8,32,time,initial,120,70
8,33,time,initial,110,60
8,34,time,initial,110,70
8,35,time,initial,130,70
8,36,time,initial,100,60
8,37,time,initial,130,70
8,38,time,initial,120,70
8,39,time,initial,130,60
8,40,time,initial,130,60
8,41,time,initial,120,70
8,42,time,initial,120,80
8,43,time,initial,150,70
8,44,time,initial,100,70
8,45,time,initial,120,80
8,46,time,initial,100,60
8,47,time,initial,120,60
8,48,time,initial,110,60
8,49,time,initial,110,70
8,50,time,initial,120,70
8,51,time,initial,120,60
8,52,time,initial,130,70
8,53,time,initial,130,60
8,54,time,initial,90,60
8,55,time,initial,190,70
8,56,time,initial,130,60
8,57,time,initial,120,70
8,58,time,initial,110,70
8,59,time,initial,130,60
8,60,time,initial,120,70
8,61,time,initial,110,60
8,62,time,initial,130,70
8,63,time,initial,110,60
8,64,time,initial,130,70
8,65,time,initial,120,80
8,66,time,initial,120,70
8,67,time,initial,140,80
8,68,time,initial,100,60
8,69,time,initial,150,70
8,70,time,initial,110,60
8,71,time,initial,120,60
8,72,time,initial,120,70
8,73,time,initial,90,60
8,74,time,initial,100,70
8,75,time,initial,120,60
8,76,time,initial,120,70
8,77,time,initial,120,60
8,78,time,initial,150,70
8,79,time,initial,110,60
8,80,time,initial,130,70
8,81,time,initial,140,70
8,82,time,initial,120,60
8,83,time,initial,130,70
8,84,time,initial,100,70
8,85,time,initial,100,60
8,86,time,initial,180,80
8,87,time,initial,100,70
8,88,time,initial,170,100
8,89,time,initial,120,60
8,90,time,initial,120,70
8,91,time,initial,170,60
8,92,time,initial,120,70
8,93,time,initial,100,80
8,94,time,initial,230,70
8,95,time,initial,120,60
8,96,time,initial,90,60
8,97,time,initial,130,80
8,98,time,initial,110,60
8,99,time,initial,110,70
8,100,time,initial,130,60
9,1,time,initial,140,70
9,2,time,initial,120,70
9,3,time,initial,90,60
9,4,time,initial,110,70
9,5,time,initial,120,60
9,6,time,initial,100,60
9,7,time,initial,110,70
9,8,time,initial,110,60
9,9,time,initial,120,70
9,10,time,initial,120,80
9,11,time,initial,130,60
9,12,time,initial,120,70
9,13,time,initial,110,60
9,14,time,initial,170,60
9,15,time,initial,110,60
9,16,time,initial,110,70
9,17,time,initial,120,60
9,18,time,initial,120,60
9,19,time,initial,120,70
9,20,time,initial,120,60
9,21,time,initial,130,60
9,22,time,initial,100,60
9,23,time,initial,120,60
9,24,time,initial,100,60
9,25,time,initial,110,60
9,26,time,initial,120,60
9,27,time,initial,100,60
9,28,time,initial,120,70
9,29,time,initial,130,80
9,30,time,initial,110,70
9,31,time,initial,90,60
9,32,time,initial,120,60
9,33,time,initial,110,70
9,34,time,initial,110,70
9,35,time,initial,130,70
9,36,time,initial,110,60
9,37,time,initial,120,60
9,38,time,initial,110,70
9,39,time,initial,120,70
9,40,time,initial,130,70
9,41,time,initial,120,60
9,42,time,initial,110,70
9,43,time,initial,130,60
9,44,time,initial,90,60
9,45,time,initial,120,70
9,46,time,initial,110,70
9,47,time,initial,120,60
9,48,time,initial,110,60
9,49,time,initial,110,60
9,50,time,initial,130,70
9,51,time,initial,120,80
9,52,time,initial,150,70
9,53,time,initial,120,60
9,54,time,initial,100,60
9,55,time,initial,140,60
9,56,time,initial,120,60
9,57,time,initial,150,70
9,58,time,initial,110,60
9,59,time,initial,120,70
9,60,time,initial,110,60
9,61,time,initial,110,60
9,62,time,initial,120,60
9,63,time,initial,110,60
9,64,time,initial,130,70
9,65,time,initial,120,60
9,66,time,initial,120,70
9,67,time,initial,150,70
9,68,time,initial,100,60
9,69,time,initial,130,60
9,70,time,initial,110,60
9,71,time,initial,120,60
9,72,time,initial,110,70
9,73,time,initial,90,60
9,74,time,initial,100,70
9,75,time,initial,140,70
9,76,time,initial,120,70
9,77,time,initial,120,60
9,78,time,initial,150,60
9,79,time,initial,100,60
9,80,time,initial,150,60
9,81,time,initial,200,70
9,82,time,initial,120,60
9,83,time,initial,130,70
9,84,time,initial,110,70
9,85,time,initial,100,70
9,86,time,initial,160,60
9,87,time,initial,100,70
9,88,time,initial,140,70
9,89,time,initial,140,60
9,90,time,initial,130,60
9,91,time,initial,170,60
9,92,time,initial,130,70
9,93,time,initial,100,80
9,94,time,initial,150,60
9,95,time,initial,110,60
9,96,time,initial,90,60
9,97,time,initial,150,80
9,98,time,initial,130,70
9,99,time,initial,110,70
9,100,time,initial,140,60
10,1,time,initial,200,60
10,2,time,initial,120,60
10,3,time,initial,90,60
10,4,time,initial,120,70
10,5,time,initial,130,60
10,6,time,initial,100,60
10,7,time,initial,120,70
10,8,time,initial,110,60
10,9,time,initial,110,60
10,10,time,initial,170,60
10,11,time,initial,130,70
10,12,time,initial,110,60
10,13,time,initial,120,70
10,14,time,initial,140,60
10,15,time,initial,100,60
10,16,time,initial,100,60
10,17,time,initial,120,60
10,18,time,initial,150,60
10,19,time,initial,120,70
10,20,time,initial,110,60
10,21,time,initial,140,60
10,22,time,initial,100,60
10,23,time,initial,110,60
10,24,time,initial,100,60
10,25,time,initial,110,60
10,26,time,initial,110,60
10,27,time,initial,100,60
10,28,time,initial,120,70
10,29,time,initial,150,80
10,30,time,initial,110,60
10,31,time,initial,100,60
10,32,time,initial,130,70
10,33,time,initial,110,60
10,34,time,initial,110,60
10,35,time,initial,130,70
10,36,time,initial,100,60
10,37,time,initial,130,60
10,38,time,initial,110,80
10,39,time,initial,120,70
10,40,time,initial,120,70
10,41,time,initial,120,60
10,42,time,initial,100,70
10,43,time,initial,150,70
10,44,time,initial,90,60
10,45,time,initial,120,70
10,46,time,initial,100,60
10,47,time,initial,130,70
10,48,time,initial,130,60
10,49,time,initial,120,90
10,50,time,initial,120,70
10,51,time,initial,120,70
10,52,time,initial,150,60
10,53,time,initial,110,60
10,54,time,initial,90,60
10,55,time,initial,140,60
10,56,time,initial,150,60
10,57,time,initial,120,60
10,58,time,initial,120,60
10,59,time,initial,130,60
10,60,time,initial,110,60
10,61,time,initial,110,60
10,62,time,initial,120,60
10,63,time,initial,110,60
10,64,time,initial,130,70
10,65,time,initial,120,60
10,66,time,initial,120,60
10,67,time,initial,140,70
10,68,time,initial,110,60
10,69,time,initial,170,70
10,70,time,initial,110,60
10,71,time,initial,120,60
10,72,time,initial,110,70
10,73,time,initial,90,60
10,74,time,initial,100,60
10,75,time,initial,120,60
10,76,time,initial,120,70
10,77,time,initial,120,60
10,78,time,initial,140,60
10,79,time,initial,110,60
10,80,time,initial,120,60
10,81,time,initial,230,70
10,82,time,initial,120,60
10,83,time,initial,130,70
10,84,time,initial,110,100
10,85,time,initial,110,70
10,86,time,initial,180,80
10,87,time,initial,100,60
10,88,time,initial,210,60
10,89,time,initial,110,60
10,90,time,initial,130,60
10,91,time,initial,160,60
10,92,time,initial,180,60
10,93,time,initial,100,70
10,94,time,initial,170,70
10,95,time,initial,110,70
10,96,time,initial,90,60
10,97,time,initial,130,60
10,98,time,initial,160,60
10,99,time,initial,160,70
10,100,time,initial,160,80
11,1,time,initial,170,70
11,2,time,initial,120,60
11,3,time,initial,90,60
11,4,time,initial,120,70
11,5,time,initial,130,70
11,6,time,initial,100,60
11,7,time,initial,110,60
11,8,time,initial,110,60
11,9,time,initial,110,60
11,10,time,initial,120,60
11,11,time,initial,120,70
11,12,time,initial,120,70
11,13,time,initial,120,60
11,14,time,initial,130,60
11,15,time,initial,100,60
11,16,time,initial,100,60
11,17,time,initial,120,60
11,18,time,initial,130,60
11,19,time,initial,120,60
11,20,time,initial,120,60
11,21,time,initial,140,60
11,22,time,initial,100,60
11,23,time,initial,120,60
11,24,time,initial,100,60
11,25,time,initial,110,60
11,26,time,initial,110,60
11,27,time,initial,110,60
11,28,time,initial,110,70
11,29,time,initial,140,70
11,30,time,initial,110,60
11,31,time,initial,90,60
11,32,time,initial,120,70
11,33,time,initial,110,60
11,34,time,initial,110,70
11,35,time,initial,130,70
11,36,time,initial,190,70
11,37,time,initial,120,60
11,38,time,initial,120,70
11,39,time,initial,130,60
11,40,time,initial,130,80
11,41,time,initial,110,70
11,42,time,initial,110,70
11,43,time,initial,150,60
11,44,time,initial,90,70
11,45,time,initial,120,70
11,46,time,initial,110,60
11,47,time,initial,130,60
11,48,time,initial,110,60
11,49,time,initial,130,80
11,50,time,initial,120,70
11,51,time,initial,160,60
11,52,time,initial,140,60
11,53,time,initial,120,60
11,54,time,initial,90,60
11,55,time,initial,140,70
11,56,time,initial,130,60
11,57,time,initial,160,70
11,58,time,initial,110,60
11,59,time,initial,120,60
11,60,time,initial,110,60
11,61,time,initial,110,60
11,62,time,initial,120,60
11,63,time,initial,110,60
11,64,time,initial,130,60
11,65,time,initial,120,70
11,66,time,initial,120,60
11,67,time,initial,140,70
11,68,time,initial,110,60
11,69,time,initial,140,70
11,70,time,initial,110,60
11,71,time,initial,120,60
