,Weight,Type,Model,Solver,Time (ms)
0,800,min,Initial,Gecode,60.0
1,800,min,Modified,Gecode,60.0
2,800,min,Modified,OGSA,0.00019177095964550972
3,800,max,Initial,Gecode,110.0
4,800,max,Modified,Gecode,90.0
5,800,max,Modified,OGSA,0.0003204280510544777
6,800,mean,Initial,Gecode,73.4375
7,800,mean,Modified,Gecode,66.5625
8,800,mean,Modified,OGSA,0.00023664929904043674
