,,,,,Gecode,Gecode,OGSA,Preferred,Objective Ratio
1,7,smallest,indomain_max,800,1296968,1296968,,,
1,7,smallest,indomain_median,800,1296968,1296968,,,
1,7,smallest,indomain_min,800,1296968,1296968,,,
1,7,smallest,indomain_random,800,1296968,1296968,,,
1,8,anti_first_fail,indomain_max,800,2845884,2845884,,,
1,8,anti_first_fail,indomain_median,800,2845884,2845884,,,
1,8,anti_first_fail,indomain_min,800,2845884,2845884,,,
1,8,anti_first_fail,indomain_random,800,2845884,2845884,,,
1,8,first_fail,indomain_max,800,2845884,2845884,,,
1,8,first_fail,indomain_median,800,2845884,2845884,,,
1,8,first_fail,indomain_min,800,2845884,2845884,,,
1,8,first_fail,indomain_random,800,2845884,2845884,,,
1,8,input_order,indomain_max,800,2845884,2845884,,,
1,8,input_order,indomain_median,800,2845884,2845884,,,
1,8,input_order,indomain_min,800,2845884,2845884,,,
1,8,input_order,indomain_random,800,2845884,2845884,,,
1,8,largest,indomain_max,800,2845884,2845884,,,
1,8,largest,indomain_median,800,2845884,2845884,,,
1,8,largest,indomain_min,800,2845884,2845884,,,
1,8,largest,indomain_random,800,2845884,2845884,2845884.0,2909484.0,1.0
1,8,smallest,indomain_max,800,2845884,2845884,,,
1,8,smallest,indomain_median,800,2845884,2845884,,,
1,8,smallest,indomain_min,800,2845884,2845884,,,
1,8,smallest,indomain_random,800,2845884,2845884,,,
1,9,anti_first_fail,indomain_max,800,1242565,1242565,,,
1,9,anti_first_fail,indomain_median,800,1242565,1242565,,,
1,9,anti_first_fail,indomain_min,800,1242565,1242565,,,
1,9,anti_first_fail,indomain_random,800,1242565,1242565,,,
1,9,first_fail,indomain_max,800,1242565,1242565,,,
1,9,first_fail,indomain_median,800,1242565,1242565,,,
1,9,first_fail,indomain_min,800,1242565,1242565,,,
1,9,first_fail,indomain_random,800,1242565,1242565,,,
1,9,input_order,indomain_max,800,1242565,1242565,,,
1,9,input_order,indomain_median,800,1242565,1242565,,,
1,9,input_order,indomain_min,800,1242565,1242565,,,
1,9,input_order,indomain_random,800,1242565,1242565,,,
1,9,largest,indomain_max,800,1242565,1242565,,,
1,9,largest,indomain_median,800,1242565,1242565,,,
1,9,largest,indomain_min,800,1242565,1242565,,,
1,9,largest,indomain_random,800,1242565,1242565,1242565.0,1295765.0,1.0
1,9,smallest,indomain_max,800,1242565,1242565,,,
1,9,smallest,indomain_median,800,1242565,1242565,,,
1,9,smallest,indomain_min,800,1242565,1242565,,,
1,9,smallest,indomain_random,800,1242565,1242565,,,
1,10,anti_first_fail,indomain_max,800,493436,493436,,,
1,10,anti_first_fail,indomain_median,800,493436,493436,,,
1,10,anti_first_fail,indomain_min,800,493436,493436,,,
1,10,anti_first_fail,indomain_random,800,493436,493436,,,
1,10,first_fail,indomain_max,800,493436,493436,,,
1,10,first_fail,indomain_median,800,493436,493436,,,
1,10,first_fail,indomain_min,800,493436,493436,,,
1,10,first_fail,indomain_random,800,493436,493436,,,
1,10,input_order,indomain_max,800,493436,493436,,,
1,10,input_order,indomain_median,800,493436,493436,,,
1,10,input_order,indomain_min,800,493436,493436,,,
1,10,input_order,indomain_random,800,493436,493436,,,
1,10,largest,indomain_max,800,493436,493436,,,
1,10,largest,indomain_median,800,493436,493436,,,
1,10,largest,indomain_min,800,493436,493436,,,
1,10,largest,indomain_random,800,493436,493436,1123270.0,599950.0,2.2764249061681756
1,10,smallest,indomain_max,800,493436,493436,,,
1,10,smallest,indomain_median,800,493436,493436,,,
1,10,smallest,indomain_min,800,493436,493436,,,
1,10,smallest,indomain_random,800,493436,493436,,,
1,11,anti_first_fail,indomain_max,800,3352292,3352292,,,
1,11,anti_first_fail,indomain_median,800,3352292,3352292,,,
1,11,anti_first_fail,indomain_min,800,3352292,3352292,,,
1,11,anti_first_fail,indomain_random,800,3352292,3352292,,,
1,11,first_fail,indomain_max,800,3352292,3352292,,,
1,11,first_fail,indomain_median,800,3352292,3352292,,,
1,11,first_fail,indomain_min,800,3352292,3352292,,,
1,11,first_fail,indomain_random,800,3352292,3352292,,,
1,11,input_order,indomain_max,800,3352292,3352292,,,
1,11,input_order,indomain_median,800,3352292,3352292,,,
1,11,input_order,indomain_min,800,3352292,3352292,,,
1,11,input_order,indomain_random,800,3352292,3352292,,,
1,11,largest,indomain_max,800,3352292,3352292,,,
1,11,largest,indomain_median,800,3352292,3352292,,,
1,11,largest,indomain_min,800,3352292,3352292,,,
1,11,largest,indomain_random,800,3352292,3352292,6331892.0,19087052.0,1.888824720519573
1,11,smallest,indomain_max,800,3352292,3352292,,,
1,11,smallest,indomain_median,800,3352292,3352292,,,
1,11,smallest,indomain_min,800,3352292,3352292,,,
1,11,smallest,indomain_random,800,3352292,3352292,,,
1,12,anti_first_fail,indomain_max,800,1769800,1769800,,,
1,12,anti_first_fail,indomain_median,800,1769800,1769800,,,
1,12,anti_first_fail,indomain_min,800,1769800,1769800,,,
1,12,anti_first_fail,indomain_random,800,1769800,1769800,,,
1,12,first_fail,indomain_max,800,1769800,1769800,,,
1,12,first_fail,indomain_median,800,1769800,1769800,,,
1,12,first_fail,indomain_min,800,1769800,1769800,,,
1,12,first_fail,indomain_random,800,1769800,1769800,,,
1,12,input_order,indomain_max,800,1769800,1769800,,,
1,12,input_order,indomain_median,800,1769800,1769800,,,
1,12,input_order,indomain_min,800,1769800,1769800,,,
1,12,input_order,indomain_random,800,1769800,1769800,,,
1,12,largest,indomain_max,800,1769800,1769800,,,
1,12,largest,indomain_median,800,1769800,1769800,,,
1,12,largest,indomain_min,800,1769800,1769800,,,
1,12,largest,indomain_random,800,1769800,1769800,1769800.0,1933836.0,1.0
1,12,smallest,indomain_max,800,1769800,1769800,,,
1,12,smallest,indomain_median,800,1769800,1769800,,,
1,12,smallest,indomain_min,800,1769800,1769800,,,
1,12,smallest,indomain_random,800,1769800,1769800,,,
1,13,anti_first_fail,indomain_max,800,735500,735500,,,
1,13,anti_first_fail,indomain_median,800,735500,735500,,,
1,13,anti_first_fail,indomain_min,800,735500,735500,,,
1,13,anti_first_fail,indomain_random,800,735500,735500,,,
1,13,first_fail,indomain_max,800,735500,735500,,,
1,13,first_fail,indomain_median,800,735500,735500,,,
1,13,first_fail,indomain_min,800,735500,735500,,,
1,13,first_fail,indomain_random,800,735500,735500,,,
1,13,input_order,indomain_max,800,735500,735500,,,
1,13,input_order,indomain_median,800,735500,735500,,,
1,13,input_order,indomain_min,800,735500,735500,,,
1,13,input_order,indomain_random,800,735500,735500,,,
1,13,largest,indomain_max,800,735500,735500,,,
1,13,largest,indomain_median,800,735500,735500,,,
1,13,largest,indomain_min,800,735500,735500,,,
1,13,largest,indomain_random,800,735500,735500,735500.0,735500.0,1.0
1,13,smallest,indomain_max,800,735500,735500,,,
1,13,smallest,indomain_median,800,735500,735500,,,
1,13,smallest,indomain_min,800,735500,735500,,,
1,13,smallest,indomain_random,800,735500,735500,,,
1,14,anti_first_fail,indomain_max,800,1164500,1164500,,,
1,14,anti_first_fail,indomain_median,800,1164500,1164500,,,
1,14,anti_first_fail,indomain_min,800,1164500,1164500,,,
1,14,anti_first_fail,indomain_random,800,1164500,1164500,,,
1,14,first_fail,indomain_max,800,1164500,1164500,,,
1,14,first_fail,indomain_median,800,1164500,1164500,,,
1,14,first_fail,indomain_min,800,1164500,1164500,,,
1,14,first_fail,indomain_random,800,1164500,1164500,,,
1,14,input_order,indomain_max,800,1164500,1164500,,,
1,14,input_order,indomain_median,800,1164500,1164500,,,
1,14,input_order,indomain_min,800,1164500,1164500,,,
1,14,input_order,indomain_random,800,1164500,1164500,,,
1,14,largest,indomain_max,800,1164500,1164500,,,
1,14,largest,indomain_median,800,1164500,1164500,,,
1,14,largest,indomain_min,800,1164500,1164500,,,
1,14,largest,indomain_random,800,1164500,1164500,1164500.0,1170100.0,1.0
1,14,smallest,indomain_max,800,1164500,1164500,,,
1,14,smallest,indomain_median,800,1164500,1164500,,,
1,14,smallest,indomain_min,800,1164500,1164500,,,
1,14,smallest,indomain_random,800,1164500,1164500,,,
1,15,anti_first_fail,indomain_max,800,2113670,2113670,,,
1,15,anti_first_fail,indomain_median,800,2113670,2113670,,,
1,15,anti_first_fail,indomain_min,800,2113670,2113670,,,
1,15,anti_first_fail,indomain_random,800,2113670,2113670,,,
1,15,first_fail,indomain_max,800,2113670,2113670,,,
1,15,first_fail,indomain_median,800,2113670,2113670,,,
1,15,first_fail,indomain_min,800,2113670,2113670,,,
1,15,first_fail,indomain_random,800,2113670,2113670,,,
1,15,input_order,indomain_max,800,2113670,2113670,,,
1,15,input_order,indomain_median,800,2113670,2113670,,,
1,15,input_order,indomain_min,800,2113670,2113670,,,
1,15,input_order,indomain_random,800,2113670,2113670,,,
1,15,largest,indomain_max,800,2113670,2113670,,,
1,15,largest,indomain_median,800,2113670,2113670,,,
1,15,largest,indomain_min,800,2113670,2113670,,,
1,15,largest,indomain_random,800,2113670,2113670,2626870.0,2366470.0,1.2428004371543335
1,15,smallest,indomain_max,800,2113670,2113670,,,
1,15,smallest,indomain_median,800,2113670,2113670,,,
1,15,smallest,indomain_min,800,2113670,2113670,,,
1,15,smallest,indomain_random,800,2113670,2113670,,,
1,16,anti_first_fail,indomain_max,800,1334800,1334800,,,
1,16,anti_first_fail,indomain_median,800,1334800,1334800,,,
1,16,anti_first_fail,indomain_min,800,1334800,1334800,,,
1,16,anti_first_fail,indomain_random,800,1334800,1334800,,,
1,16,first_fail,indomain_max,800,1334800,1334800,,,
1,16,first_fail,indomain_median,800,1334800,1334800,,,
1,16,first_fail,indomain_min,800,1334800,1334800,,,
1,16,first_fail,indomain_random,800,1334800,1334800,,,
1,16,input_order,indomain_max,800,1334800,1334800,,,
1,16,input_order,indomain_median,800,1334800,1334800,,,
1,16,input_order,indomain_min,800,1334800,1334800,,,
1,16,input_order,indomain_random,800,1334800,1334800,,,
1,16,largest,indomain_max,800,1334800,1334800,,,
1,16,largest,indomain_median,800,1334800,1334800,,,
1,16,largest,indomain_min,800,1334800,1334800,,,
1,16,largest,indomain_random,800,1334800,1334800,1350200.0,1429400.0,1.0115373089601438
1,16,smallest,indomain_max,800,1334800,1334800,,,
1,16,smallest,indomain_median,800,1334800,1334800,,,
1,16,smallest,indomain_min,800,1334800,1334800,,,
1,16,smallest,indomain_random,800,1334800,1334800,,,
1,17,anti_first_fail,indomain_max,800,127975,127975,,,
1,17,anti_first_fail,indomain_median,800,127975,127975,,,
1,17,anti_first_fail,indomain_min,800,127975,127975,,,
1,17,anti_first_fail,indomain_random,800,127975,127975,,,
1,17,first_fail,indomain_max,800,127975,127975,,,
1,17,first_fail,indomain_median,800,127975,127975,,,
1,17,first_fail,indomain_min,800,127975,127975,,,
1,17,first_fail,indomain_random,800,127975,127975,,,
1,17,input_order,indomain_max,800,127975,127975,,,
1,17,input_order,indomain_median,800,127975,127975,,,
1,17,input_order,indomain_min,800,127975,127975,,,
1,17,input_order,indomain_random,800,127975,127975,,,
1,17,largest,indomain_max,800,127975,127975,,,
1,17,largest,indomain_median,800,127975,127975,,,
1,17,largest,indomain_min,800,127975,127975,,,
1,17,largest,indomain_random,800,127975,127975,127975.0,127975.0,1.0
1,17,smallest,indomain_max,800,127975,127975,,,
1,17,smallest,indomain_median,800,127975,127975,,,
1,17,smallest,indomain_min,800,127975,127975,,,
1,17,smallest,indomain_random,800,127975,127975,,,
1,18,anti_first_fail,indomain_max,800,495868,495868,,,
1,18,anti_first_fail,indomain_median,800,495868,495868,,,
1,18,anti_first_fail,indomain_min,800,495868,495868,,,
1,18,anti_first_fail,indomain_random,800,495868,495868,,,
1,18,first_fail,indomain_max,800,495868,495868,,,
1,18,first_fail,indomain_median,800,495868,495868,,,
1,18,first_fail,indomain_min,800,495868,495868,,,
1,18,first_fail,indomain_random,800,495868,495868,,,
1,18,input_order,indomain_max,800,495868,495868,,,
1,18,input_order,indomain_median,800,495868,495868,,,
1,18,input_order,indomain_min,800,495868,495868,,,
1,18,input_order,indomain_random,800,495868,495868,,,
1,18,largest,indomain_max,800,495868,495868,,,
1,18,largest,indomain_median,800,495868,495868,,,
1,18,largest,indomain_min,800,495868,495868,,,
1,18,largest,indomain_random,800,495868,495868,495868.0,507868.0,1.0
1,18,smallest,indomain_max,800,495868,495868,,,
1,18,smallest,indomain_median,800,495868,495868,,,
1,18,smallest,indomain_min,800,495868,495868,,,
1,18,smallest,indomain_random,800,495868,495868,,,
1,19,anti_first_fail,indomain_max,800,2237410,2237410,,,
1,19,anti_first_fail,indomain_median,800,2237410,2237410,,,
1,19,anti_first_fail,indomain_min,800,2237410,2237410,,,
1,19,anti_first_fail,indomain_random,800,2237410,2237410,,,
1,19,first_fail,indomain_max,800,2237410,2237410,,,
1,19,first_fail,indomain_median,800,2237410,2237410,,,
1,19,first_fail,indomain_min,800,2237410,2237410,,,
1,19,first_fail,indomain_random,800,2237410,2237410,,,
1,19,input_order,indomain_max,800,2237410,2237410,,,
1,19,input_order,indomain_median,800,2237410,2237410,,,
1,19,input_order,indomain_min,800,2237410,2237410,,,
1,19,input_order,indomain_random,800,2237410,2237410,,,
1,19,largest,indomain_max,800,2237410,2237410,,,
1,19,largest,indomain_median,800,2237410,2237410,,,
1,19,largest,indomain_min,800,2237410,2237410,,,
1,19,largest,indomain_random,800,2237410,2237410,2237410.0,2819280.0,1.0
1,19,smallest,indomain_max,800,2237410,2237410,,,
1,19,smallest,indomain_median,800,2237410,2237410,,,
1,19,smallest,indomain_min,800,2237410,2237410,,,
1,19,smallest,indomain_random,800,2237410,2237410,,,
1,20,anti_first_fail,indomain_max,800,758655,758655,,,
1,20,anti_first_fail,indomain_median,800,758655,758655,,,
1,20,anti_first_fail,indomain_min,800,758655,758655,,,
1,20,anti_first_fail,indomain_random,800,758655,758655,,,
1,20,first_fail,indomain_max,800,758655,758655,,,
1,20,first_fail,indomain_median,800,758655,758655,,,
1,20,first_fail,indomain_min,800,758655,758655,,,
1,20,first_fail,indomain_random,800,758655,758655,,,
1,20,input_order,indomain_max,800,758655,758655,,,
1,20,input_order,indomain_median,800,758655,758655,,,
1,20,input_order,indomain_min,800,758655,758655,,,
1,20,input_order,indomain_random,800,758655,758655,,,
1,20,largest,indomain_max,800,758655,758655,,,
1,20,largest,indomain_median,800,758655,758655,,,
1,20,largest,indomain_min,800,758655,758655,,,
1,20,largest,indomain_random,800,758655,758655,1088235.0,1813095.0,1.4344267157008126
1,20,smallest,indomain_max,800,758655,758655,,,
1,20,smallest,indomain_median,800,758655,758655,,,
1,20,smallest,indomain_min,800,758655,758655,,,
1,20,smallest,indomain_random,800,758655,758655,,,
1,21,anti_first_fail,indomain_max,800,438662,438662,,,
1,21,anti_first_fail,indomain_median,800,438662,438662,,,
1,21,anti_first_fail,indomain_min,800,438662,438662,,,
1,21,anti_first_fail,indomain_random,800,438662,438662,,,
1,21,first_fail,indomain_max,800,438662,438662,,,
1,21,first_fail,indomain_median,800,438662,438662,,,
1,21,first_fail,indomain_min,800,438662,438662,,,
1,21,first_fail,indomain_random,800,438662,438662,,,
1,21,input_order,indomain_max,800,438662,438662,,,
1,21,input_order,indomain_median,800,438662,438662,,,
1,21,input_order,indomain_min,800,438662,438662,,,
1,21,input_order,indomain_random,800,438662,438662,,,
1,21,largest,indomain_max,800,438662,438662,,,
1,21,largest,indomain_median,800,438662,438662,,,
1,21,largest,indomain_min,800,438662,438662,,,
1,21,largest,indomain_random,800,438662,438662,438662.0,503369.0,1.0
1,21,smallest,indomain_max,800,438662,438662,,,
1,21,smallest,indomain_median,800,438662,438662,,,
1,21,smallest,indomain_min,800,438662,438662,,,
1,21,smallest,indomain_random,800,438662,438662,,,
1,22,anti_first_fail,indomain_max,800,1528834,1528834,,,
1,22,anti_first_fail,indomain_median,800,1528834,1528834,,,
1,22,anti_first_fail,indomain_min,800,1528834,1528834,,,
1,22,anti_first_fail,indomain_random,800,1528834,1528834,,,
1,22,first_fail,indomain_max,800,1528834,1528834,,,
1,22,first_fail,indomain_median,800,1528834,1528834,,,
1,22,first_fail,indomain_min,800,1528834,1528834,,,
1,22,first_fail,indomain_random,800,1528834,1528834,,,
1,22,input_order,indomain_max,800,1528834,1528834,,,
1,22,input_order,indomain_median,800,1528834,1528834,,,
1,22,input_order,indomain_min,800,1528834,1528834,,,
1,22,input_order,indomain_random,800,1528834,1528834,,,
1,22,largest,indomain_max,800,1528834,1528834,,,
1,22,largest,indomain_median,800,1528834,1528834,,,
1,22,largest,indomain_min,800,1528834,1528834,,,
1,22,largest,indomain_random,800,1528834,1528834,1594642.0,1572242.0,1.0430445686058787
1,22,smallest,indomain_max,800,1528834,1528834,,,
1,22,smallest,indomain_median,800,1528834,1528834,,,
1,22,smallest,indomain_min,800,1528834,1528834,,,
1,22,smallest,indomain_random,800,1528834,1528834,,,
1,23,anti_first_fail,indomain_max,800,644290,644290,,,
1,23,anti_first_fail,indomain_median,800,644290,644290,,,
1,23,anti_first_fail,indomain_min,800,644290,644290,,,
1,23,anti_first_fail,indomain_random,800,644290,644290,,,
1,23,first_fail,indomain_max,800,644290,644290,,,
1,23,first_fail,indomain_median,800,644290,644290,,,
1,23,first_fail,indomain_min,800,644290,644290,,,
1,23,first_fail,indomain_random,800,644290,644290,,,
1,23,input_order,indomain_max,800,644290,644290,,,
1,23,input_order,indomain_median,800,644290,644290,,,
1,23,input_order,indomain_min,800,644290,644290,,,
1,23,input_order,indomain_random,800,644290,644290,,,
1,23,largest,indomain_max,800,644290,644290,,,
1,23,largest,indomain_median,800,644290,644290,,,
1,23,largest,indomain_min,800,644290,644290,,,
1,23,largest,indomain_random,800,644290,644290,659540.0,582004.0,1.0236694656133107
1,23,smallest,indomain_max,800,644290,644290,,,
1,23,smallest,indomain_median,800,644290,644290,,,
1,23,smallest,indomain_min,800,644290,644290,,,
1,23,smallest,indomain_random,800,644290,644290,,,
1,24,anti_first_fail,indomain_max,800,1859300,1859300,,,
1,24,anti_first_fail,indomain_median,800,1859300,1859300,,,
1,24,anti_first_fail,indomain_min,800,1859300,1859300,,,
1,24,anti_first_fail,indomain_random,800,1859300,1859300,,,
1,24,first_fail,indomain_max,800,1859300,1859300,,,
1,24,first_fail,indomain_median,800,1859300,1859300,,,
1,24,first_fail,indomain_min,800,1859300,1859300,,,
1,24,first_fail,indomain_random,800,1859300,1859300,,,
1,24,input_order,indomain_max,800,1859300,1859300,,,
1,24,input_order,indomain_median,800,1859300,1859300,,,
1,24,input_order,indomain_min,800,1859300,1859300,,,
1,24,input_order,indomain_random,800,1859300,1859300,,,
1,24,largest,indomain_max,800,1859300,1859300,,,
1,24,largest,indomain_median,800,1859300,1859300,,,
1,24,largest,indomain_min,800,1859300,1859300,,,
1,24,largest,indomain_random,800,1859300,1859300,1918500.0,2343900.0,1.0318399397622762
1,24,smallest,indomain_max,800,1859300,1859300,,,
1,24,smallest,indomain_median,800,1859300,1859300,,,
1,24,smallest,indomain_min,800,1859300,1859300,,,
1,24,smallest,indomain_random,800,1859300,1859300,,,
1,25,anti_first_fail,indomain_max,800,1105800,1105800,,,
1,25,anti_first_fail,indomain_median,800,1105800,1105800,,,
1,25,anti_first_fail,indomain_min,800,1105800,1105800,,,
1,25,anti_first_fail,indomain_random,800,1105800,1105800,,,
1,25,first_fail,indomain_max,800,1105800,1105800,,,
1,25,first_fail,indomain_median,800,1105800,1105800,,,
1,25,first_fail,indomain_min,800,1105800,1105800,,,
1,25,first_fail,indomain_random,800,1105800,1105800,,,
1,25,input_order,indomain_max,800,1105800,1105800,,,
1,25,input_order,indomain_median,800,1105800,1105800,,,
1,25,input_order,indomain_min,800,1105800,1105800,,,
1,25,input_order,indomain_random,800,1105800,1105800,,,
1,25,largest,indomain_max,800,1105800,1105800,,,
1,25,largest,indomain_median,800,1105800,1105800,,,
1,25,largest,indomain_min,800,1105800,1105800,,,
1,25,largest,indomain_random,800,1105800,1105800,1105800.0,1147000.0,1.0
1,25,smallest,indomain_max,800,1105800,1105800,,,
1,25,smallest,indomain_median,800,1105800,1105800,,,
1,25,smallest,indomain_min,800,1105800,1105800,,,
